Area Type ,Area Name ,Date,Year ,Month,Seasonally Adjusted (Y/N) ,Status (Preliminary / Final) ,Labor Force,Employment ,Unemployment ,Unemployment Rate 
County,Mendocino County,03/01/2009,2009,March,N,Final,42870,38000,4870,0.114
County,Merced County,03/01/2009,2009,March,N,Final,104500,84200,20300,0.194
County,Modoc County,03/01/2009,2009,March,N,Final,3840,3240,600,0.155
County,Mono County,03/01/2009,2009,March,N,Final,9120,8430,690,0.075
County,Monterey County,03/01/2009,2009,March,N,Final,208800,177300,31500,0.151
County,Napa County,03/01/2009,2009,March,N,Final,74500,67900,6600,0.088
County,Nevada County,03/01/2009,2009,March,N,Final,50140,44690,5450,0.109
County,Orange County,03/01/2009,2009,March,N,Final,1608900,1472500,136400,0.085
County,Placer County,03/01/2009,2009,March,N,Final,181600,162800,18900,0.104
County,Plumas County,03/01/2009,2009,March,N,Final,9570,7630,1940,0.203
County,Riverside County,03/01/2009,2009,March,N,Final,926700,808500,118200,0.128
County,Sacramento County,03/01/2009,2009,March,N,Final,686100,611100,75000,0.109
County,San Benito County,03/01/2009,2009,March,N,Final,25600,21500,4000,0.158
County,San Bernardino County,03/01/2009,2009,March,N,Final,868600,761100,107600,0.124
County,San Diego County,03/01/2009,2009,March,N,Final,1564900,1419800,145100,0.093
County,San Francisco County,03/01/2009,2009,March,N,Final,462900,422600,40400,0.087
County,San Joaquin County,03/01/2009,2009,March,N,Final,297900,250500,47400,0.159
County,San Luis Obispo County,03/01/2009,2009,March,N,Final,139200,127100,12100,0.087
County,San Mateo County,03/01/2009,2009,March,N,Final,377100,346000,31100,0.083
County,Santa Barbara County,03/01/2009,2009,March,N,Final,219800,201000,18800,0.086
County,Santa Clara County,03/01/2009,2009,March,N,Final,881400,787800,93500,0.106
County,Santa Cruz County,03/01/2009,2009,March,N,Final,147700,128600,19100,0.129
County,Shasta County,03/01/2009,2009,March,N,Final,83500,70000,13500,0.161
County,Sierra County,03/01/2009,2009,March,N,Final,1570,1280,300,0.188
County,Siskiyou County,03/01/2009,2009,March,N,Final,19490,16070,3420,0.176
County,Solano County,03/01/2009,2009,March,N,Final,213300,190800,22500,0.106
County,Sonoma County,03/01/2009,2009,March,N,Final,259100,234000,25100,0.097
County,Stanislaus County,03/01/2009,2009,March,N,Final,234800,195200,39600,0.169
County,Sutter County,03/01/2009,2009,March,N,Final,42500,34500,8000,0.189
County,Tehama County,03/01/2009,2009,March,N,Final,25160,21390,3770,0.15
County,Trinity County,03/01/2009,2009,March,N,Final,4900,3870,1030,0.211
County,Tulare County,03/01/2009,2009,March,N,Final,200900,166800,34100,0.17
County,Tuolumne County,03/01/2009,2009,March,N,Final,25730,22410,3320,0.129
County,Ventura County,03/01/2009,2009,March,N,Final,434100,393400,40700,0.094
County,Yolo County,03/01/2009,2009,March,N,Final,100400,88600,11800,0.117
County,Yuba County,03/01/2009,2009,March,N,Final,28400,23200,5200,0.183
County,Alameda County,03/01/2010,2010,March,N,Final,785600,695800,89800,0.114
County,Alpine County,03/01/2010,2010,March,N,Final,660,590,70,0.11
County,Amador County,03/01/2010,2010,March,N,Final,15780,13360,2420,0.153
County,Butte County,03/01/2010,2010,March,N,Final,102800,87300,15500,0.151
County,Calaveras County,03/01/2010,2010,March,N,Final,21150,17800,3340,0.158
County,Colusa County,03/01/2010,2010,March,N,Final,11780,8650,3140,0.266
County,Contra Costa County,03/01/2010,2010,March,N,Final,528500,467400,61100,0.116
County,Del Norte County,03/01/2010,2010,March,N,Final,11060,9540,1520,0.137
County,El Dorado County,03/01/2010,2010,March,N,Final,91900,80000,12000,0.13
County,Fresno County,03/01/2010,2010,March,N,Final,436500,354500,82000,0.188
County,Glenn County,03/01/2010,2010,March,N,Final,13180,10880,2300,0.175
County,Humboldt County,03/01/2010,2010,March,N,Final,66700,58900,7700,0.116
County,Imperial County,03/01/2010,2010,March,N,Final,77400,56700,20700,0.268
County,Inyo County,03/01/2010,2010,March,N,Final,9660,8600,1050,0.109
County,Kern County,03/01/2010,2010,March,N,Final,366600,300500,66100,0.18
County,Kings County,03/01/2010,2010,March,N,Final,59500,48500,11000,0.185
County,Lake County,03/01/2010,2010,March,N,Final,29910,25010,4890,0.164
County,Lassen County,03/01/2010,2010,March,N,Final,12240,10200,2040,0.167
County,Los Angeles County,03/01/2010,2010,March,N,Final,4924200,4304300,620000,0.126
County,Los Angeles County,03/01/2010,2010,March,Y,Final,4931100,4309600,621500,0.126
County,Madera County,03/01/2010,2010,March,N,Final,60800,49200,11600,0.191
County,Marin County,03/01/2010,2010,March,N,Final,131700,120500,11300,0.086
County,Mariposa County,03/01/2010,2010,March,N,Final,8340,7000,1340,0.161
County,Mendocino County,03/01/2010,2010,March,N,Final,41800,36280,5510,0.132
County,Merced County,03/01/2010,2010,March,N,Final,113300,89400,23800,0.211
County,Modoc County,03/01/2010,2010,March,N,Final,3940,3250,690,0.175
County,Mono County,03/01/2010,2010,March,N,Final,9140,8300,850,0.093
County,Monterey County,03/01/2010,2010,March,N,Final,207200,171900,35300,0.17
County,Napa County,03/01/2010,2010,March,N,Final,69300,61300,8000,0.115
County,Nevada County,03/01/2010,2010,March,N,Final,49340,43160,6180,0.125
County,Orange County,03/01/2010,2010,March,N,Final,1537700,1377400,160200,0.104
County,Placer County,03/01/2010,2010,March,N,Final,174700,153100,21600,0.123
County,Plumas County,03/01/2010,2010,March,N,Final,8870,6720,2150,0.243
County,Riverside County,03/01/2010,2010,March,N,Final,983300,841900,141400,0.144
County,Sacramento County,03/01/2010,2010,March,N,Final,687200,596300,90800,0.132
County,San Benito County,03/01/2010,2010,March,N,Final,28200,23200,4900,0.175
County,San Bernardino County,03/01/2010,2010,March,N,Final,895500,769000,126500,0.141
County,San Diego County,03/01/2010,2010,March,N,Final,1510900,1339400,171500,0.114
County,San Francisco County,03/01/2010,2010,March,N,Final,485000,438400,46500,0.096
County,San Joaquin County,03/01/2010,2010,March,N,Final,312700,257000,55700,0.178
County,San Luis Obispo County,03/01/2010,2010,March,N,Final,133600,119200,14400,0.107
County,San Mateo County,03/01/2010,2010,March,N,Final,392500,357000,35500,0.091
County,Santa Barbara County,03/01/2010,2010,March,N,Final,210200,187500,22700,0.108
County,Santa Clara County,03/01/2010,2010,March,N,Final,926000,821500,104500,0.113
County,Santa Cruz County,03/01/2010,2010,March,N,Final,139400,116600,22800,0.164
County,Shasta County,03/01/2010,2010,March,N,Final,79300,64500,14800,0.187
County,Sierra County,03/01/2010,2010,March,N,Final,1540,1240,300,0.197
County,Siskiyou County,03/01/2010,2010,March,N,Final,19450,15600,3850,0.198
County,Solano County,03/01/2010,2010,March,N,Final,201900,174800,27100,0.134
County,Sonoma County,03/01/2010,2010,March,N,Final,243900,215000,28900,0.119
County,Stanislaus County,03/01/2010,2010,March,N,Final,242400,197000,45400,0.187
County,Sutter County,03/01/2010,2010,March,N,Final,46100,36400,9700,0.21
County,Tehama County,03/01/2010,2010,March,N,Final,25600,21030,4580,0.179
County,Trinity County,03/01/2010,2010,March,N,Final,5360,4280,1070,0.2
County,Tulare County,03/01/2010,2010,March,N,Final,199000,159100,39900,0.2
County,Tuolumne County,03/01/2010,2010,March,N,Final,22670,18740,3930,0.173
County,Ventura County,03/01/2010,2010,March,N,Final,431200,382500,48800,0.113
County,Yolo County,03/01/2010,2010,March,N,Final,102700,89000,13700,0.133
County,Yuba County,03/01/2010,2010,March,N,Final,29300,23600,5800,0.196
County,Alameda County,03/01/2011,2011,March,N,Final,780400,697700,82700,0.106
County,Alpine County,03/01/2011,2011,March,N,Final,690,620,70,0.102
County,Amador County,03/01/2011,2011,March,N,Final,15290,13060,2230,0.146
County,Butte County,03/01/2011,2011,March,N,Final,100300,85400,14900,0.148
County,Calaveras County,03/01/2011,2011,March,N,Final,20580,17470,3110,0.151
County,Colusa County,03/01/2011,2011,March,N,Final,10960,7800,3170,0.289
County,Contra Costa County,03/01/2011,2011,March,N,Final,526100,468800,57300,0.109
County,Del Norte County,03/01/2011,2011,March,N,Final,10830,9300,1530,0.142
County,El Dorado County,03/01/2011,2011,March,N,Final,89900,78600,11300,0.126
County,Fresno County,03/01/2011,2011,March,N,Final,441200,360700,80600,0.183
County,Glenn County,03/01/2011,2011,March,N,Final,13260,10920,2340,0.176
County,Humboldt County,03/01/2011,2011,March,N,Final,65400,58000,7400,0.113
County,Imperial County,03/01/2011,2011,March,N,Final,77200,56500,20700,0.269
County,Inyo County,03/01/2011,2011,March,N,Final,9630,8610,1020,0.106
County,Kern County,03/01/2011,2011,March,N,Final,371600,308000,63700,0.171
County,Kings County,03/01/2011,2011,March,N,Final,58700,47900,10700,0.183
County,Lake County,03/01/2011,2011,March,N,Final,29580,24810,4770,0.161
County,Lassen County,03/01/2011,2011,March,N,Final,11770,9910,1860,0.158
County,Los Angeles County,03/01/2011,2011,March,N,Final,4930800,4334200,596600,0.121
County,Los Angeles County,03/01/2011,2011,March,Y,Final,4945600,4337100,608500,0.123
County,Madera County,03/01/2011,2011,March,N,Final,60700,49500,11200,0.185
County,Marin County,03/01/2011,2011,March,N,Final,133500,123300,10200,0.077
County,Mariposa County,03/01/2011,2011,March,N,Final,8270,6940,1330,0.161
County,Mendocino County,03/01/2011,2011,March,N,Final,40850,35590,5270,0.129
County,Merced County,03/01/2011,2011,March,N,Final,114300,91100,23200,0.203
County,Modoc County,03/01/2011,2011,March,N,Final,3550,2870,680,0.193
County,Mono County,03/01/2011,2011,March,N,Final,9380,8590,780,0.084
County,Monterey County,03/01/2011,2011,March,N,Final,206200,171700,34500,0.167
County,Napa County,03/01/2011,2011,March,N,Final,68700,61200,7500,0.109
County,Nevada County,03/01/2011,2011,March,N,Final,49010,43220,5790,0.118
County,Orange County,03/01/2011,2011,March,N,Final,1540600,1396000,144600,0.094
County,Placer County,03/01/2011,2011,March,N,Final,173800,153700,20100,0.116
County,Plumas County,03/01/2011,2011,March,N,Final,8760,6780,1970,0.225
County,Riverside County,03/01/2011,2011,March,N,Final,979700,848000,131700,0.134
County,Sacramento County,03/01/2011,2011,March,N,Final,679400,593000,86400,0.127
County,San Benito County,03/01/2011,2011,March,N,Final,28300,23600,4700,0.165
County,San Bernardino County,03/01/2011,2011,March,N,Final,888900,771600,117300,0.132
County,San Diego County,03/01/2011,2011,March,N,Final,1521200,1359700,161500,0.106
County,San Francisco County,03/01/2011,2011,March,N,Final,487900,446300,41600,0.085
County,San Joaquin County,03/01/2011,2011,March,N,Final,308600,253800,54900,0.178
County,San Luis Obispo County,03/01/2011,2011,March,N,Final,133700,120100,13500,0.101
County,San Mateo County,03/01/2011,2011,March,N,Final,394200,363000,31200,0.079
County,Santa Barbara County,03/01/2011,2011,March,N,Final,209700,188100,21500,0.103
County,Santa Clara County,03/01/2011,2011,March,N,Final,933400,842000,91400,0.098
County,Santa Cruz County,03/01/2011,2011,March,N,Final,140900,118800,22100,0.157
County,Shasta County,03/01/2011,2011,March,N,Final,77500,63600,13900,0.18
County,Sierra County,03/01/2011,2011,March,N,Final,1600,1320,280,0.174
County,Siskiyou County,03/01/2011,2011,March,N,Final,19570,15720,3850,0.197
County,Solano County,03/01/2011,2011,March,N,Final,200600,174500,26100,0.13
County,Sonoma County,03/01/2011,2011,March,N,Final,247400,220600,26800,0.108
County,Stanislaus County,03/01/2011,2011,March,N,Final,241700,197700,43900,0.182
County,Sutter County,03/01/2011,2011,March,N,Final,46100,36400,9700,0.21
County,Tehama County,03/01/2011,2011,March,N,Final,25610,21410,4200,0.164
County,Trinity County,03/01/2011,2011,March,N,Final,5250,4180,1070,0.204
County,Tulare County,03/01/2011,2011,March,N,Final,199200,160300,38900,0.195
County,Tuolumne County,03/01/2011,2011,March,N,Final,22450,18890,3560,0.159
County,Ventura County,03/01/2011,2011,March,N,Final,431600,386100,45500,0.105
County,Yolo County,03/01/2011,2011,March,N,Final,101500,88300,13200,0.13
County,Yuba County,03/01/2011,2011,March,N,Final,29000,23600,5500,0.188
County,Alameda County,03/01/2012,2012,March,N,Final,793500,719400,74100,0.093
County,Alpine County,03/01/2012,2012,March,N,Final,660,600,60,0.094
County,Amador County,03/01/2012,2012,March,N,Final,14750,12710,2040,0.138
County,Butte County,03/01/2012,2012,March,N,Final,100200,86500,13700,0.137
County,Calaveras County,03/01/2012,2012,March,N,Final,20060,17240,2820,0.141
County,Colusa County,03/01/2012,2012,March,N,Final,10960,7990,2980,0.272
County,Contra Costa County,03/01/2012,2012,March,N,Final,533000,481400,51700,0.097
County,Del Norte County,03/01/2012,2012,March,N,Final,10750,9210,1550,0.144
County,El Dorado County,03/01/2012,2012,March,N,Final,89200,79200,10100,0.113
County,Fresno County,03/01/2012,2012,March,N,Final,439400,363800,75600,0.172
County,Glenn County,03/01/2012,2012,March,N,Final,13290,11050,2240,0.169
County,Humboldt County,03/01/2012,2012,March,N,Final,64700,57700,7000,0.108
County,Imperial County,03/01/2012,2012,March,N,Final,78200,57900,20300,0.26
County,Inyo County,03/01/2012,2012,March,N,Final,9610,8640,980,0.102
County,Kern County,03/01/2012,2012,March,N,Final,381300,322400,58900,0.154
County,Kings County,03/01/2012,2012,March,N,Final,58900,48800,10100,0.171
County,Lake County,03/01/2012,2012,March,N,Final,29360,25120,4250,0.145
County,Lassen County,03/01/2012,2012,March,N,Final,11420,9660,1760,0.154
County,Los Angeles County,03/01/2012,2012,March,N,Final,4892000,4340800,551200,0.113
County,Los Angeles County,03/01/2012,2012,March,Y,Final,4900200,4341100,559200,0.114
County,Madera County,03/01/2012,2012,March,N,Final,62000,51500,10500,0.169
County,Marin County,03/01/2012,2012,March,N,Final,135600,126300,9300,0.069
County,Mariposa County,03/01/2012,2012,March,N,Final,7820,6580,1240,0.159
County,Mendocino County,03/01/2012,2012,March,N,Final,40450,35690,4760,0.118
County,Merced County,03/01/2012,2012,March,N,Final,115200,93300,21900,0.19
County,Modoc County,03/01/2012,2012,March,N,Final,3530,2910,610,0.174
County,Mono County,03/01/2012,2012,March,N,Final,8440,7570,870,0.103
County,Monterey County,03/01/2012,2012,March,N,Final,209000,177500,31500,0.151
County,Napa County,03/01/2012,2012,March,N,Final,70700,63900,6800,0.096
County,Nevada County,03/01/2012,2012,March,N,Final,48660,43450,5210,0.107
County,Orange County,03/01/2012,2012,March,N,Final,1558800,1426900,131900,0.085
County,Placer County,03/01/2012,2012,March,N,Final,174900,157100,17900,0.102
County,Plumas County,03/01/2012,2012,March,N,Final,8290,6530,1760,0.212
County,Riverside County,03/01/2012,2012,March,N,Final,988100,867100,121000,0.122
County,Sacramento County,03/01/2012,2012,March,N,Final,681800,604100,77700,0.114
County,San Benito County,03/01/2012,2012,March,N,Final,28600,24300,4300,0.151
County,San Bernardino County,03/01/2012,2012,March,N,Final,893500,785900,107600,0.12
County,San Diego County,03/01/2012,2012,March,N,Final,1532100,1382900,149200,0.097
County,San Francisco County,03/01/2012,2012,March,N,Final,503500,466200,37300,0.074
County,San Joaquin County,03/01/2012,2012,March,N,Final,311600,261500,50100,0.161
County,San Luis Obispo County,03/01/2012,2012,March,N,Final,135900,123700,12300,0.09
County,San Mateo County,03/01/2012,2012,March,N,Final,407200,378600,28600,0.07
County,Santa Barbara County,03/01/2012,2012,March,N,Final,214000,193900,20100,0.094
County,Santa Clara County,03/01/2012,2012,March,N,Final,953600,872200,81400,0.085
County,Santa Cruz County,03/01/2012,2012,March,N,Final,140600,120000,20500,0.146
County,Shasta County,03/01/2012,2012,March,N,Final,76400,64100,12400,0.162
County,Sierra County,03/01/2012,2012,March,N,Final,1430,1180,250,0.177
County,Siskiyou County,03/01/2012,2012,March,N,Final,19100,15530,3570,0.187
County,Solano County,03/01/2012,2012,March,N,Final,202100,178300,23800,0.118
County,Sonoma County,03/01/2012,2012,March,N,Final,242300,218100,24200,0.1
County,Stanislaus County,03/01/2012,2012,March,N,Final,241700,201500,40200,0.166
County,Sutter County,03/01/2012,2012,March,N,Final,46000,36800,9200,0.199
County,Tehama County,03/01/2012,2012,March,N,Final,24990,21020,3970,0.159
County,Trinity County,03/01/2012,2012,March,N,Final,5220,4260,970,0.185
County,Tulare County,03/01/2012,2012,March,N,Final,201000,164000,37000,0.184
County,Tuolumne County,03/01/2012,2012,March,N,Final,22500,19180,3320,0.147
County,Ventura County,03/01/2012,2012,March,N,Final,438400,396600,41800,0.095
County,Yolo County,03/01/2012,2012,March,N,Final,102600,90200,12400,0.121
County,Yuba County,03/01/2012,2012,March,N,Final,29200,24100,5100,0.173
County,Alameda County,03/01/2013,2013,March,N,Final,798500,737300,61200,0.077
County,Alpine County,03/01/2013,2013,March,N,Final,620,570,50,0.084
County,Amador County,03/01/2013,2013,March,N,Final,14340,12730,1610,0.112
County,Butte County,03/01/2013,2013,March,N,Final,100600,89300,11300,0.113
County,Calaveras County,03/01/2013,2013,March,N,Final,19840,17640,2200,0.111
County,Colusa County,03/01/2013,2013,March,N,Final,11000,8330,2660,0.242
County,Contra Costa County,03/01/2013,2013,March,N,Final,535200,492600,42600,0.08
County,Del Norte County,03/01/2013,2013,March,N,Final,10330,9030,1310,0.127
County,El Dorado County,03/01/2013,2013,March,N,Final,88700,80500,8200,0.092
County,Fresno County,03/01/2013,2013,March,N,Final,436200,370500,65700,0.151
County,Glenn County,03/01/2013,2013,March,N,Final,12940,11210,1730,0.134
County,Humboldt County,03/01/2013,2013,March,N,Final,63300,57600,5600,0.089
County,Imperial County,03/01/2013,2013,March,N,Final,77000,58500,18500,0.24
