SAMPN,TYP_WKDY_WGT
1839389,230.1922788
3014875,230.1922788
3014931,230.1922788
3020598,230.1922788
1378212,509.0805803
1134135,364.9122517
1808304,115.7497999
1823752,115.7497999
3015108,115.7497999
3015556,115.7497999
7181056,115.7497999
1135438,111.8412131
1996550,111.8412131
2607071,111.8412131
2626506,111.8412131
2647556,111.8412131
3014746,111.8412131
3015270,111.8412131
1460526,134.6931118
2521520,219.8864272
1162704,311.9371064
2666231,301.4037557
1756488,629.5644964
3015471,629.5644964
2571600,1043.651171
2579735,307.4768538
3015369,828.6272647
3014793,892.141946
1713667,487.6080072
1149029,549.4947575
7181182,170.6247183
2525500,482.7275589
2651317,482.7275589
7181171,482.7275589
7181021,344.3619327
2520733,108.6270073
2628333,108.6270073
7181092,108.6270073
7181101,307.3250501
7180937,219.2355631
3015313,194.0565169
1979336,61
1819093,169.8105522
7180962,90.66584137
1339110,322.2341627
2599587,99.21001463
1124293,103.2076464
3020800,228.248353
7181195,68.00269453
2647386,65.70641037
2490338,132.6114217
2481396,61
2484707,1284.866584
7181016,139.2615234
2660700,172.9612375
3015252,251.5585839
2241726,1224.563785
1164384,528.5247444
1816383,528.5247444
1868501,1210.735178
1413091,792.4330553
1350040,1243.301619
1121608,460.3512448
1172716,1795.007045
1964097,2578.995847
1417453,265.8090226
1443905,121.7730301
3022858,558.4649251
1827601,573.2172285
1689793,365.5184675
7200552,810.1518371
1961937,486.4294929
1912250,255.6077783
2241844,2716.032371
1505708,553.0112784
3022881,1266.828499
1152114,3000
2527212,1242.536286
1430926,660.6136059
1098726,1194.850109
1442550,787.8535575
2491179,306.14245
2003382,1404.003993
2347526,2360.023239
2002167,121.233976
1125399,61
3013470,749.8540486
1688554,61
2241284,362.9781927
3013706,100.7731632
2245126,1114.284188
3013560,61
3013351,534.0627176
3013591,61
3013533,263.3161014
1729680,61
1741235,1312.53404
3013640,158.8509085
1338534,2135.361977
1839114,173.0898666
1119021,349.3371979
3022524,61
3013748,113.9053851
3021946,61
2542363,337.8635269
2617477,3000
1857901,80.23510317
2589731,61
2492629,61
2531890,161.1389141
1430234,543.1734444
2510564,2571.827059
3013756,1874.650884
2540516,794.5220574
3022308,1648.999899
1122751,61
1448451,2733
3013720,61
3013542,1421.325866
1361771,755.6698473
7185903,61
1173939,645.9525293
3022615,61
2002280,262.6545318
1800923,1279.518201
3013335,61
3021795,477.2605803
7210951,3000
1341769,914.9547258
7180393,884.0589495
2494033,61
2553322,61
7185901,1089.366211
1764067,879.8405053
2642819,61
1898895,850.13045
1803830,61
1313807,80.74311417
1528812,312.9978281
1739148,336.9892632
1918167,999.0426058
3020920,61
2488562,443.8837356
1160800,161.204079
1345476,61
3020921,61
7185352,1550.232094
2578866,61
1164386,94.22744226
1730461,73.84000221
3021005,234.3954589
1171787,410.5993225
1949573,509.3274968
1451885,492.1287569
3020851,74.33797061
7185513,212.9414794
1421686,444.7867444
3023762,1547.99338
7200404,372.1180846
1129862,365.8095433
1168404,2464.012798
3020841,942
2650712,1291
3024077,2778
3020823,61
3023823,372.5806067
1975233,849.7539661
1766068,414.9911268
3022480,837.5524244
1313865,84.99619335
1719658,84.99619335
1957047,84.99619335
3023818,84.99619335
1907888,61
1491020,83.45032193
3022593,61
3022731,61
3020952,508.5581409
7185301,543.6936473
1900682,184.3843401
3022534,83.18732961
1353974,238.2905114
1401502,89.56367873
7185218,400.6562876
3020918,1187.790667
2486567,154.5568815
7184984,458.2012737
7185232,872.9157036
3021198,164.9840298
1952111,1683.657747
2638068,416.3239812
3020967,968.2560192
7185091,499.1043646
3010746,171.111628
1857377,83.08711618
3013828,672.0585101
2554038,137.4660227
3013983,143.0051665
1694049,858.114857
2629576,61
2645300,61
2626650,81.37646433
3013857,241.946487
2595920,61
3010555,61
3010676,61
3014022,61
1163181,61
1378789,61
1710680,61
1861039,61
2585588,61
3010713,61
3013911,61
3013945,61
3014023,61
3010448,164.2373791
1350434,74.09777306
3013789,74.09777306
1920794,793.5262588
3010636,243.8289594
7199655,243.8289594
1919646,106.2918719
1493604,262.5185673
1524773,262.5185673
1759100,352.1386375
2537528,352.1386375
3010525,114.4391954
7180719,340.2477797
7180115,529.8259368
1675702,239.0376798
2001724,239.0376798
1395452,250.4959689
1438069,431.1404631
2490004,900.5552301
2337959,770.2100852
1736316,214.8209134
7210995,214.8209134
1727673,207.5669382
2548700,207.5669382
2610379,207.5669382
1868668,546.2556112
3010500,1397.797051
3010808,127.7872019
2652926,123.4721416
3010463,249.1966331
3014132,227.6270043
3014084,443.8933025
7179965,443.8933025
1903352,110.1134707
1952763,235.0513801
3013996,497.3303738
2538928,93.72641946
7180621,333.1117192
2627091,149.9150683
3014043,381.2103113
2640344,292.3479794
1861132,869.2017672
2507797,267.0433141
1916436,258.0259165
3010441,431.2985183
7199674,443.2595423
7180712,705.6975827
1741546,117.3588694
1909104,395.4112945
1121752,61
1162676,61
2615607,192.1973373
7200639,570.9211199
7180023,1029.173187
1701728,357.7295222
1926247,1464.254268
7179927,61
3010735,1651.961622
2561031,314.0383783
1150298,201.7312135
7180056,107.2535152
1762171,241.9495152
1373310,123.6993841
3010609,61
3010766,2419.111133
3010530,656.7601998
3010785,656.7601998
1950306,296.3056798
7180174,1689.552311
3013886,290.2051448
1151828,130.9297255
1458552,130.9297255
1832410,130.9297255
2241496,130.9297255
3010451,284.5025654
1907718,936.1949976
3010185,240.0673547
1502707,803.3728013
3013154,803.3728013
3015386,459.2128934
2539701,208.2979251
3010125,224.2640619
1803239,818.5564707
3010300,818.5564707
3013036,881.2992208
2242251,428.9705829
3013245,170.4802693
1338123,132.3545708
2240620,476.8674743
2525092,137.6877504
1120441,277.8871685
1129139,228.9746692
7179718,246.5256885
1872323,824.9852764
3009953,111.2231858
3013244,111.2231858
7210858,111.2231858
7211087,111.2231858
1416111,107.4674517
1521453,107.4674517
1786259,107.4674517
3012810,107.4674517
3013053,107.4674517
3015625,107.4674517
3010234,359.634186
1169010,224.4752788
2654851,224.4752788
3013195,224.4752788
1064494,216.8952994
2590980,216.8952994
3012892,216.8952994
7180232,216.8952994
3010369,183.1544363
3013261,176.9697604
1121562,437.078086
1169654,437.078086
1680339,437.078086
2305547,437.078086
1439758,197.1933126
1502650,197.1933126
1741977,197.1933126
3019653,190.5345782
1066337,882.129248
1835699,384.5448436
3012836,384.5448436
3012905,384.5448436
1946081,180.5754621
7181345,106.9546516
3015696,345.8321106
1444237,189.6254087
3010226,189.6254087
1169464,239.8423135
1691222,239.8423135
2427033,163.7249665
1465359,621.2809522
2644246,301.7838043
1366787,87.13517985
3010289,87.13517985
3013073,87.13517985
3015655,87.13517985
1420101,291.5933057
7188332,291.5933057
2500521,182.0057468
2640823,182.0057468
2617505,175.8598592
1162368,588.5057881
2604640,68.01037637
7181110,68.01037637
1961397,475.390791
2664847,137.2613821
1709381,276.6032382
1850716,276.6032382
2617413,251.8625519
3013173,251.8625519
7179680,169.1106926
3015830,565.9200563
1930070,65.4002676
7181260,136.606415
2494587,131.9935516
7199713,116.8341874
2984922,115.9515017
2585036,506.2131854
2610173,146.1608487
1161045,489.1196081
2493000,168.1588104
2618973,168.1588104
3015586,156.2312836
1488097,543.7324643
7199926,150.9557364
3013159,327.924931
2608938,1097.383569
3015610,1097.383569
1164929,453.7879239
2583494,373.1801517
2515764,251.0879207
1399703,315.3397964
7199912,113.2693739
1526692,1159.912018
1444623,322.8996757
1160945,220.4229014
3015913,1438.452554
2530774,236.7601058
2596301,209.5683786
2635539,191.25313
3010028,653.6432549
1170729,619.0869142
2626517,619.0869142
7199615,619.0869142
1501814,174.7592071
2986492,815.677084
1874558,906.1514831
1945975,906.1514831
1311859,624.7204807
1892942,399.9321178
3012798,640.8984297
1734216,655.211859
1919871,1324.237113
3013139,357.3852601
1368260,428.635653
3010183,428.635653
2352441,1162.478327
7179676,117.4444966
1365391,418.4206102
7210943,206.6498504
1802077,2847.35015
3010002,883.7919771
3012824,181.2080229
3009369,559.2888518
3017387,559.2888518
1889268,602.1586132
2240431,528.0418343
1060749,960.8141617
1142789,435.8231206
1161274,280.5402238
1411422,1040.044343
1313997,625.5199245
3009219,508.6665043
1767534,415.7934336
1747846,88.93457074
3021968,88.93457074
3009456,142.6713683
3017503,62.194445
3009228,485.1819521
1487668,69.30183219
1754929,69.30183219
2240464,69.30183219
3009624,69.30183219
1846580,66.96167934
7188090,66.96167934
2571168,427.7967228
2642352,427.7967228
2543148,1351.233875
3021600,1351.233875
3009326,193.0059081
3022158,193.0059081
7211426,193.0059081
3009399,186.4885721
1803141,76.75061082
1521032,82.63358232
1808824,66.6421598
3017424,411.378699
3021698,422.3312618
1693156,454.7031576
1337345,139.0966016
1648378,139.0966016
1992398,89.53676364
1151150,61
1155655,117.0947719
3009286,117.0947719
7188370,91.24553216
2595329,80.76604866
3021556,125.9111835
3022043,582.9384808
1699217,224.9338015
2242206,1736.309113
7179522,61
1699149,61
3017561,61
1162811,244.3665977
1860195,287.1957043
7183032,287.1957043
1148828,876.5014339
1143181,119.7914263
2543317,119.7914263
7185657,365.5951513
7210856,241.7680598
2580205,763.6458504
7179622,233.6041456
2623909,198.8392519
3022004,798.3857524
1675642,550.6860935
3022233,87.59687096
1860362,276.6824827
2578908,558.4121424
1946755,111.5092977
1444768,71.25103855
2530266,71.25103855
3015737,63.06790821
7185575,61
1172515,680.8222341
1792067,189.0157908
3009142,462.3611072
2244755,1533.645304
1834076,567.8553891
1866416,567.8553891
2240492,567.8553891
1164665,562.4981174
2009805,707.1357888
3017509,707.1357888
2509143,518.4566462
1152888,1113.55508
7180338,692.6460012
3013227,1581.524007
3017539,1408.51362
1699022,1031.07068
3017398,959.3160512
7182995,2477.575642
3009250,1249.956514
3022035,3000
2504324,1844.337915
1501312,980.5707365
1373302,211.3984937
2561887,456.6928545
3017471,1315.751948
3017460,1574.248053
2179962,1026.410385
2649044,168.5639999
2009267,1198.241945
1648152,312.3925643
1469451,61
3015507,61
1699908,61
2494308,98.10767941
3016856,61
3021493,388.6923365
1704675,175.3634691
7184881,418.4857924
1372317,675.4009924
2640300,304.7157093
7182134,116.6186608
3020658,129.9454776
7200423,129.9454776
2244321,125.5575376
3020797,125.5575376
1919486,253.4054664
3016923,253.4054664
3017057,61
1747823,61
1949907,139.7902421
3016854,139.7902421
7199998,139.7902421
1715353,63.06813769
1982198,63.06813769
1688512,61
2008196,61
3020548,61
7200003,433.1829129
1164027,427.795667
2576566,427.795667
1701906,460.5864121
2002107,460.5864121
1690615,372.7921045
3021440,941.185268
2641705,154.5677594
1885811,172.2312808
3021381,172.2312808
2556356,118.5414006
3020620,61
2654296,61
1137871,61
1814896,61
1700785,61
1367190,85.2668528
2507319,61
2000307,336.004805
2657051,692.2174452
2588763,210.2738507
3020708,203.1734187
3016447,176.15953
1162119,680.1757554
7184912,642.8615672
3020668,182.3154321
3016918,61
1931074,61
1699548,623.0970048
7182140,396.5722882
1451605,3000
1164087,1647.938628
1513245,83.13726588
1981040,65.56617391
7181406,65.56617391
1125450,61
2620015,1683.680853
3016982,623.4083225
1760363,1039.064589
3020432,550.3995726
1312753,594.209834
1973832,1405.830665
7186792,531.8198882
1883645,2537.384101
3020740,1697.355939
2503260,3000
2665921,424.0212389
3020749,61
7181497,61
3017082,3000
3020498,181.5904331
1732092,1003.625499
2481805,2563.670522
2591249,275.1135466
3020296,612.7385643
1816087,649.5717465
1880103,210.5900055
1821132,502.5500795
3023269,1388.653003
1890808,1005.346658
1913735,456.0229597
3020195,456.0229597
3020492,456.0229597
3017740,205.7405322
3020541,205.7405322
3016446,385.3732711
2300641,332.4170459
3019871,320.457276
1752933,345.0204815
1901695,345.0204815
3023398,2041.774328
7200333,672.8212298
2664055,391.5553973
1495268,111.8550268
1795994,111.8550268
3020142,111.8550268
1157437,108.0779569
1162757,108.0779569
2004863,108.0779569
2666303,108.0779569
3020479,108.0779569
7184680,108.0779569
3018762,500.3749333
3019766,225.7504867
7211523,218.1274466
3020478,224.9726474
1903371,242.2169098
7184715,242.2169098
1834680,109.2792257
3009380,109.2792257
3020314,1055.91187
2243505,302.3980123
3020522,495.4993067
1963757,552.123422
3017575,514.2859293
1134742,173.4489327
1956176,173.4489327
1342997,309.857526
3021459,162.8911069
2555976,388.7218604
2519981,218.899696
3020103,342.0006443
7179530,919.0851879
1743251,340.3687275
3020515,340.3687275
7200345,844.60446
7184482,1801.918982
3018545,238.9534358
1358363,151.3012168
1471960,146.1921459
2467195,146.1921459
2527241,146.1921459
2535176,146.1921459
7184662,261.1646894
1532048,95.65504036
1856297,279.1388332
1914483,289.3725423
3020219,152.1222167
3020131,275.1820203
7181656,1628.481828
2647148,912.4739259
1390468,1293.862226
3020372,292.1312271
1943922,691.7519532
2617936,691.7519532
1469523,664.9626067
1919177,174.1420821
1165464,1139.440593
1171838,192.4038535
1173852,192.4038535
1838271,192.4038535
1146981,132.4525011
3020136,136.8947846
7184733,230.7625988
1128657,300.0966294
1679305,990.4015109
1886295,3000
1468057,149.752981
3017077,149.752981
7181438,117.7222749
2602122,144.0057466
2651233,360.0320317
2628164,1866.912208
1697454,1551.05576
1396945,1173.131107
2564112,613.7217133
1313593,1310.14718
3016514,1943.815299
1935661,2015.184701
1128182,259.3962212
1689782,259.3962212
1736490,259.3962212
3019906,259.3962212
2587143,340.5336426
3017597,604.5570068
1835101,272.7535483
1963915,272.7535483
3019596,272.7535483
1173237,364.9269866
1845122,364.9269866
3017794,364.9269866
1041304,164.6414306
1344787,164.6414306
1873699,266.0208262
2571556,536.894342
7184369,536.894342
7183113,327.8594303
1950609,641.6639367
1921808,279.7192801
3019997,279.7192801
3023316,279.7192801
1890427,359.7506715
3023388,359.7506715
2662593,174.7469094
1144773,3000
3019994,218.6132696
7186289,235.3700826
1974928,227.4222124
3019205,579.2233854
3017854,2015.873848
2661128,90.5871891
3023358,397.8543081
1877547,87.52828197
1928813,176.6532344
3019936,185.749801
7211308,88.50331032
3019555,178.6210773
2608899,2820
1763704,1053.73357
1781422,480.5516494
7186303,177.9315225
2567514,1580.783258
3019711,2524.761316
2444313,590.1686806
3017721,297.8643984
1687014,61
1763989,61
1758062,95.23436395
2568570,699.8998976
3017726,61
3017730,61
3019633,1138.013104
1734621,579.5979515
7184563,61
2425211,61
2532316,61
3019707,1886.999996
1996296,783.0062176
1382320,756.5660186
7183154,756.5660186
2592341,677.1672006
2505607,587.6727378
3023458,587.6727378
2507776,1391.697285
1710984,546.9649988
1846670,358.6867856
1130807,819.9581964
3019500,882.8083894
1944760,596.8575006
1134174,269.2798186
1996553,269.2798186
1431677,475.4081382
1975217,475.4081382
1648715,61
1456779,61
1380172,61
2549493,476.7003387
1531072,258.7339964
3019415,258.7339964
3019427,181.0406419
3018288,78.9206859
2573760,194.9174948
3023736,87.93949573
1395854,61
1120849,84.96999471
3018378,84.96999471
3018400,84.96999471
3023699,84.96999471
1824155,177.4831631
1120697,171.4899922
2243827,171.4899922
2542568,171.4899922
3019433,171.4899922
2243183,2120.151945
1823208,319.6236352
1136286,344.1229417
1391812,344.1229417
1412051,344.1229417
1890519,344.1229417
3017897,344.1229417
3018122,344.1229417
1523030,155.2554223
3019445,155.2554223
3023728,61
1397044,150.0128276
3017973,313.3429776
1133591,538.9831279
1065589,81.70900807
1423009,61
2658525,61
3019142,61
1313096,61
1359110,61
3019368,61
2516657,350.5868314
3019294,350.5868314
2504989,377.4594818
7183407,364.7136012
1910303,489.1283866
3019185,119.7744138
1365818,241.7337245
3017960,304.5470913
2513859,979.005832
1513686,441.6908769
1677424,119.202889
7184251,101.9496242
2626837,533.2450346
2548204,210.4503182
1758899,61
7188121,61
1351613,61
1374682,61
2543351,61
2571196,61
1396432,61
2530706,61
7183391,185.9380166
2609301,331.010506
2635500,331.010506
1351847,179.659346
3017895,319.8330934
7200129,319.8330934
2518996,185.4724141
7184326,362.5959957
1345255,158.6273879
1435032,1519.822307
7183291,172.7643623
2652194,348.6802517
2614050,172.3317476
3019326,308.6345765
2575823,101.3576828
3019043,406.9746241
7184134,360.2338824
1832250,1549
3017884,1896
7183353,1465.312873
1767914,61
1677101,61
1748256,368.97168
1901130,1096.02832
2531756,2210.87686
2629672,2210.87686
7184171,590.2462799
7199957,666.9047391
1879958,290.7224527
1886890,586.7481962
1933537,586.7481962
3022934,579.6451884
3023598,239.694982
2578370,850.1773498
1523397,108.1414261
2583570,370.6161163
1526043,483.7624237
2532201,446.8389295
1379609,312.1303265
3023688,301.5904512
2510121,71.07649315
1127492,908.0551439
1384522,944.6448982
7211505,944.6448982
2634425,209.1753893
1741508,223.6823995
1738745,319.1606016
7186750,332.0210628
1170408,277.5393895
3023679,61
3018684,298.8129181
3016765,61
2591582,104.7535702
3023579,238.3290676
7186703,3000
7183626,86.15332215
2401113,1313.929593
1711002,1163.025728
1987589,566.1275091
2494973,1965.491039
2551016,563.4261312
1974051,1412
3016781,732.6085775
3023121,509.3900393
3016750,61
1682651,1389
1390945,743.5882543
2615100,1609.411746
2245486,487.6121592
2245751,487.6121592
2496409,665.8681475
3023076,84.6975411
7200621,84.6975411
3016699,1165.015688
2245498,67.47343045
3022968,862.0233341
2242861,61
1840121,1118.919251
3017165,94.49512814
3022750,61
7200156,61
1339343,794.3899316
1157857,869.1011483
3022666,250.5501956
2242812,142.6803541
1501514,722.4814738
3018730,73.21851571
3017158,233.5268235
1531455,61
3018874,791.5979035
1742670,199.6244806
1523484,298.5217183
7182631,1038.946528
2622095,583.6435151
3018484,249.8882391
1929207,778.0277895
3017305,1935.753434
2616657,1970.218777
3018555,1598
1442099,1257.101752
1459521,540.1422764
2511536,257.7559716
1674957,61
3018992,1933.162123
2242838,2060.999878
2598640,61
3018830,1644.139561
7211146,2841.860439
1799343,453.1036778
2645093,530.6384651
1866373,145.3483103
2989382,145.3483103
3003777,145.3483103
3004267,145.3483103
1856062,380.7101425
1932580,238.0742926
1479026,294.9064096
3003434,119.9078273
3004477,119.9078273
2256477,296.0720023
1318928,86.02867872
1529440,86.02867872
2989338,86.02867872
3003540,86.02867872
3004430,86.02867872
2495650,136.0813545
1845490,124.1637093
1867413,89.08208994
1850916,153.8035599
3003600,110.3474005
1136495,297.8841722
1746855,471.1973057
1155945,213.7190066
2608793,213.7190066
2989243,213.7190066
2989543,213.7190066
1092669,559.7931846
1416545,308.4569589
1794820,308.4569589
3004527,532.0632118
2256415,110.5067487
3002819,82.28132555
3006171,196.8400852
2579914,130.1537394
1854837,85.20173217
2256662,203.8265197
1422553,210.3769871
2326280,97.76242852
2989213,97.76242852
3002887,97.76242852
1852433,121.0998738
1917034,121.0998738
2002551,121.0998738
2989679,121.0998738
3003023,121.0998738
7175235,121.0998738
1963518,317.1963275
7175193,191.5574562
1911738,61
2989553,70.2887744
1680679,168.1505281
1725871,111.183756
1404277,61
1424650,61
1835084,61
2011180,61
2989600,61
2989723,61
7167399,61
1884501,132.0888471
3003298,132.0888471
7175153,132.0888471
1796730,79.76953497
1740930,61
1837783,61
1924720,61
1938807,61
1975369,61
2253923,61
2989564,61
2989654,61
3003937,61
3004191,151.5617833
3003184,138.4259497
3002840,87.06782185
1139153,62.4673955
1683873,62.4673955
1974691,62.4673955
3002882,98.81179065
1938073,71.67652736
1979159,71.67652736
2630384,71.67652736
2989297,71.67652736
2581441,168.6315066
1886804,120.9858108
1829425,289.4321056
1418733,174.6167355
7175890,174.6167355
1505407,125.2799536
2001537,125.2799536
3003733,125.2799536
1848362,198.1695642
3003253,143.7491022
2989189,216.3005253
1694686,178.0642973
2989203,178.0642973
3003690,674.5851236
1783693,2069.942031
1913442,247.1153879
2564520,116.3206706
3002993,288.1484627
1360575,218.6165165
3003788,122.4042671
7175761,129.3946247
3004056,409.1686224
7175185,246.8547468
2505817,251.7285465
1375464,684.852977
1953690,327.234364
2464008,353.2702423
1899208,558.807758
3003947,405.350407
1982996,1061.732407
1445016,221.8700129
1781631,196.2825939
2580858,589.9154975
2661824,133.3025973
2989506,107.930486
1392915,288.6123747
1909133,331.1604815
1892371,702.3094085
7175017,1408.800387
1159910,517.8161611
7175219,960.3633165
3004237,435.5880042
1456680,1290.80276
2663173,979.3243391
1677603,627.9215806
7175172,265.5187617
1440169,1317.526671
2989593,684.7541647
1130497,61
1974490,3000
1152014,223.2125518
1138464,3000
1452337,61
3004485,61
2989290,379.4027461
2254056,61
1173527,61
2989285,61
1721763,61
1422814,3000
1381218,61
2536965,2703
1153616,3000
2991003,420.4410536
2482394,435.3637451
2254943,1491.971725
1687189,92.5736819
2991059,92.5736819
2991013,95.85939457
1918042,228.1933788
2991283,228.1933788
1779772,417.4291443
3001418,417.4291443
1966651,193.3632684
1708161,173.9383803
1715593,173.9383803
2990840,173.9383803
2990141,124.793263
2555550,236.3606145
1976039,61
1491761,157.6399722
1839598,148.6044097
1374731,95.20006842
1817982,61
1852895,61
1853138,61
2990369,61
2991427,109.2347497
1885952,89.85319453
1155760,73.96951962
2990577,172.6752804
1891086,123.8870435
1852083,375.2621019
1875330,128.2841596
3001443,128.2841596
3001643,366.3086706
1361609,234.6674004
1919211,234.6674004
1766854,147.1961974
1857287,147.1961974
2254924,147.1961974
1785025,158.9076272
2991198,158.9076272
2991455,481.3417811
1881557,94.43180078
2991384,94.43180078
3001645,172.7420226
2990644,67.75073181
1031985,97.78346357
1471289,97.78346357
1924596,97.78346357
2990681,97.78346357
2991051,97.78346357
1728513,296.1926205
2990314,296.1926205
1519405,270.5216572
3001598,279.2155372
7168634,178.8731458
1164052,70.15540486
3001675,70.15540486
1439600,212.5053915
1924344,80.49792625
1792911,121.1259303
7168413,408.1139156
2254492,1084.917481
7168057,208.1879416
1472181,238.8796359
2990171,280.6462055
2254955,61
1882995,190.1929617
2990467,190.1929617
2990574,61
2991373,61
2574032,142.0763298
2990457,162.7063619
1168906,61.63384669
1061742,148.985427
1139845,122.648733
1428932,122.648733
1754851,122.648733
2562090,132.4070831
1521211,151.9269347
2592968,151.9269347
1138825,420.3116216
1887260,99.30442191
3001544,170.9973122
1710724,61
1864544,161.7201866
1990271,161.7201866
1652411,224.8490125
1797398,224.8490125
1121448,326.072745
1822015,246.5569864
2650969,161.157724
2990004,607.7609817
1908468,497.0099777
1365925,72.15465804
2254256,163.4992673
1136617,712.0357005
2510930,462.479772
7168501,101.829864
2990243,66.55933522
1942750,126.1382707
2990572,126.1382707
1953460,161.0320591
1147675,111.1435562
2521495,307.4828596
3001463,251.5584181
1491686,528.0099917
1479351,745.1658298
2640919,612.9508281
7168171,329.8213192
1140059,243.4411493
2991555,550.9961399
2602052,973.8499114
7168253,2871.712799
1403033,2008.820773
1121291,282.0817642
1689267,1551.097463
1527085,61
7167940,83.45284626
1805769,3000
2990228,61
2558156,61
2990384,548.2525332
1937500,61
1149981,3000
1870731,61
3001700,61
2538237,61
1803744,61
2617262,1966.166273
2559142,673.7709313
2990933,61
1426099,61
2254677,61
1496547,1586.25416
2990866,1586.25416
2991364,116.4916811
1856044,425.9601874
1733407,260.1492267
2518082,269.3826891
1162245,189.9150934
1872947,189.9150934
1892803,479.8333988
1523173,136.2558635
1964114,136.2558635
2006303,136.2558635
2256736,136.2558635
3056608,136.2558635
7187756,136.2558635
1980359,196.6557395
1732899,728.9212959
1171106,470.4330236
2999818,470.4330236
3056291,470.4330236
3057034,470.4330236
2256825,812.8395825
2572868,123.8533604
1792738,88.85942801
3051083,88.85942801
1389838,224.5093878
1143666,92.01331087
3056470,92.01331087
3057423,92.01331087
2484282,384.9556866
2599452,105.5781907
2601856,105.5781907
2662124,105.5781907
2666066,105.5781907
1714143,130.7813826
2591511,130.7813826
7186828,130.7813826
1898304,515.7881416
3056620,61
1162672,67.17189495
1705184,67.17189495
1791454,67.17189495
1835825,67.17189495
2541643,67.17189495
1148899,61
1158841,61
1166359,61
1696847,61
1921478,61
2255226,61
2257681,61
2999752,61
3056109,61
1457619,61
1858144,61
1945506,61
2634028,61
2999734,61
3055902,61
3056919,61
3057139,61
1739347,83.20689375
3056932,83.20689375
2602797,61
1486415,68.49810952
1974828,68.49810952
2006906,160.686272
2999787,160.686272
3057069,160.686272
2491929,672.2624539
1974023,115.2854486
1173157,166.3895011
1964078,166.3895011
2483036,166.3895011
2999881,166.3895011
3051054,166.3895011
3057440,166.3895011
3056156,656.2228494
1150863,119.3772688
1797406,119.3772688
1846122,119.3772688
2989736,119.3772688
1810725,136.9762258
1858426,136.9762258
1428353,206.1093192
1700777,147.87452
1152264,618.661983
1903524,192.788604
2256820,776.9499742
1763771,126.8263783
3056139,617.5055912
1145239,764.913989
3051115,368.3474558
1425459,80.20662928
3051199,80.20662928
2543191,306.4771863
7187629,251.0226829
2555160,61
1362489,63.21139278
1818630,63.21139278
2596508,61
3057178,61
3056012,87.58112996
1706052,346.5337795
1973648,429.2568997
1385493,128.9000112
1689250,109.8436051
1998704,795.4274269
2255154,136.0650192
7187045,136.0650192
1410336,169.6950793
1851654,137.3962155
3056679,1003.64766
2649388,107.317346
2496741,132.9357019
3055865,132.9357019
2662538,732.850588
3056754,463.4641169
1853233,347.594971
1999732,347.594971
2569945,1015.567649
1155232,134.4015412
1458388,750.8602428
2483552,490.7868543
1406562,82.08386148
2499376,105.2874561
2507948,278.6165411
7187462,315.8872095
1169868,220.6009271
2640207,749.5710432
7187026,384.9043233
2512457,61
1908607,77.50566656
1153377,3000
2546903,293.5014595
1678120,1504.851874
1067977,61
3056913,61
1738720,61
1891331,61
2257227,2372.441698
1928182,61
2256904,61
2492331,2633.936077
1716075,2072.865603
2509459,114.134397
1381132,383.6221358
1481136,1561.42705
1339023,216.9508147
1864062,390.102614
1849627,358.4005715
1896504,358.4005715
1135684,347.6369522
1453864,253.6413868
1713843,253.6413868
1971550,253.6413868
1153006,141.6162413
1174593,141.6162413
1425447,141.6162413
1469244,141.6162413
1853610,141.6162413
1900634,141.6162413
2009981,141.6162413
2262248,141.6162413
2263322,233.0289896
1791671,130.1076691
1832190,130.1076691
1964666,130.1076691
1157090,343.1816567
1416053,343.1816567
1655324,343.1816567
1807088,343.1816567
1856779,343.1816567
1884134,343.1816567
1900802,343.1816567
1923755,343.1816567
1925380,343.1816567
1929369,343.1816567
1985199,343.1816567
2007245,343.1816567
2011321,343.1816567
1124168,191.6094882
1164009,191.6094882
1811512,191.6094882
1838912,191.6094882
1866557,191.6094882
2456083,191.6094882
1159387,315.2926883
1415173,315.2926883
1706443,176.0381695
1436994,659.8523557
1998198,659.8523557
1731036,370.9064795
1694633,154.1324523
1803981,90.59732924
2620152,411.1057218
1973695,203.4569373
1866553,425.7997231
1401062,464.6196072
1973122,324.7331546
1168011,181.3090891
1373589,181.3090891
1435087,181.3090891
1930304,181.3090891
1819854,284.6649576
1171474,197.8389209
1919676,197.8389209
1945641,197.8389209
2594174,197.8389209
1800641,379.4481571
1893342,414.042199
1696048,768.6266851
1927321,958.9112288
1830081,143.9872138
1842620,117.7487627
1155493,132.2859624
1467188,132.2859624
1860623,132.2859624
1876408,132.2859624
1877252,132.2859624
1905280,132.2859624
1955978,132.2859624
1977792,132.2859624
2262084,132.2859624
2263133,245.5752602
1144932,73.85955821
1172894,73.85955821
1400782,73.85955821
1413927,73.85955821
1456161,73.85955821
1484419,73.85955821
1787472,73.85955821
1794353,73.85955821
1820323,73.85955821
1846773,73.85955821
1887267,73.85955821
1906086,73.85955821
1920724,73.85955821
1991391,73.85955821
2001020,73.85955821
2262435,73.85955821
1160695,137.1126603
1132150,80.59328614
1171619,80.59328614
1173669,80.59328614
1320472,80.59328614
1690974,80.59328614
1784066,80.59328614
1785965,80.59328614
1791915,80.59328614
1889086,80.59328614
1898379,80.59328614
1952539,80.59328614
1955065,80.59328614
2433269,80.59328614
2515811,80.59328614
2539051,80.59328614
2657300,80.59328614
1848028,276.8513421
1166178,154.5751148
