ZONE,SD,COUNTY,telecommuteConstant_prev,auto,no tour,non-auto,time-off,telecommute,working,telecommute_rate,auto_share,max_telecommute_rate,telecommuteConstant,CALIB_ITER
896,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
897,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
898,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
899,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
900,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
901,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
902,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
903,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
904,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
905,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
906,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
907,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
908,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
909,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
910,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
911,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
912,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
913,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
914,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
915,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
916,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
917,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
918,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
919,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
920,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
921,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
922,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
923,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
924,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
925,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
926,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
927,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
928,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
929,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
930,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
931,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
932,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
933,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
934,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
935,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
936,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
937,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
938,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
939,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
940,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
941,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
942,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
943,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
944,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
945,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
946,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
947,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
948,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
949,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
950,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
951,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
952,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
953,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
954,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
955,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
956,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
957,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
958,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
959,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
960,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
961,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
962,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
963,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
964,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
965,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
966,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
967,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
968,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
969,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
970,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
971,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
972,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
973,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
974,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
975,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
976,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
977,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
978,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
979,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
980,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
981,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
982,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
983,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
984,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
985,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
986,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
987,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
988,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
989,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
990,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
991,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
992,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
993,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
994,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
995,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
996,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
997,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
998,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
999,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1000,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1001,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1002,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1003,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1004,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1005,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1006,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1007,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1008,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1009,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1010,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1011,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1012,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1013,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1014,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1015,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1016,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1017,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1018,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1019,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1020,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1021,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1022,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1023,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1024,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1025,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1026,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1027,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1028,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1029,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1030,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1031,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1032,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1033,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1034,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1035,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1036,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1037,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1038,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1039,19,4,-0.8,41065,38095,37855,12626.42026,25468.57974,104388.5797,0.243978602,0.393385944,0.247157806,-0.8,1
1040,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1041,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1042,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1043,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1044,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1045,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1046,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1047,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1048,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1049,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1050,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1051,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1052,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1053,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1054,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1055,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1056,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1057,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1058,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1059,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1060,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1061,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1062,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1063,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1064,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1065,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1066,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1067,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1068,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1069,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1070,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1071,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1072,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1073,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1074,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1075,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1076,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1077,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1078,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1079,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1080,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1081,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1082,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1083,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1084,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1085,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1086,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1087,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1088,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1089,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1090,20,5,-0.6,48520,26715,12825,9502.051601,17212.9484,78557.9484,0.219111481,0.617633237,0.216079167,-0.6,1
1091,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1092,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1093,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1094,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1095,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1096,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1097,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1098,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1099,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1100,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1101,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1102,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1103,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1104,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1105,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1106,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1107,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1108,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1109,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1110,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1111,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1112,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1113,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
