"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Number of School tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",39467.472294987
"CHTS","Number of School tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",10801.7578128824
"CHTS","Number of School tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",448882.42499878
"CHTS","Number of School tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",1694.08696034051
"CHTS","Number of School tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",309749.33405783
"CHTS","Number of School tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",19453.5468223123
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",1420.6159024752
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",3645.81913046123
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",5029.09565583577
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",1880.64122999249
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",2908.0240981527
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",341.972076342033
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","5:00 am to 6:00 am","Number of Tours",890.140405034668
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",4486.84972674351
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",618.019566144045
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",39548.8444966575
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",85566.6291416788
"CHTS","Number of School tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",17735.5739086003
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",376.759283771429
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",636.999757280907
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",600.399255289726
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",1329.44086228717
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",1484.14198225546
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",1080.01036894575
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",284.229053143559
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",8961.29471504538
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",9267.55331542997
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",116.443171777264
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",11471.1828477046
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","11:00 pm to 12:00 am","Number of Tours",1958.18217201941
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",10888.0246142684
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",13727.9026487076
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",15703.5467018285
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",11022.7655364322
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","5:00 am to 6:00 am","Number of Tours",248.912210525621
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",20157.4350800153
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",948.368160802465
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",23096.1476747137
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",5422.16722475257
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",28289.5856199235
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",6397.88399749149
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",14237.4559466111
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",8381.25371630114
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",8220.44836806389
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",1594.25488825082
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",425.753865779906
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",8659.92603743505
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",1680.21453017888
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",1840.14769125308
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",1477.62834323286
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",4774.2465124399
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",1821.16874712238
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",6087.30983057405
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",1875.84964554392
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",123.386754712259
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",4035.83666106662
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",696.906242232423
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",1824.51407312736
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","1:00 am to 2:00 am","Number of Tours",134.875348028583
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",18423.4636608393
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",25949.6993979482
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",1992.80864576399
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",28755.2598543552
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",14409.3274423423
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",21843.9283545333
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",20126.1598414482
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",16829.450926387
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","5:00 am to 6:00 am","Number of Tours",1999.89991739045
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",12417.003640224
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",3836.10433725696
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",19342.317084701
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",9135.98531933938
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",5405.72602346216
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",9360.52939128496
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",3511.85979064856
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",17678.9237884226
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",2917.41290162083
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",28415.190558713
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",42020.2868762962
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",541.508087766584
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",23498.7420684982
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",20478.1589185453
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",12382.9156610503
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",13842.1824481651
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",13720.8950550171
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","5:00 am to 6:00 am","Number of Tours",385.534746174078
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",8490.61301884928
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",2444.93552982741
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",4346.76828071538
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",1965.56997645572
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",1979.47498990546
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",6774.04525464271
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",3324.63893146562
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",18390.8040412814
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",5783.13109760174
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",13104.3312688131
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",215.593042602167
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",13321.8386621285
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",15909.2344579324
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",9115.0668037982
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",8089.00106333134
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",14401.2199482724
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",6065.72637300791
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",192.606288249017
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",5950.53100796628
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",1592.71098529104
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",11281.8208439227
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",3358.70230139127
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",8443.60572828225
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",12710.7104663316
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",2040.78604318041
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",1867.45129628846
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",4328.88743523081
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",5198.57882648625
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",316.141784290257
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",2911.23501889059
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",2759.86575288227
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",1439.84906324463
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",4341.55309787155
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",5782.91989199399
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",1050.84695642298
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",8867.07398401091
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",342.836601266239
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",3341.58379695618
"CHTS","Number of Shopping tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",1001.51365094293
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",1575.81482048347
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",3508.49497316327
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",540.421586664356
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",6476.35659778909
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",3688.02765337628
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",11805.0219366345
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",1353.44713613013
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",566.456412863815
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",6316.19866631105
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",6576.30961762683
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",1217.65926330922
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",1059.93644002031
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",2822.15570344226
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",861.180177875654
"CHTS","Number of Shopping tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",2796.1157822073
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",85.8954194040987
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",1067.2209591977
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",3195.2247456346
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",514.945227528296
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",1421.58749702909
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",846.292019100792
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",66.9394226367225
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",139.109328651547
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",707.846850399758
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","1:00 am to 2:00 am","Number of Tours",146.130737920072
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",2159.61354514727
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",5445.74862698624
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",1991.13215043704
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",2503.85744729551
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",1019.02341585577
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",3478.90386902294
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","3:00 am to 4:00 am","Number of Tours",71.4143602663054
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",4438.3648317388
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",7944.30181559649
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",5970.27913460416
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",850.459497758632
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",21334.664463922
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",860.796612972329
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",17346.1537673103
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",4061.07874649834
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",10357.8075515974
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",6416.98561089074
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",2069.06671629676
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",314.690924284178
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",721.572942188224
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",1310.38494911388
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",1767.62433140041
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",1554.95185281523
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",8571.74677855966
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",1701.70284174259
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",11137.1892250824
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",5965.41245843714
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",2957.83204326663
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",6376.58498984602
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",983.645321402805
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",2774.69606186012
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",237.23355013145
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",10070.5758869505
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",8144.23225573856
