"ZONE","county","A_ESRI_NEW","A_LODES_NEW","A_LODES_SELF_NEW","A_NETS_NEW","A_NETS_NOSOLE_NEW","F_ESRI_NEW","F_LODES_NEW","F_LODES_SELF_NEW","F_NETS_NEW","F_NETS_NOSOLE_NEW","H_ESRI_NEW","H_LODES_NEW","H_LODES_SELF_NEW","H_NETS_NEW","H_NETS_NOSOLE_NEW","M_ESRI_NEW","M_LODES_NEW","M_LODES_SELF_NEW","M_NETS_NEW","M_NETS_NOSOLE_NEW","O_ESRI_NEW","O_LODES_NEW","O_LODES_SELF_NEW","O_NETS_NEW","O_NETS_NOSOLE_NEW","R_ESRI_NEW","R_LODES_NEW","R_LODES_SELF_NEW","R_NETS_NEW","R_NETS_NOSOLE_NEW","T_ESRI_NEW","T_LODES_NEW","T_LODES_SELF_NEW","T_NETS_NEW","T_NETS_NOSOLE_NEW"
1331,"Sonoma",1.94860270889388,8.15238302996056,15.4374404795801,16.7390388206239,11.8022954801184,272.028903242007,224.682722489784,256.540472188591,403.869780966129,373.889053577688,747.807194248575,546.346046038807,623.565336910345,475.960272977976,450.107017248584,495.073525607582,401.157727605116,434.110331122051,225.953359155459,220.985403808258,196.663616719216,197.235550348765,224.720125798358,314.822097293368,294.990598526094,928.959697972155,739.383349187248,763.915028997107,257.086235105683,248.099849493122,2642.48154049843,2116.95777869968,2318.28873549603,1694.43078431924,1599.87421813386
1332,"Sonoma",5.84580812668163,49.7390048095847,67.099813641868,26.5855322445202,24.58811558358,1706.54103328799,1065.51463387548,1141.43391195566,1515.74599946946,1408.74292482569,2316.61964144201,2326.51206906223,2510.53111850092,2737.01895022263,2639.30883960269,533.006467648242,898.7139216652,977.242314082121,783.045261900815,762.253617541261,946.321957678605,498.673151017929,564.170844552492,1782.36237070128,1743.57025950026,1182.22240583251,1007.82681725247,1066.2875509473,1112.39236343805,1079.38261213741,6690.55731401604,5846.97959768289,6326.76555368036,7957.15047797675,7657.84636919089
1333,"Sonoma",1.94860270889388,6.8179871073223,12.9630698624167,0,0,24.463030867087,28.6493868015588,55.5219968865318,141.206304836568,121.341302348432,87.0463400712627,147.172475056662,212.308396904483,130.616956409757,125.634266352902,7.78111631603273,6.7267277860199,34.5228676253778,20.4526747511407,18.4965756491494,14.6037339147933,42.6740716272047,65.8578271149818,88.9714622785606,74.2360446621957,18.7968415990106,18.7381765091598,39.4311090763473,22.7422438747335,19.7689123102089,154.63966547708,250.778824887928,420.605267470139,403.98964215076,359.477101322887
1334,"Sonoma",0,1.81119441545126,15.5344991899757,4.92324671194819,3.9340984933728,45.01197679544,81.4791880109847,141.491564244212,182.679485278078,149.950227292371,272.019812722696,260.944969878447,406.407633753268,437.368899493276,431.311339605237,0,30.3781742829438,92.452993089017,27.2702330015209,24.3375995383544,45.7583662663523,26.1607914699471,77.9351540060838,165.232715660184,149.448879385736,10.8823819783746,11.7656759577473,57.9774897958563,25.7086235105683,20.7573579257194,373.672537762863,412.539994015521,791.799334078413,843.183203655575,779.739502240791
1335,"Sonoma",0,0,14.2662489582831,9.84649342389638,7.86819698674561,224.081362742517,336.815851600543,399.202537168492,451.267701470712,403.484493174866,952.563926007113,518.235109846226,669.45280930486,805.471231193499,777.547506719533,99.2092330294172,37.6995566028206,102.230282523279,82.7846358974742,77.8803185227342,184.980629587382,35.547245890911,89.3699917770258,208.251884234433,186.566901716834,760.777431033639,395.472436412983,443.51255880771,665.457831638941,663.24700800751,2221.61258240007,1323.77020035348,1718.03442853965,2223.07977785895,2116.59442512822
1336,"Sonoma",19.4860270889388,21.7930978188409,59.9298912666645,34.4627269836373,30.4892633236392,1063.65258210094,1152.77082211972,1319.54403267818,2048.97260514601,1919.75751520364,2555.99707663799,2461.52045300498,2865.75832848104,3050.69755008545,3013.24390008613,1705.03711275067,1377.88108868917,1550.38578650168,2577.03701864373,2561.28897541642,1206.26842136193,584.088611508242,727.968544394292,1236.80109650966,1197.54461520858,875.537095532862,428.339555067252,556.761274773197,479.564707793293,453.696537519295,7425.97831547332,6026.3936282082,7080.34785809505,9427.53570516178,9176.0208067577
1337,"Sonoma",30.2033419878551,3.68913593456214,32.5589540499097,95.5109862117949,85.5666422308585,966.778979867277,1017.65152235457,1143.90000367805,2401.49463889884,2337.05321352386,2002.06582163904,3987.22414273847,4293.23502842804,1890.97730075034,1864.72907145842,2062.96846328818,1696.12654995781,1826.71380703027,2008.25787318343,1989.84213825586,1506.13175774568,947.596909663546,1056.51502042584,1215.29151222254,1178.98560404303,1349.41536531845,1109.76138665989,1206.97752243815,1547.46137669382,1530.11381281017,7917.56372984648,8762.04964730885,9559.90033605025,9158.99368796077,8986.2904823222
1338,"Sonoma",16.563123025598,0,9.28585573054865,7.87719473911711,5.9011477400592,143.842621498471,38.6821469426295,79.2894406597852,170.830005151932,145.017654026174,353.131175061827,388.55425077927,486.981366777624,323.573823833261,303.698580868825,36.9603025011554,12.5189396158143,54.5217823278111,49.6707815384845,47.7016950951747,260.920045944307,86.5470155177413,121.580068339258,233.672302028308,218.800973741208,131.577891193074,118.357313749736,149.626475471208,92.9465619228239,83.0294317028775,942.995159224433,644.659666605191,901.284989306235,878.570669213926,804.149483174319
1339,"Sonoma",2.92290406334082,0,22.1231132328707,9.84649342389638,6.88467236340241,100.787687172398,53.9119501203903,150.656911818389,296.23700315364,262.412897761649,198.821754026407,284.460829549946,518.958790276699,280.034838363342,267.096471773885,35.9876629616514,29.535909531524,129.605700876975,72.0713300754481,68.1452787073924,52.5734420932559,36.0335652220091,119.498160941909,140.790006242997,129.913078158843,186.979108537526,250.033933792469,324.531236521961,35.5965556300176,28.664922849803,578.07255885458,653.976188216338,1265.3739136688,834.576226889341,763.117321614974
1340,"Sonoma",2.92290406334082,0,14.5528572427219,1.96929868477928,0,60.6683165503757,34.5990405940929,98.2390718014407,340.672553626686,300.886969237981,310.597167981551,247.944625011039,402.200281086394,339.406182185958,329.418981854459,166.321361255199,137.116040773669,202.94318600545,414.897116380282,410.818680207423,107.094048708484,338.893313171061,393.79735554284,263.981261705619,251.035045765583,182.032571274629,16.98686221667,65.9921084574791,77.1258705317049,73.144975547773,829.63636983358,775.539881766531,1177.72486013633,1438.05228311503,1365.30465261322
1341,"Sonoma",8.76871219002245,7.94271849101853,26.5336375200344,17.7236881630135,14.752869350148,36.2052856832887,51.0449464198134,132.343529058734,306.111569925428,278.197132213477,169.146865365749,348.882500078132,545.940326182958,503.666900095198,493.63384968581,25.2886280271064,0,84.0925672879352,38.9574757164584,32.1256313906279,21.4188097416968,72.6586501359272,142.79722080114,122.213547085935,108.42369680926,15.8289192412721,0,62.6030029474451,27.6862099344582,23.7226947722507,276.657220249136,480.528815124892,994.310283798247,1016.35939092049,950.855874221574
1342,"Sonoma",0,0,10.6089581515248,4.92324671194819,4.917623116716,40.1193706220226,11.8682919680155,58.2615477101577,243.901799263164,223.938826285317,381.81690076713,1939.47019788885,2051.92177854033,2078.98655618862,2072.470771727,4.86319769752045,11.8431075716911,59.8307581993758,25.322359215698,22.3905915752861,74.9658340959389,20.6407046243308,60.6654693943592,75.2835450049359,69.3520943554723,36.6043757454417,29.1344842149048,64.8590569158374,62.2939723525309,59.3067369306268,538.369678928053,2012.95678626779,2306.14756891158,2490.7114787369,2452.37664399042
1343,"Sonoma",1.94860270889388,0,5.07125680414054,0,0,57.7327528463252,84.199220763928,106.375961447438,126.394454678886,112.462670469278,211.680872446025,424.831734924898,478.585443382427,284.98245034856,271.053456540906,3.89055815801636,2.62564221447977,25.5645299247106,7.79149514329169,3.89401592613671,28.2338855686004,16.6569612287549,35.7894582916224,89.9491706552481,80.0967850302638,33.6364533877032,59.8423779759295,76.9193123739202,74.1594908958701,68.2027474702208,337.123125115564,588.155937107991,728.305962224258,583.277061721856,535.709675436805
1344,"Sonoma",0,0,8.42103838061908,13.7850907934549,10.8187708567752,457.947937831868,371.996745782718,408.822170261399,1075.34032144771,1048.66507639336,736.926401739667,742.715831549152,831.976158821845,1081.54797996867,1055.52568660272,108.935628424458,55.7203455437608,93.8113476911669,112.002742684818,110.005949913362,620.171900248222,242.807214346941,274.577542355561,539.695023931489,526.489843064783,434.305971682403,301.290501830365,329.647480296015,426.169874348267,419.100940976429,2358.28783992662,1714.53063905294,1947.25573780661,3248.54103317441,3170.60626780743
1345,"Sonoma",1.94860270889388,21.4282035728026,27.8045564291742,0.984649342389638,0,132.10036668227,17.5543980728706,45.4383584526436,105.657864458132,88.7863187915353,177.060169008591,134.000423504253,201.587734835812,277.066271172211,273.031948924416,42.79613973818,68.8605121063029,97.7027592695101,25.322359215698,23.3640955568203,200.557945763161,4.12677041891162,28.1830462116757,45.9522937043115,37.1180223310979,32.6471459351237,31.2051555279559,52.6768663152689,137.442256460346,129.486375631868,587.11036983622,277.175463203097,453.393321514084,592.425694353087,551.786761235738
1346,"Sonoma",6.82010948112857,0,10.0560947694022,5.90789605433783,3.9340984933728,681.050779339701,495.070294119724,539.045863609273,784.040601679967,744.818563195657,754.731334936062,1167.64894646348,1274.24035118477,700.581857106876,688.515349461571,254.831559350072,309.290148844562,354.777024707447,411.975305701548,404.977656318218,286.233184729949,99.9348749707763,137.873833905456,443.879603016116,424.903676684936,187.968415990106,107.996733411939,141.859595678517,217.534506627886,215.481144181277,2171.63538382702,2179.94099781048,2457.85276385486,2563.91977018673,2482.63048833503
1347,"Sonoma",0,0,17.1948389859431,1.96929868477928,1.9670492466864,183.961992120494,148.448181362653,223.641668897069,613.210596528035,571.191984225544,603.389402766707,250.653746557295,432.91356843614,689.697110739396,672.687410393489,24.3159884876023,17.2247878852497,95.0024465461178,56.4883397888647,50.6222070397772,73.9922518349527,36.9848136886832,101.856347334234,1290.57505722747,1271.78065987077,110.802434688905,106.432557001766,164.334404351957,54.3836266569714,48.4338351600119,996.462069898661,559.744086495647,1034.94327455146,2706.32402962552,2616.68314593628
1348,"Sonoma",0,1.88395480084204,19.1284872106596,11.5102895288784,9.55351384714382,397.683661539753,506.236000122015,581.646798318758,665.526200238606,626.281660131816,1328.30315488663,1234.01434340417,1416.80089976371,1055.47245803866,1011.71041447107,860.256705543881,521.526026946624,599.528464575353,1047.35607600115,1030.32266918204,609.440460713986,552.315651284843,617.37466494236,633.993678836935,617.77318672173,3396.68860872123,2075.1289206483,2133.19810547957,2339.41548862008,2324.68234268896,6592.37259140548,4891.10489720679,5367.67742029041,5753.27419126431,5620.32378704276
1349,"Sonoma",0.910702769428764,2.65771287702197,14.3679054287128,10.5510987348052,8.59816246242944,273.225205116554,133.765978667241,184.974961687146,737.077617937307,698.695477084557,812.562583241707,824.085539482938,948.209854365034,494.6601510546,475.75065343908,202.693228186777,49.307627470679,102.276507253911,138.817761444394,132.975720535101,164.975920893913,26.8824312701829,71.0618592214374,208.422998394405,199.469085367831,185.740971041184,47.5344402447451,86.9673062415509,148.674974234694,143.693320081536,1640.10861124956,1084.23373001281,1407.85839419779,1738.20460180021,1659.18241897053
1350,"Sonoma",2.73210830828629,9.52271809782648,26.7237183559931,43.163585733294,35.3480012344321,430.742939027166,182.571723136789,257.792154078264,548.887587825654,488.303981884025,639.99164626683,814.259873591515,996.585002995421,841.218460476086,817.264607982486,54.2418497964615,49.2821041500933,127.087632180852,69.8875626582121,63.1395507576739,332.863181568307,185.495786365666,250.390564845244,706.699375951263,686.522240416468,195.620809926354,176.424025155019,234.346619954143,232.366184896608,222.429385879638,1656.1925348934,1417.55623049691,1892.92569240992,2442.22275754112,2313.00776815472
1351,"Sonoma",0,22.1013693835795,30.2994413274176,3.8367631762928,3.82140553885753,65.1462232840183,63.0014521814588,98.8518385107043,223.475660757588,196.691583885148,323.447241872912,321.053389200977,407.95034319138,637.825264633276,620.844732392492,2.85483419981376,0,37.082454906751,81.3759291225758,75.5761289372157,17.4680386828849,31.040258638901,61.9693938502346,73.6751064091851,59.0660883856199,27.6635488784743,70.0437762577676,97.6499382373043,23.630459481011,21.652418094478,436.579886918104,507.240245662684,733.803410023792,1043.81918357993,977.652357233812
1352,"Sonoma",0,0,15.3285999707615,12.4694803229516,12.419568001287,45.6995894678934,29.4010399747162,96.433414733431,340.114273170539,301.398048938436,104.528681824783,37.1285340593548,199.606816211749,105.645980364954,97.716420519645,31.4031761979514,20.4000947398918,89.7361680377884,71.8022904022728,69.8361697774271,29.1133978048082,47.7173777412225,105.548090175074,81.4303807680467,76.4954259420324,17.7837099933049,5.28768356048364,56.9051634522557,35.4456892215164,29.5260246742882,228.528555288741,139.934730075669,563.55825258106,646.908094250281,587.391657853116
1353,"Sonoma",2.73210830828629,47.5678590203458,57.6091390114274,41.2452041451476,35.3480012344321,147.794417002549,78.0223047945166,121.933088865029,510.661487959225,444.268552656007,271.182900960521,247.148423115766,353.582795900895,332.735470869062,313.876987123708,232.193181584853,162.02754537889,207.447409345224,137.860397572364,128.192421235277,325.099608820359,40.065163334998,77.9482300690554,327.660341661902,315.664669077247,48.4112105373299,31.3580385073584,65.1710135354724,50.2147263971483,37.3996312540984,1027.4134272139,606.189334151875,883.691676727103,1400.37762860485,1274.75026258077
1354,"Sonoma",40.9816246242944,82.7331902096669,131.675459341226,81.531217496222,72.606705238293,114.735139515137,99.0186397998752,313.044482487813,794.906845940367,706.523997836205,494.045939568077,564.840581698122,1083.61306113551,674.357052236111,640.585423406562,100.87080839342,36.9860301992913,258.367289175583,138.817761444394,129.149081095242,208.646017601126,167.822493698885,352.468599501509,357.712029802491,318.569558669983,183.76500326415,153.387855376896,318.195900310854,294.396141034262,278.528832760785,1143.0445329662,1104.78879098274,2457.36479195249,2341.72104795385,2145.96359900707
1355,"Sonoma",0,0,3.29364541455753,0,0,34.0316091782185,26.4139593055353,40.8171581737993,144.082991804234,129.170592402187,291.891413397506,328.187454572986,363.099047934232,291.26695521179,281.304846950493,3.80644559975168,0,14.8981929410803,25.8488245448182,24.8731563590836,23.2907182438466,48.0514127438342,60.4774569482409,69.7974692297543,57.1294953237963,8.89185499665244,1.03535810499484,12.1263694355035,25.5996644377619,21.652418094478,361.912041415976,403.688184727351,494.711870847413,556.595905228359,514.130509130038
1356,"Sonoma",0.910702769428764,0,18.2331762458879,5.7551447644392,5.73210830828629,244.055254392367,101.186354943873,180.920518891485,435.189444633197,386.533212112605,682.394790780657,699.049791880359,892.315658317249,650.660757574813,624.792870595306,43.7741243971444,33.5031384193511,115.977522710792,93.8216594589697,86.099387396828,90.2515331949055,74.5180465995661,143.306949320164,155.105487177232,137.498107389476,349.746296534996,320.221725490116,381.620066501719,137.844346972564,130.898709389344,1411.1327020695,1228.47905733327,1732.3738919873,1478.37684058121,1371.55439519185
1357,"Sonoma",2.73210830828629,0,7.81670150989845,3.8367631762928,1.91070276942876,188.632348016411,72.5951715029801,106.77781479643,227.396286384914,201.584409354928,359.933668547601,232.5353967296,315.389945471747,323.849360371075,304.993676167377,32.3547875978893,21.8832325371591,57.2406291599358,81.3759291225758,77.4894486571452,110.630911658271,20.029519637463,49.5198460901359,174.493673074386,165.578706785918,94.846453297626,91.7402357650788,118.062172130878,60.0607511809029,55.1152460586713,789.130277426085,438.783556172281,654.807109159024,871.012763310147,806.672189793469
1358,"Sonoma",0,0,12.2430136984479,21.1021974696104,20.062379079002,285.865517097035,133.808361960742,187.347386005719,437.14975744686,382.618951736781,1395.35929039686,1689.77299060111,1819.54504009593,1717.98136294412,1687.82908170296,55.1934611963994,12.5725932453453,67.9515904663526,58.3991961938485,49.7463127181673,138.773862869586,54.2921624380108,100.481782225151,320.874476597898,300.171924582659,245.020004352201,214.57965878978,255.806745059873,251.073631985741,238.176599039258,2120.21213591208,2105.02576703499,2443.37555755148,2806.58062263808,2678.60524885883
1359,"Sonoma",0,0,14.2491592041378,4.795953970366,3.82140553885753,151.683743765774,362.352237673746,424.664189292958,415.586316496567,362.069084763706,4252.14788706097,2926.18690554973,3077.22345905236,3620.59635512419,3590.83169545928,39.0160673974548,21.8880851163247,86.3415087098698,75.631745890394,71.7494894973566,84.4288536339439,111.704510699906,165.462781509404,235.566458650421,213.025236800596,505.847750920672,664.299949577692,712.282523987434,541.531363106501,532.452644959664,5033.12430277882,4086.4316886174,4480.22362175616,4893.70819323844,4773.94955701946
1360,"Sonoma",0,0,7.17924941497335,1.9183815881464,1.91070276942876,130.292446568037,174.554776130098,205.949824483419,168.586901975022,148.741894281306,554.19923759932,391.029185449083,467.126944821331,296.203683266227,284.265950602604,29.4999533980756,7.46003847710768,39.9340390127055,25.8488245448182,24.8731563590836,120.335377593207,49.3574373382414,76.4428273412525,154.136077882374,142.339590044035,100.774356628728,49.5010379591199,73.6764201220216,82.7066081835384,76.7676641531493,935.101371787367,671.90247535365,870.309305195703,729.400477440127,678.898958209607
1361,"Sonoma",6.37491938600134,68.6786772487923,74.1420407401008,17.2654342933176,16.2409735401445,2823.65123010133,1930.7392926351,1954.6307262749,2177.90753597965,2076.51512937455,2358.79817853661,1689.56817969388,1747.47809426763,2845.53005057756,2762.70970741905,460.579917569954,173.522072078294,198.23458151875,297.740164201424,289.867937569321,2448.43675538437,1373.94622902829,1394.55803986491,2344.03167496592,2323.91167418832,1511.61534943091,1363.64268538129,1382.03999861876,1673.82421323828,1659.362586695,9609.45635040918,6600.09713606565,6751.08348128505,9356.29907325614,9128.60800878639
1362,"Sonoma",0,0,12.9747781688434,4.795953970366,4.77675692357191,804.118308296763,625.144420088043,681.883469595765,1142.86237036556,1075.4430382576,641.963885546543,952.354222630205,1089.88274266486,995.244375774524,941.630961371125,96.11275139373,60.2444930844375,118.933490896035,77.5464736344546,74.6194690772509,113.542251438752,122.798633654485,171.74900528703,362.55907627678,351.491640720984,187.716938818218,103.061049979222,146.752277652195,174.274638672456,166.32993899849,1843.45413549401,1863.60281943639,2222.17576426473,2757.28288869414,2614.29180534902
1363,"Sonoma",54.6421661657258,0,4.34647842750471,5.7551447644392,3.82140553885753,648.545237767764,250.169665243457,269.176930837765,832.152789399965,796.551986480153,1420.99840103313,6350.69248111449,6396.76376940308,7221.44579803063,7197.45594372981,44.7257357970823,0,19.6604874164657,59.3565600658788,57.3995915978853,3036.5273910415,2452.30899399848,2468.70709588126,2446.78906022083,2432.36088565045,202.536697145972,343.680562721291,358.316880666811,228.427774983106,221.445185057162,5407.97562895117,9396.85170307772,9516.97164263289,10793.9271274648,10709.0349980543
1364,"Sonoma",0,0,4.9572842613143,3.8367631762928,3.82140553885753,82.6481937185306,65.3379348955254,87.0162706224503,137.221896956414,113.513550898892,421.0730862187,316.291192953946,368.83682872341,302.127756931552,291.175192457528,18.0806165988205,9.44481940607549,31.8681734995102,19.1472774406061,15.3065577594361,98.0151059428544,26.5105836640672,45.2130927722544,69.7974692297543,62.9392745092671,103.738308294278,185.075412679006,201.768556290574,109.290875099676,100.38848389258,723.555310773184,602.65994359862,739.660206169513,641.422038834294,587.14446505656
1365,"Sonoma",2.73210830828629,21.1085354697412,43.0079183423152,6.7143355585124,5.73210830828629,162.379392364643,218.322112539988,314.08869543073,521.443208434371,471.668375286774,1157.70445719146,1519.44940016792,1751.5758902662,706.939457395396,688.950116391033,27.5967305981997,12.7306601558541,111.788448794594,106.267389795364,104.275924736158,54.345009235642,1047.09119440188,1129.71171524516,170.616035894955,156.864038007712,204.512664923006,165.30296468156,239.046878491266,229.412377461481,223.413586702114,1609.27036262124,2984.00486741694,3589.21954657027,1741.39280454008,1650.90414943208
1366,"Sonoma",0,8.7296363123243,73.9891008658776,17.2654342933176,16.2409735401445,2225.66724025549,676.403787842012,961.785159451355,2158.30440784302,2042.26535108609,3658.50386386739,2834.43073039356,3526.16028919682,2028.00788476277,1983.939446914,547.176554964305,1448.32227992609,1743.51134000317,1370.94506474739,1363.24030044978,379.444618056001,107.978753650004,354.185278406496,782.313300950163,748.493218394823,249.959923794785,241.029627172339,460.784145247449,309.165178209893,299.197050032787,7060.75220093798,5316.89481529634,7120.41531317117,6666.00127080656,6453.37634041763
1367,"Sonoma",0,95.3535148577027,111.353990870281,12.4694803229516,11.4642166165726,184.743021253186,115.019869231599,184.990375764409,379.3205294438,331.733566851071,449.670555774537,336.612535899987,506.212490305687,459.115709062653,441.204444164458,62.8063523959028,82.02412091409,154.399300625579,166.581313733273,161.675516334044,175.650833422343,204.453847485493,264.819368723778,209.392407689263,190.754416589625,150.173551054575,27.5812770427135,81.4612302291382,62.0299561376538,54.131045236195,1023.04431390054,861.045165431586,1303.23675651887,1288.90939638959,1190.96320579197
1368,"Sonoma",65.570599398871,191.793291710899,202.20228344649,108.388559730272,102.222598164439,1876.60016325605,2129.20213767874,2174.72093497343,2154.38378221569,2100.0006916295,3072.74879779267,2395.26411077272,2505.59611104431,2100.08411435755,2069.81145282521,3336.34956818235,3782.41001999395,3829.49315970095,4024.7577180154,4002.66485409254,2205.82510701097,1005.59956913227,1044.86991403888,1856.41879965249,1840.73170526334,1184.59268233181,257.170186233832,292.221392647353,752.236293478849,737.166416034729,11741.6869179727,9761.43931552241,10049.1037958514,10996.2692674503,10852.5977180097
1369,"Sonoma",16.3926498497177,101.354186183085,114.922438752982,14.387861911098,11.4642166165726,660.213218057439,401.011680961737,460.346009786359,592.014469726241,536.253671487867,2044.2260134224,1660.03690518056,1803.85606502372,1822.63999769819,1788.50660587471,981.111353335997,609.878801787973,671.252270761346,1129.68936899576,1114.50873685894,3643.056511975,471.46631072183,522.655702714335,754.20043139929,719.444322467469,796.315014144652,570.929556061293,616.619247587529,603.561319244155,594.457296775669,8141.31476078521,3814.67744089648,4189.65173462627,4916.49344897473,4764.63485008123
1370,"Sonoma",18.2140553885753,257.926104758788,298.00174079607,154.429717845785,145.213410476586,152.65607545658,50.6805932141667,225.932413906799,468.514762465469,401.211688521944,537.43520372176,307.024225575202,731.813215562704,624.002426080853,598.142937726312,356.85427497672,134.690806286802,315.965498237864,167.538677605303,155.935557174255,223.20271650353,114.676487423507,265.871155409917,392.610764417368,359.238012968279,185.740971041184,136.777417150763,271.727989365457,183.136060977835,170.266742288395,1474.10329708835,1001.77563440923,2109.31201327881,1990.23240939261,1830.00834915577
1371,"Sonoma",1.82140553885753,14.2488338058478,28.7120971502257,1.9183815881464,0,35.976272559831,30.3310760180556,93.5793107285711,286.205670794805,253.448359334594,198.210047611145,284.232668924862,437.538658186416,260.65924127428,251.693810429389,42.8225129972065,0,65.4218838827685,48.8255574735455,38.2663943985902,28.1429512113146,25.9026786491714,80.4687071787966,154.136077882374,135.561514327652,72.1228238617364,68.0050132373095,116.708561263343,67.9375710079065,65.9414551059103,379.096013780091,422.720270635246,822.42921839012,819.682500021058,744.911533596136
1372,"Sonoma",0,0,5.91708809569178,2.8775723822196,1.91070276942876,34.0316091782185,22.124838259572,48.0004216440498,140.162366176908,126.234897120319,197.223927971288,222.410661733697,285.129912739412,205.367887064584,195.43284103929,31.4031761979514,1.81232476734746,28.5771731354672,21.0620051846667,19.1331971992951,14.5566989024041,6.3587488158217,28.6823413657235,57.1951483966043,49.3831230765019,15.807742216271,9.39505428846972,29.3202383483184,22.6458570026355,21.652418094478,293.023154466133,262.101627864908,425.627175328662,449.310836207619,413.747179299313
1373,"Sonoma",2.73210830828629,0,5.02845720013875,7.6735263525856,7.64281107771505,676.742856801145,958.856981968343,980.84655884691,1015.44203747746,950.186706231239,1435.79019563098,1304.09204974485,1357.39209601873,1570.86686692189,1522.00727718477,483.418591168464,388.096852574143,410.842144229558,428.899014669576,421.886998244457,384.296851023469,279.746958255015,298.717983846513,1020.78798748516,1007.02839214827,1363.41776615337,397.587014019303,414.519825163823,443.071115268956,431.079960244608,4346.39836908571,3328.37985656165,3467.34706530567,4486.74054817563,4339.83214513107
1374,"Sonoma",17.3033526191465,0,5.43101453243227,11.5102895288784,11.4642166165726,1653.93620606142,1187.91267329901,1211.66264408254,1320.27068000206,1241.79910423012,1434.80407599112,1427.68036798475,1485.24739388779,1583.70235986343,1546.68314095236,823.143860946302,447.115752002981,471.681936939697,896.092584220364,887.780350047293,641.465198299275,483.406751432477,503.89651828974,933.541150947964,910.198739057094,730.120093614017,1234.58441481572,1252.87279626963,1294.75225906373,1283.39787250906,5300.77278753128,4780.69995953494,4930.79230400184,6039.86932362643,5881.3234234125
1375,"Sonoma",18.2140553885753,25.2117317287365,38.6406976821768,2.8775723822196,1.91070276942876,390.87733970411,424.798716825467,483.523941577243,463.613980431311,413.933034743372,638.019406987117,762.1848357283,904.527601757805,855.04129902851,834.044195344445,380.644559975168,315.301478590626,376.044910439506,277.635522888788,275.51803966985,797.707099851746,46.509905135934,97.1738059369679,538.991567940881,522.880126692373,330.974602653174,231.679197862408,276.899856069367,61.0453536592783,52.1626435912425,2556.43706455989,1805.68586587147,2176.81081346307,2199.20529633099,2100.44874281071
1376,"Sonoma",0,19.215102641372,27.6717340781427,51.7963028799528,50.6336233898622,664.102544820664,835.095307790479,872.076381648966,809.60919204284,761.323643097739,1486.08229726366,1212.75718297678,1302.39478531902,1047.57369315156,1024.54186363022,329.257544378521,189.50319085365,227.755191575938,296.782800329394,292.737917149215,265.902366617249,214.42114183806,246.325752938343,290.82278845731,278.869400902599,483.124121484783,275.261110185794,303.737944598086,112.244682534802,98.4200822476273,3228.46887456487,2746.25303628613,2979.9617901585,2608.82945939586,2506.52653041726
1377,"Sonoma",2.73210830828629,17.5262711333903,24.6875114350037,50.8371120858796,50.6336233898622,133.209441640455,264.418047728466,295.73434175079,199.951906993631,186.905932945589,291.891413397506,256.963558070091,332.870426571196,278.431462270254,259.590086835017,50.4354041967098,187.180255856127,219.572795514258,185.728591173879,182.722033253268,81.517513853463,94.3565949001247,121.374041329822,344.140299674483,335.998896226395,129.425889395719,338.2323096929,362.347048023455,137.844346972564,133.851311856773,689.21177079214,1158.6770373811,1356.58616462453,1196.93371917069,1149.7018845069
1378,"Sonoma",0,0,14.7198979488467,7.6735263525856,4.77675692357191,187.660016325605,132.019309961415,196.3898146128,209.753471061946,182.991672569765,688.311508619795,715.409460968235,871.435695376409,592.407366532455,567.544866654504,329.257544378521,359.769127634874,426.351850457935,492.085030223576,486.93986872206,117.424037812727,31.7291449458441,87.2633872745062,224.902956406986,211.088643738773,357.650167643131,503.176801142021,552.74453973738,364.302916998919,351.35969362403,1680.30327477978,1742.10384465239,2148.90518540788,1891.12526757647,1804.7015022327
1379,"Sonoma",0,0,11.2081664555121,1.9183815881464,1.91070276942876,7.77865352644994,18.6837535636553,67.6973631325025,79.3926689533535,70.4566867648293,132.140031740763,208.092108786836,326.895106793394,175.747518737962,163.847735416779,1.90322279987584,16.432234268886,67.1302923026758,26.8061884168485,25.8298162190484,18.4384852763785,37.7902620408905,80.0756796547512,98.8797480754853,91.0198739057094,32.6034683210589,102.22123704439,139.963581925499,32.4918817863901,32.478627141717,192.863861664526,383.219595704658,692.970190264335,415.236387558186,385.543442217511
1380,"Sonoma",6.37491938600134,0,10.5331642970193,5.7551447644392,1.91070276942876,445.327914389259,559.551815943525,605.613623147033,487.137734195268,454.054203595566,1164.60729467046,978.798414905282,1090.4466048165,990.307647720087,961.371652385194,1714.80374268813,990.906754293979,1038.55156550635,1270.42185818421,1263.74767501344,1936.04095401975,1527.21421694845,1566.95303175484,1142.93355863723,1115.4776036104,2887.87690613501,1550.55635100197,1586.02569571285,1508.4109968712,1497.95365180889,8155.03173128861,5607.02755309321,5898.1236852346,5404.96694037243,5294.51548918292
