"NAME","C24010_005E","C24010_006E","C24010_007E","C24010_012E","C24010_013E","C24010_014E","C24010_015E","C24010_016E","C24010_020E","C24010_022E","C24010_023E","C24010_024E","C24010_025E","C24010_026E","C24010_028E","C24010_029E","C24010_030E","C24010_034E","C24010_041E","C24010_042E","C24010_043E","C24010_048E","C24010_049E","C24010_050E","C24010_051E","C24010_052E","C24010_056E","C24010_058E","C24010_059E","C24010_060E","C24010_061E","C24010_062E","C24010_064E","C24010_065E","C24010_066E","C24010_070E","state","county","tract","block group"
"Block Group 3, Census Tract 4090, Alameda County, California",15,0,0,0,0,0,8,0,0,35,0,29,73,6,20,12,140,117,7,13,6,16,0,18,0,22,54,0,0,12,42,20,31,6,0,26,"06","001","409000","3"
"Block Group 4, Census Tract 4090, Alameda County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06","001","409000","4"
"Block Group 2, Census Tract 4090, Alameda County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06","001","409000","2"
"Block Group 1, Census Tract 4098, Alameda County, California",0,0,0,0,11,16,43,0,0,0,0,0,53,0,7,6,40,0,82,0,12,0,11,31,9,18,0,0,0,0,0,0,88,46,0,20,"06","001","409800","1"
"Block Group 2, Census Tract 4098, Alameda County, California",13,0,0,46,0,0,9,0,12,0,0,0,38,0,19,14,32,55,0,21,0,0,0,33,0,12,0,30,0,43,0,15,49,75,0,123,"06","001","409800","2"
"Block Group 3, Census Tract 4098, Alameda County, California",4,0,43,12,13,11,10,0,0,0,0,0,0,0,0,0,0,47,5,0,44,17,13,9,0,0,11,10,0,5,0,8,19,17,0,0,"06","001","409800","3"
"Block Group 2, Census Tract 4100, Alameda County, California",68,46,41,55,0,17,59,18,51,37,0,16,11,0,56,70,37,87,41,63,16,45,22,67,16,21,11,0,0,57,0,67,73,146,0,37,"06","001","410000","2"
"Block Group 3, Census Tract 4100, Alameda County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06","001","410000","3"
"Block Group 1, Census Tract 4100, Alameda County, California",0,7,16,0,0,17,0,0,0,8,0,0,0,0,32,8,0,8,56,17,8,0,7,51,0,16,0,0,0,32,0,0,34,25,0,0,"06","001","410000","1"
"Block Group 2, Census Tract 4212, Alameda County, California",125,13,96,0,56,21,0,7,0,0,0,12,0,0,33,11,4,10,45,11,50,29,14,81,41,38,0,0,0,0,0,0,0,14,0,0,"06","001","421200","2"
"Block Group 4, Census Tract 4212, Alameda County, California",26,36,54,0,0,10,12,0,23,0,0,0,0,0,13,0,0,0,24,9,0,0,8,24,13,23,0,0,0,13,0,9,18,0,0,20,"06","001","421200","4"
"Block Group 1, Census Tract 4212, Alameda County, California",46,0,58,9,0,34,7,0,0,0,0,0,0,0,0,0,7,10,77,0,16,7,14,36,0,33,0,0,0,0,0,0,6,12,0,0,"06","001","421200","1"
"Block Group 3, Census Tract 4212, Alameda County, California",37,8,31,0,20,15,13,10,0,0,0,0,0,0,10,23,0,0,0,20,29,10,17,17,33,19,8,0,0,14,0,22,0,0,0,0,"06","001","421200","3"
"Block Group 3, Census Tract 4235, Alameda County, California",59,6,68,32,0,44,25,0,0,0,11,7,11,24,36,0,0,11,33,7,45,10,0,40,47,19,10,0,0,0,0,8,29,66,0,0,"06","001","423500","3"
"Block Group 1, Census Tract 4235, Alameda County, California",20,0,58,16,0,24,26,34,0,0,0,35,0,24,9,27,7,0,45,16,52,0,0,41,16,12,0,0,0,8,0,8,56,74,0,10,"06","001","423500","1"
"Block Group 2, Census Tract 4235, Alameda County, California",30,0,38,0,9,35,0,19,0,0,0,0,9,0,34,31,15,17,8,21,47,0,9,73,0,32,0,0,0,0,0,27,25,0,0,9,"06","001","423500","2"
"Block Group 2, Census Tract 4240.02, Alameda County, California",39,24,35,0,0,31,26,7,0,0,0,6,2,8,37,6,30,37,25,5,36,0,8,48,7,30,0,0,0,36,8,27,65,14,0,0,"06","001","424002","2"
"Block Group 1, Census Tract 4240.02, Alameda County, California",41,24,42,53,0,17,8,23,6,36,6,5,20,6,25,33,10,64,37,9,16,4,0,42,12,6,0,0,0,26,0,18,48,22,7,25,"06","001","424002","1"
"Block Group 2, Census Tract 4309, Alameda County, California",53,55,63,0,0,25,9,18,7,59,0,8,78,0,100,16,90,41,68,46,13,60,18,75,11,33,19,0,0,34,18,10,119,201,0,26,"06","001","430900","2"
"Block Group 1, Census Tract 4309, Alameda County, California",50,42,27,0,0,21,0,0,14,16,0,61,26,6,57,14,57,98,71,46,11,27,7,23,18,25,18,0,0,44,9,58,28,99,0,16,"06","001","430900","1"
"Block Group 1, Census Tract 4310, Alameda County, California",48,0,24,0,0,8,0,0,0,7,9,22,0,0,25,16,46,31,11,57,10,0,0,0,0,9,11,11,0,24,42,37,19,52,0,0,"06","001","431000","1"
"Block Group 2, Census Tract 4310, Alameda County, California",39,16,28,0,0,16,0,7,0,22,0,50,10,18,38,40,89,95,42,34,0,0,0,76,0,48,11,0,0,60,9,13,64,82,0,29,"06","001","431000","2"
"Block Group 1, Census Tract 4328, Alameda County, California",42,0,18,1,32,0,27,7,0,19,24,0,0,0,34,0,0,23,13,30,2,0,26,23,0,10,0,9,17,0,0,0,43,36,0,0,"06","001","432800","1"
"Block Group 3, Census Tract 4328, Alameda County, California",55,0,65,0,0,0,0,0,0,0,9,86,13,42,11,81,64,43,0,5,0,11,0,10,11,53,0,0,0,16,17,0,16,161,0,25,"06","001","432800","3"
"Block Group 2, Census Tract 4328, Alameda County, California",43,44,40,9,0,0,0,24,0,15,0,24,0,4,26,29,19,50,35,55,27,10,0,27,0,41,11,0,0,0,0,19,0,93,0,3,"06","001","432800","2"
"Block Group 2, Census Tract 4331.02, Alameda County, California",17,33,51,0,0,12,6,11,10,0,0,49,39,37,111,54,138,65,43,40,11,36,0,69,19,53,0,0,0,34,0,16,44,104,0,70,"06","001","433102","2"
"Block Group 1, Census Tract 4331.02, Alameda County, California",47,66,49,0,0,13,0,16,0,0,14,5,57,10,31,18,146,27,24,3,14,0,0,19,15,15,8,0,0,0,68,33,78,105,0,66,"06","001","433102","1"
"Block Group 2, Census Tract 4337, Alameda County, California",20,0,0,0,0,0,0,12,63,8,0,85,0,15,63,18,129,29,15,84,31,9,0,0,0,0,0,0,0,20,0,3,105,98,5,70,"06","001","433700","2"
"Block Group 1, Census Tract 4337, Alameda County, California",0,0,32,0,0,0,0,0,0,0,0,0,41,0,76,22,60,69,27,12,0,0,0,12,11,27,17,8,0,0,0,35,32,82,0,53,"06","001","433700","1"
"Block Group 3, Census Tract 4337, Alameda County, California",7,0,9,0,0,0,0,0,0,0,0,29,6,13,42,33,61,26,46,8,9,0,0,0,0,17,25,0,0,0,0,0,56,46,34,8,"06","001","433700","3"
"Block Group 1, Census Tract 4073, Alameda County, California",21,14,19,1,0,0,0,0,0,29,0,15,13,13,22,43,88,74,9,55,0,0,18,0,3,6,4,9,0,27,12,25,21,23,31,43,"06","001","407300","1"
"Block Group 2, Census Tract 4073, Alameda County, California",29,0,75,0,0,0,12,0,0,12,0,48,30,32,18,29,47,50,26,8,4,0,0,16,4,20,5,0,0,26,25,43,29,24,0,17,"06","001","407300","2"
"Block Group 1, Census Tract 4215, Alameda County, California",62,32,39,0,18,47,9,0,0,0,0,6,18,0,51,8,7,0,41,18,71,11,8,11,24,26,0,0,0,0,0,16,11,39,0,0,"06","001","421500","1"
"Block Group 3, Census Tract 4215, Alameda County, California",89,23,62,9,40,30,46,9,10,0,0,0,11,0,0,0,29,32,52,6,66,0,17,46,9,55,0,0,0,0,0,28,8,50,0,0,"06","001","421500","3"
"Block Group 2, Census Tract 4215, Alameda County, California",73,31,84,0,6,99,8,7,0,0,0,27,0,9,23,0,24,0,58,17,40,0,37,21,17,33,0,19,0,11,0,0,6,24,0,10,"06","001","421500","2"
"Block Group 2, Census Tract 4234, Alameda County, California",20,0,56,0,0,39,29,11,0,0,0,23,0,0,19,0,18,12,13,1,60,0,0,42,13,8,0,0,0,0,0,31,40,82,0,0,"06","001","423400","2"
"Block Group 4, Census Tract 4234, Alameda County, California",32,0,11,0,0,51,32,11,0,0,0,11,0,0,14,53,12,18,11,0,0,47,0,84,39,0,0,27,0,45,0,37,26,39,0,17,"06","001","423400","4"
"Block Group 3, Census Tract 4234, Alameda County, California",17,11,112,0,51,104,40,0,0,0,0,0,10,0,9,64,0,20,64,77,36,20,0,90,36,122,24,0,0,0,0,31,164,59,12,9,"06","001","423400","3"
"Block Group 1, Census Tract 4234, Alameda County, California",86,23,54,0,0,40,67,13,60,11,0,0,0,0,0,0,15,0,19,43,0,0,0,51,36,39,0,0,0,12,0,0,20,0,0,0,"06","001","423400","1"
"Block Group 2, Census Tract 4239.01, Alameda County, California",41,6,85,7,12,5,19,0,8,4,0,25,6,16,40,26,5,21,19,37,19,0,6,26,7,70,0,0,8,10,0,33,41,40,0,0,"06","001","423901","2"
"Block Group 1, Census Tract 4239.01, Alameda County, California",28,8,56,11,9,7,15,13,0,13,0,22,0,0,10,41,12,0,44,33,24,0,0,63,54,14,0,0,0,24,4,14,33,61,6,0,"06","001","423901","1"
"Block Group 1, Census Tract 4239.02, Alameda County, California",22,15,54,0,0,46,15,17,0,0,0,7,5,6,0,27,0,0,14,20,38,18,0,20,36,12,5,0,0,0,0,0,20,8,0,4,"06","001","423902","1"
"Block Group 2, Census Tract 4239.02, Alameda County, California",32,9,82,0,4,53,22,7,0,0,0,25,4,7,5,10,10,6,36,0,32,15,5,49,43,25,15,0,0,5,0,0,5,26,0,0,"06","001","423902","2"
"Block Group 2, Census Tract 4272, Alameda County, California",45,7,5,6,0,25,49,0,0,0,0,18,13,0,24,17,111,76,69,64,32,14,0,8,38,12,0,0,0,6,14,27,23,98,0,5,"06","001","427200","2"
"Block Group 4, Census Tract 4272, Alameda County, California",0,7,43,0,0,0,0,0,0,0,0,24,0,0,6,30,4,61,38,0,26,0,0,14,9,18,6,0,10,0,0,41,0,24,0,23,"06","001","427200","4"
"Block Group 5, Census Tract 4272, Alameda County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06","001","427200","5"
"Block Group 3, Census Tract 4272, Alameda County, California",30,12,17,0,4,0,18,0,0,0,0,21,0,0,120,21,74,0,38,6,23,0,0,5,0,5,75,0,0,0,0,21,26,89,0,0,"06","001","427200","3"
"Block Group 1, Census Tract 4272, Alameda County, California",8,13,21,21,0,0,0,15,0,0,0,39,0,0,35,36,7,20,16,22,0,0,0,17,14,7,0,0,0,0,0,37,11,33,0,30,"06","001","427200","1"
"Block Group 2, Census Tract 4285, Alameda County, California",0,12,29,0,0,42,20,0,0,0,0,0,0,0,0,24,25,0,11,28,0,0,0,0,0,20,0,0,0,0,0,0,21,40,10,0,"06","001","428500","2"
"Block Group 1, Census Tract 4285, Alameda County, California",76,43,108,11,5,14,9,40,0,0,0,51,0,0,42,63,54,82,59,29,20,27,8,68,11,81,26,0,0,5,0,59,56,133,0,44,"06","001","428500","1"
"Block Group 2, Census Tract 4304, Alameda County, California",38,11,47,0,8,5,6,11,0,0,0,34,68,0,46,58,43,31,50,13,11,23,5,19,0,23,0,22,0,23,16,20,22,91,0,12,"06","001","430400","2"
"Block Group 1, Census Tract 4304, Alameda County, California",23,0,27,0,12,26,7,22,0,6,10,4,0,0,7,5,17,12,29,42,18,0,0,30,0,18,6,0,0,0,0,0,16,42,0,0,"06","001","430400","1"
"Block Group 2, Census Tract 4311, Alameda County, California",43,8,51,0,0,12,0,0,0,22,0,44,23,18,56,76,99,90,46,23,0,0,10,55,11,26,19,0,0,33,22,41,73,194,0,5,"06","001","431100","2"
"Block Group 1, Census Tract 4311, Alameda County, California",70,24,57,8,0,12,0,0,0,8,24,40,7,0,59,45,89,34,57,16,33,13,0,25,19,38,0,9,0,7,0,25,94,91,0,0,"06","001","431100","1"
"Block Group 1, Census Tract 4335, Alameda County, California",33,13,10,28,0,0,14,0,0,0,0,0,0,0,0,24,63,33,22,21,13,0,0,0,0,5,0,0,0,0,0,15,18,38,0,39,"06","001","433500","1"
"Block Group 2, Census Tract 4335, Alameda County, California",25,0,17,0,0,0,0,0,0,75,11,0,8,0,35,0,0,44,43,5,0,9,0,17,0,41,56,0,0,37,0,0,51,55,0,37,"06","001","433500","2"
"Block Group 4, Census Tract 4335, Alameda County, California",29,5,26,0,0,0,0,0,0,6,0,0,18,31,48,26,78,62,52,6,0,0,0,16,21,24,35,0,0,13,27,46,18,16,0,10,"06","001","433500","4"
"Block Group 3, Census Tract 4335, Alameda County, California",13,26,57,0,0,7,17,0,0,10,0,48,0,0,115,28,29,41,26,19,0,35,0,26,16,14,0,0,0,18,0,0,25,73,0,25,"06","001","433500","3"
"Block Group 2, Census Tract 4339, Alameda County, California",0,0,0,0,0,0,0,0,0,0,0,18,0,128,0,0,142,71,0,0,0,0,0,0,0,0,0,0,0,0,123,0,82,85,0,39,"06","001","433900","2"
"Block Group 1, Census Tract 4339, Alameda County, California",0,18,66,54,0,0,0,0,0,17,6,0,12,0,0,10,31,143,0,0,62,0,0,77,0,37,11,0,0,0,33,40,104,118,0,34,"06","001","433900","1"
"Block Group 4, Census Tract 4339, Alameda County, California",29,0,29,0,0,0,0,0,0,0,0,0,96,0,45,160,172,89,0,0,0,18,0,0,0,0,0,0,0,51,0,0,42,121,0,98,"06","001","433900","4"
"Block Group 3, Census Tract 4339, Alameda County, California",0,21,17,0,0,0,0,0,0,0,0,48,0,87,13,39,68,78,0,0,0,0,0,0,0,0,46,0,0,0,54,96,0,0,0,63,"06","001","433900","3"
"Block Group 2, Census Tract 4049, Alameda County, California",36,7,26,0,57,17,6,0,0,0,0,0,58,0,58,10,11,0,40,28,7,0,26,41,22,9,0,0,0,82,0,12,0,12,0,16,"06","001","404900","2"
"Block Group 1, Census Tract 4049, Alameda County, California",30,0,13,0,0,38,21,7,0,0,0,10,0,0,18,9,0,0,49,16,9,0,9,25,44,29,0,0,0,12,11,0,19,16,0,0,"06","001","404900","1"
"Block Group 4, Census Tract 4049, Alameda County, California",76,34,43,0,22,25,66,10,0,0,9,0,0,0,8,19,6,15,91,49,44,8,30,72,54,7,17,0,0,0,14,14,22,31,0,9,"06","001","404900","4"
"Block Group 3, Census Tract 4049, Alameda County, California",76,27,40,0,0,0,16,0,0,12,0,0,0,0,17,22,0,18,23,25,26,0,0,67,13,16,0,0,0,28,10,7,0,20,0,25,"06","001","404900","3"
"Block Group 1, Census Tract 4506.07, Alameda County, California",314,60,271,0,0,0,34,0,0,33,0,26,21,11,13,50,39,45,119,154,92,0,0,47,0,90,0,0,0,108,0,25,46,129,0,53,"06","001","450607","1"
"Block Group 2, Census Tract 4506.07, Alameda County, California",149,58,103,0,0,12,0,0,0,38,0,139,79,0,112,13,122,34,169,38,15,12,0,13,0,22,0,0,0,34,24,0,81,109,0,11,"06","001","450607","2"
"Block Group 2, Census Tract 4047, Alameda County, California",81,12,53,0,15,16,25,19,0,0,5,16,0,0,18,0,6,0,52,36,25,0,20,5,6,16,0,0,5,36,0,31,20,72,0,0,"06","001","404700","2"
"Block Group 1, Census Tract 4047, Alameda County, California",45,35,52,0,6,6,6,12,0,6,0,8,0,4,24,0,17,7,52,52,0,4,10,42,28,12,5,0,0,0,0,8,5,27,16,18,"06","001","404700","1"
"Block Group 2, Census Tract 4052, Alameda County, California",28,31,33,0,0,0,31,15,10,0,0,43,0,0,24,12,39,23,6,46,9,0,13,51,0,16,0,0,0,43,0,11,33,52,0,14,"06","001","405200","2"
"Block Group 3, Census Tract 4052, Alameda County, California",99,26,19,0,18,27,23,19,0,0,0,18,0,34,86,10,5,0,98,0,66,0,68,44,40,0,0,0,0,0,10,45,13,18,0,10,"06","001","405200","3"
"Block Group 1, Census Tract 4052, Alameda County, California",11,32,117,0,0,25,59,0,0,19,0,0,0,14,57,6,53,35,66,13,6,6,23,38,18,39,11,0,0,14,0,14,59,57,0,0,"06","001","405200","1"
"Block Group 4, Census Tract 4052, Alameda County, California",43,55,159,0,10,0,37,52,0,10,0,125,0,27,54,6,9,14,102,82,50,42,0,140,21,21,40,0,0,5,0,24,0,75,0,0,"06","001","405200","4"
"Block Group 1, Census Tract 4063, Alameda County, California",9,9,0,0,0,13,41,0,0,0,0,34,0,6,2,24,69,57,25,0,0,0,9,0,27,9,19,0,0,32,0,49,15,43,0,14,"06","001","406300","1"
"Block Group 3, Census Tract 4063, Alameda County, California",29,0,33,12,0,10,8,3,0,3,0,0,0,0,11,18,33,63,17,0,0,0,0,103,0,0,0,33,0,0,5,35,6,0,20,0,"06","001","406300","3"
"Block Group 4, Census Tract 4063, Alameda County, California",8,0,0,0,0,0,14,0,0,0,0,11,21,7,26,33,7,94,7,23,0,0,0,12,0,0,36,0,0,25,3,0,0,19,0,0,"06","001","406300","4"
"Block Group 2, Census Tract 4063, Alameda County, California",0,0,0,0,0,26,0,35,13,0,0,49,16,17,14,4,99,29,0,0,0,0,0,92,0,8,0,0,0,4,33,31,31,45,0,5,"06","001","406300","2"
"Block Group 1, Census Tract 4001, Alameda County, California",262,112,139,8,77,35,5,60,0,0,0,24,11,17,47,19,23,38,112,75,73,0,17,62,36,44,0,0,0,8,0,65,82,92,0,0,"06","001","400100","1"
"Block Group 2, Census Tract 4008, Alameda County, California",58,13,31,0,0,10,54,0,0,18,0,41,9,0,24,7,56,38,26,0,48,0,0,18,48,11,0,0,0,0,12,1,0,21,0,27,"06","001","400800","2"
"Block Group 1, Census Tract 4008, Alameda County, California",77,59,101,30,0,57,34,12,0,0,0,25,1,20,39,71,7,21,41,56,8,0,10,61,6,46,65,11,0,30,0,22,26,33,0,9,"06","001","400800","1"
"Block Group 3, Census Tract 4008, Alameda County, California",78,10,72,0,0,0,31,6,0,0,0,0,0,0,0,10,44,40,50,26,44,0,0,12,16,36,4,0,6,35,0,0,33,107,9,26,"06","001","400800","3"
"Block Group 4, Census Tract 4010, Alameda County, California",28,12,25,37,0,12,0,0,0,33,0,0,0,0,23,20,32,0,13,0,9,41,0,14,0,12,0,0,0,0,18,12,15,21,0,0,"06","001","401000","4"
"Block Group 1, Census Tract 4010, Alameda County, California",11,0,21,0,0,13,0,0,20,0,0,43,60,0,20,24,10,0,14,11,0,13,0,0,0,87,0,0,0,34,0,41,33,21,0,0,"06","001","401000","1"
"Block Group 6, Census Tract 4010, Alameda County, California",18,0,12,0,15,31,0,10,0,0,0,0,0,0,68,18,20,11,73,0,9,0,0,6,0,0,0,0,0,35,0,87,57,72,0,17,"06","001","401000","6"
"Block Group 2, Census Tract 4010, Alameda County, California",17,21,30,0,0,0,0,0,0,0,0,65,0,0,93,60,60,23,20,0,10,48,0,47,0,12,0,0,0,0,22,0,0,40,0,0,"06","001","401000","2"
"Block Group 5, Census Tract 4010, Alameda County, California",7,6,22,0,0,9,0,9,0,35,0,126,0,0,21,32,0,4,0,0,0,0,13,14,3,22,0,0,0,0,7,0,108,8,0,33,"06","001","401000","5"
"Block Group 3, Census Tract 4010, Alameda County, California",60,51,75,0,0,63,90,0,0,73,0,23,78,0,0,0,40,30,44,0,16,27,0,139,21,40,0,0,0,51,0,27,28,50,0,37,"06","001","401000","3"
"Block Group 2, Census Tract 4443.02, Alameda County, California",69,61,49,5,0,0,8,0,0,14,0,8,16,8,34,62,92,128,34,69,39,7,0,28,5,72,34,0,0,0,0,45,69,102,0,80,"06","001","444302","2"
"Block Group 1, Census Tract 4443.02, Alameda County, California",21,28,39,7,0,0,0,28,0,9,0,0,67,0,35,25,188,147,27,0,0,0,0,0,0,36,7,0,0,75,35,19,30,145,0,26,"06","001","444302","1"
"Block Group 2, Census Tract 4433.22, Alameda County, California",40,5,141,12,0,11,5,0,0,0,0,0,0,0,19,5,16,47,53,20,43,0,4,18,0,35,5,7,0,19,8,0,31,71,0,0,"06","001","443322","2"
"Block Group 1, Census Tract 4433.22, Alameda County, California",34,18,227,10,5,0,11,8,0,16,0,4,11,11,44,21,41,23,60,40,81,0,11,66,6,10,0,0,0,5,7,19,41,65,0,21,"06","001","443322","1"
"Block Group 1, Census Tract 4501.02, Alameda County, California",0,0,9,0,0,9,0,0,0,0,0,40,0,0,27,0,0,11,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,10,0,0,"06","001","450102","1"
"Block Group 2, Census Tract 4501.02, Alameda County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06","001","450102","2"
"Block Group 3, Census Tract 4501.02, Alameda County, California",349,78,379,10,0,27,0,10,0,17,9,0,0,11,133,84,62,6,117,97,128,0,21,92,30,117,0,0,0,48,11,37,63,63,0,24,"06","001","450102","3"
"Block Group 2, Census Tract 4287, Alameda County, California",9,0,68,38,0,0,0,0,25,52,0,23,0,0,47,5,28,32,39,0,7,0,0,22,0,0,0,0,0,5,9,20,24,36,0,0,"06","001","428700","2"
"Block Group 1, Census Tract 4287, Alameda County, California",71,63,89,0,30,30,31,28,12,0,0,54,0,0,85,23,12,103,86,26,26,4,5,46,0,34,32,12,9,61,0,54,83,160,33,29,"06","001","428700","1"
"Block Group 1, Census Tract 9819, Alameda County, California",3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,9,0,10,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,"06","001","981900","1"
"Block Group 3, Census Tract 4514.04, Alameda County, California",244,29,33,0,0,20,23,0,0,19,0,102,35,0,80,91,300,131,32,17,0,14,0,20,15,13,0,0,0,151,162,174,179,88,0,20,"06","001","451404","3"
"Block Group 2, Census Tract 4514.04, Alameda County, California",13,0,70,8,0,0,0,0,0,0,0,30,31,0,26,47,92,37,67,0,14,0,0,30,0,9,16,0,0,15,0,11,119,16,0,37,"06","001","451404","2"
"Block Group 1, Census Tract 4514.04, Alameda County, California",13,96,121,0,0,12,0,10,0,0,16,19,49,0,12,30,45,81,28,67,12,0,0,68,0,36,17,2,0,45,0,38,60,47,0,0,"06","001","451404","1"
"Block Group 1, Census Tract 4351.03, Alameda County, California",158,106,233,13,9,18,0,55,0,0,39,14,0,0,33,53,43,15,309,104,54,12,32,136,11,75,0,0,0,0,0,14,145,120,8,0,"06","001","435103","1"
"Block Group 2, Census Tract 4351.03, Alameda County, California",187,92,101,34,10,22,0,37,0,0,0,19,0,0,147,99,40,51,66,104,134,0,20,29,39,68,0,0,0,48,0,40,52,173,0,0,"06","001","435103","2"
"Block Group 3, Census Tract 4351.03, Alameda County, California",53,0,37,0,0,0,0,0,0,0,0,0,0,0,27,28,0,40,75,0,23,0,21,0,0,0,0,0,0,0,0,0,0,0,0,51,"06","001","435103","3"
"Block Group 1, Census Tract 4301.02, Alameda County, California",127,40,69,13,9,38,0,29,0,23,14,17,36,26,63,9,83,50,54,75,24,11,0,41,5,69,11,0,0,27,0,5,34,114,0,7,"06","001","430102","1"
"Block Group 1, Census Tract 4301.01, Alameda County, California",50,35,15,0,0,0,0,0,0,8,0,0,16,16,26,15,0,89,58,90,59,0,0,0,17,21,0,0,0,39,0,0,0,49,0,0,"06","001","430101","1"
"Block Group 2, Census Tract 4301.01, Alameda County, California",76,76,62,16,17,39,0,19,0,19,0,0,0,0,27,61,35,80,112,90,66,31,14,0,58,40,0,0,0,0,0,0,88,58,0,18,"06","001","430101","2"
"Block Group 3, Census Tract 4301.01, Alameda County, California",140,136,94,0,0,0,24,13,0,13,0,32,0,37,72,181,85,265,115,41,35,12,0,92,0,81,0,0,0,0,12,96,36,35,0,0,"06","001","430101","3"
"Block Group 1, Census Tract 4251.03, Alameda County, California",43,51,64,0,9,35,10,9,0,8,0,0,0,34,7,21,0,0,61,48,53,0,19,7,28,0,0,0,0,0,0,8,9,26,0,9,"06","001","425103","1"
"Block Group 2, Census Tract 4251.03, Alameda County, California",68,31,122,0,0,10,63,21,0,0,10,11,10,0,76,11,0,10,84,58,30,0,0,34,29,27,0,0,0,0,0,19,21,27,0,13,"06","001","425103","2"
"Block Group 3, Census Tract 4251.03, Alameda County, California",22,28,17,0,0,11,54,10,0,0,0,21,0,0,46,51,47,13,32,29,29,0,5,22,40,22,0,0,0,12,10,43,70,34,0,11,"06","001","425103","3"
"Block Group 1, Census Tract 4251.02, Alameda County, California",55,27,101,9,11,39,17,40,10,0,0,17,0,0,56,16,0,42,57,63,60,9,11,43,0,80,0,0,0,29,0,9,31,25,0,0,"06","001","425102","1"
"Block Group 2, Census Tract 4251.02, Alameda County, California",144,85,167,0,27,36,24,35,0,0,10,0,0,26,49,20,9,0,75,32,39,7,9,69,56,47,0,0,0,14,0,34,26,40,0,0,"06","001","425102","2"
"Block Group 3, Census Tract 4251.02, Alameda County, California",69,10,59,0,0,10,0,0,0,11,0,0,0,7,8,0,42,0,0,51,50,0,0,0,0,47,12,0,0,0,0,10,15,34,0,0,"06","001","425102","3"
"Block Group 1, Census Tract 4251.01, Alameda County, California",21,7,13,0,11,0,10,11,0,0,0,0,0,0,0,0,10,0,0,11,34,0,0,0,0,0,0,0,0,0,16,0,0,7,0,0,"06","001","425101","1"
"Block Group 2, Census Tract 4251.01, Alameda County, California",91,58,129,10,16,20,0,0,0,0,0,0,11,0,60,8,10,13,82,10,28,11,0,43,16,30,11,0,0,9,0,0,18,114,0,0,"06","001","425101","2"
"Block Group 2, Census Tract 4507.45, Alameda County, California",173,63,339,0,0,0,9,14,0,0,22,0,0,0,31,63,23,47,25,146,86,0,0,99,21,101,0,0,0,17,0,14,46,57,0,0,"06","001","450745","2"
"Block Group 1, Census Tract 4507.45, Alameda County, California",269,62,296,0,16,18,92,10,0,20,0,71,0,0,51,0,21,39,116,72,186,22,0,59,0,98,9,0,0,38,0,52,22,148,19,19,"06","001","450745","1"
"Block Group 2, Census Tract 4507.43, Alameda County, California",319,11,398,0,0,33,66,42,15,0,28,0,0,0,65,74,144,75,78,36,147,0,0,78,25,23,29,0,0,56,0,8,58,143,0,22,"06","001","450743","2"
"Block Group 1, Census Tract 4507.43, Alameda County, California",221,30,250,0,0,0,44,0,0,0,0,0,0,0,96,11,0,8,67,12,127,0,0,27,0,106,0,0,0,9,17,9,29,125,0,31,"06","001","450743","1"
"Block Group 1, Census Tract 4501.01, Alameda County, California",343,93,586,0,23,21,63,42,0,17,4,0,5,30,94,36,38,73,229,122,208,46,13,92,0,112,3,0,0,0,0,74,148,284,0,82,"06","001","450101","1"
"Block Group 1, Census Tract 4041.02, Alameda County, California",95,27,126,0,19,13,41,20,0,32,0,0,22,0,21,54,16,17,75,53,15,27,0,82,9,24,0,0,0,9,0,32,63,11,0,22,"06","001","404102","1"
"Block Group 2, Census Tract 4041.02, Alameda County, California",32,30,56,18,16,0,33,28,0,0,0,33,0,0,0,46,0,0,42,10,10,10,0,0,41,0,17,0,0,7,0,10,11,22,0,0,"06","001","404102","2"
"Block Group 1, Census Tract 4037.02, Alameda County, California",34,9,46,6,0,0,0,20,0,0,0,7,0,10,15,11,0,8,38,67,46,0,0,37,52,41,0,0,0,0,0,11,0,61,0,0,"06","001","403702","1"
"Block Group 2, Census Tract 4037.02, Alameda County, California",71,47,20,34,37,49,20,20,0,0,0,11,0,0,35,44,12,42,37,9,54,48,0,37,41,17,32,0,0,10,13,48,15,89,0,17,"06","001","403702","2"
"Block Group 1, Census Tract 4037.01, Alameda County, California",18,0,77,12,0,36,21,0,0,10,0,0,34,7,18,64,0,75,60,25,19,3,6,0,33,39,27,0,0,25,0,8,35,10,0,0,"06","001","403701","1"
