TAZ1454,Minority_Name,Majority_Name,Minority_percent,Majority_percent
328,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0002387,100.0002387
329,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99973956,99.99973956
330,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0003904,100.0003904
331,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",28.21001442,28.21001442
332,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",95.55489375,95.55489375
333,"San Jose, CA","San Francisco--Oakland, CA",2.530698842,95.56291006
334,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99996628,99.99996628
335,"San Jose, CA","San Francisco--Oakland, CA",1.308291161,98.69192017
336,"San Jose, CA","San Francisco--Oakland, CA",0.84286914,99.15717079
337,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999228,99.99999228
338,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0004498,100.0004498
339,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000146,100.0000146
340,"San Jose, CA","San Francisco--Oakland, CA",0.682966099,99.31689283
341,"San Jose, CA","San Francisco--Oakland, CA",0.018276407,99.98200706
342,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.23782089,99.23782089
343,"San Jose, CA","San Francisco--Oakland, CA",0.048322591,99.95154173
344,"San Jose, CA","San Francisco--Oakland, CA",0.680744474,99.31939056
345,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000607,100.0000607
346,"San Jose, CA","San Francisco--Oakland, CA",0.040592871,99.04066566
347,"San Francisco--Oakland, CA","San Jose, CA",0.082809434,12.83946331
348,"San Jose, CA","San Jose, CA",48.65195664,48.65195664
349,"San Jose, CA","San Jose, CA",99.88081677,99.88081677
350,"San Jose, CA","San Jose, CA",98.6252777,98.6252777
351,"San Jose, CA","San Jose, CA",100.0001099,100.0001099
352,"San Jose, CA","San Jose, CA",99.99956747,99.99956747
353,"San Jose, CA","San Jose, CA",100.0000456,100.0000456
354,"San Jose, CA","San Jose, CA",100.0000615,100.0000615
355,"San Francisco--Oakland, CA","San Jose, CA",0.635642866,98.81897635
356,"San Francisco--Oakland, CA","San Jose, CA",0.38232142,99.61761933
357,"San Francisco--Oakland, CA","San Jose, CA",0.871081038,99.12888847
358,"San Francisco--Oakland, CA","San Jose, CA",0.350877424,99.64912077
359,"San Jose, CA","San Jose, CA",99.99985821,99.99985821
360,"San Jose, CA","San Jose, CA",99.99987545,99.99987545
361,"San Jose, CA","San Jose, CA",100.0002078,100.0002078
362,"San Jose, CA","San Jose, CA",100.000088,100.000088
363,"San Jose, CA","San Jose, CA",99.99983191,99.99983191
364,"San Jose, CA","San Jose, CA",99.99992592,99.99992592
365,"San Jose, CA","San Jose, CA",100.0001306,100.0001306
366,"San Jose, CA","San Jose, CA",100.0002517,100.0002517
367,"San Jose, CA","San Jose, CA",100.0000096,100.0000096
368,"San Jose, CA","San Jose, CA",99.88341736,99.88341736
369,"San Jose, CA","San Jose, CA",100.0000861,100.0000861
370,"San Jose, CA","San Jose, CA",99.99998725,99.99998725
371,"San Jose, CA","San Jose, CA",99.99995541,99.99995541
372,"San Jose, CA","San Jose, CA",100.0000972,100.0000972
373,"San Jose, CA","San Jose, CA",99.99985281,99.99985281
374,"San Jose, CA","San Jose, CA",100.0001056,100.0001056
375,"San Jose, CA","San Jose, CA",99.99999343,99.99999343
376,"San Jose, CA","San Jose, CA",100.0000118,100.0000118
377,"San Jose, CA","San Jose, CA",99.999865,99.999865
378,"San Jose, CA","San Jose, CA",100.0002063,100.0002063
379,"San Jose, CA","San Jose, CA",100.000036,100.000036
380,"San Jose, CA","San Jose, CA",100.0000587,100.0000587
381,"San Jose, CA","San Jose, CA",100.0000467,100.0000467
382,"San Jose, CA","San Jose, CA",100.0000066,100.0000066
383,"San Jose, CA","San Jose, CA",100.0000124,100.0000124
384,"San Jose, CA","San Jose, CA",99.9998832,99.9998832
385,"San Jose, CA","San Jose, CA",99.98789752,99.98789752
386,"San Jose, CA","San Jose, CA",99.67823909,99.67823909
387,"San Jose, CA","San Jose, CA",99.99987479,99.99987479
388,"San Jose, CA","San Jose, CA",99.99968372,99.99968372
389,"San Jose, CA","San Jose, CA",100.0000407,100.0000407
390,"San Jose, CA","San Jose, CA",100.0000052,100.0000052
391,"San Jose, CA","San Jose, CA",99.99990441,99.99990441
392,"San Jose, CA","San Jose, CA",100.0003396,100.0003396
393,"San Jose, CA","San Jose, CA",100.0001898,100.0001898
394,"San Jose, CA","San Jose, CA",99.99995893,99.99995893
395,"San Jose, CA","San Jose, CA",99.9996532,99.9996532
396,"San Jose, CA","San Jose, CA",100.0003113,100.0003113
397,"San Jose, CA","San Jose, CA",100.0000231,100.0000231
398,"San Jose, CA","San Jose, CA",100.0000026,100.0000026
399,"San Jose, CA","San Jose, CA",99.99984046,99.99984046
400,"San Jose, CA","San Jose, CA",99.99997264,99.99997264
401,"San Francisco--Oakland, CA","San Jose, CA",0.031713789,47.60899024
402,"San Jose, CA","San Jose, CA",81.14169445,81.14169445
403,"San Jose, CA","San Jose, CA",99.96732152,99.96732152
404,"San Jose, CA","San Jose, CA",16.38001869,16.38001869
405,"San Francisco--Oakland, CA","San Jose, CA",0.000415678,85.82612831
406,"San Jose, CA","San Jose, CA",99.99994742,99.99994742
407,"San Jose, CA","San Jose, CA",99.99999198,99.99999198
408,"San Jose, CA","San Jose, CA",100.0001519,100.0001519
409,"San Jose, CA","San Jose, CA",99.99976797,99.99976797
410,"San Jose, CA","San Jose, CA",99.99996504,99.99996504
411,"San Jose, CA","San Jose, CA",100.0001624,100.0001624
412,"San Jose, CA","San Jose, CA",100.0001359,100.0001359
413,"San Jose, CA","San Jose, CA",99.99990617,99.99990617
414,"San Jose, CA","San Jose, CA",99.9997213,99.9997213
415,"San Jose, CA","San Jose, CA",99.99999096,99.99999096
416,"San Jose, CA","San Jose, CA",99.97869852,99.97869852
417,"San Jose, CA","San Jose, CA",100.0001435,100.0001435
418,"San Jose, CA","San Jose, CA",99.84808856,99.84808856
419,"San Jose, CA","San Jose, CA",99.99974181,99.99974181
420,"San Jose, CA","San Jose, CA",99.99990245,99.99990245
421,"San Jose, CA","San Jose, CA",100.0000177,100.0000177
422,"San Jose, CA","San Jose, CA",100.0000518,100.0000518
423,"San Jose, CA","San Jose, CA",100.0001865,100.0001865
424,"San Jose, CA","San Jose, CA",100.0000658,100.0000658
425,"San Jose, CA","San Jose, CA",99.99997875,99.99997875
426,"San Jose, CA","San Jose, CA",99.9998639,99.9998639
427,"San Jose, CA","San Jose, CA",99.99970964,99.99970964
428,"San Jose, CA","San Jose, CA",100.0000354,100.0000354
429,"San Jose, CA","San Jose, CA",100.0000453,100.0000453
430,"San Jose, CA","San Jose, CA",100.0003355,100.0003355
431,"San Jose, CA","San Jose, CA",99.9996652,99.9996652
432,"San Jose, CA","San Jose, CA",99.99998371,99.99998371
433,"San Jose, CA","San Jose, CA",100.0006136,100.0006136
434,"San Jose, CA","San Jose, CA",99.99992473,99.99992473
435,"San Jose, CA","San Jose, CA",99.99983449,99.99983449
436,"San Jose, CA","San Jose, CA",100.0000437,100.0000437
437,"San Jose, CA","San Jose, CA",100.000166,100.000166
438,"San Jose, CA","San Jose, CA",100.0001352,100.0001352
439,"San Jose, CA","San Jose, CA",99.99993776,99.99993776
440,"San Jose, CA","San Jose, CA",100.0000403,100.0000403
441,"San Jose, CA","San Jose, CA",100.0000053,100.0000053
442,"San Jose, CA","San Jose, CA",99.99987673,99.99987673
443,"San Jose, CA","San Jose, CA",100.0001868,100.0001868
444,"San Jose, CA","San Jose, CA",100.0000265,100.0000265
445,"San Jose, CA","San Jose, CA",99.99998799,99.99998799
446,"San Jose, CA","San Jose, CA",100.0005796,100.0005796
447,"San Jose, CA","San Jose, CA",100.0000321,100.0000321
448,"San Jose, CA","San Jose, CA",99.99968707,99.99968707
449,"San Jose, CA","San Jose, CA",100.0002234,100.0002234
450,"San Jose, CA","San Jose, CA",100.0001493,100.0001493
451,"San Jose, CA","San Jose, CA",100.000168,100.000168
452,"San Jose, CA","San Jose, CA",100.0000611,100.0000611
453,"San Jose, CA","San Jose, CA",100.000029,100.000029
454,"San Jose, CA","San Jose, CA",100.0000171,100.0000171
455,"San Jose, CA","San Jose, CA",99.99996872,99.99996872
456,"San Jose, CA","San Jose, CA",99.99998509,99.99998509
457,"San Jose, CA","San Jose, CA",100.0000479,100.0000479
458,"San Jose, CA","San Jose, CA",99.99998966,99.99998966
459,"San Jose, CA","San Jose, CA",99.99994618,99.99994618
460,"San Jose, CA","San Jose, CA",100.0000485,100.0000485
461,"San Jose, CA","San Jose, CA",100.0000115,100.0000115
462,"San Jose, CA","San Jose, CA",99.99998383,99.99998383
463,"San Jose, CA","San Jose, CA",100.0000815,100.0000815
464,"San Jose, CA","San Jose, CA",99.99990914,99.99990914
465,"San Jose, CA","San Jose, CA",100.0000473,100.0000473
466,"San Jose, CA","San Jose, CA",100.0000834,100.0000834
467,"San Jose, CA","San Jose, CA",99.99999274,99.99999274
468,"San Jose, CA","San Jose, CA",100.0000018,100.0000018
469,"San Jose, CA","San Jose, CA",99.99994924,99.99994924
470,"San Jose, CA","San Jose, CA",100.0000283,100.0000283
471,"San Jose, CA","San Jose, CA",99.9998849,99.9998849
472,"San Jose, CA","San Jose, CA",100.0001287,100.0001287
473,"San Jose, CA","San Jose, CA",99.99999658,99.99999658
474,"San Jose, CA","San Jose, CA",100.0000014,100.0000014
475,"San Jose, CA","San Jose, CA",99.99997934,99.99997934
476,"San Jose, CA","San Jose, CA",99.99997746,99.99997746
477,"San Jose, CA","San Jose, CA",100.0000165,100.0000165
478,"San Jose, CA","San Jose, CA",99.99995641,99.99995641
479,"San Jose, CA","San Jose, CA",100.0000001,100.0000001
480,"San Jose, CA","San Jose, CA",100.0000034,100.0000034
481,"San Jose, CA","San Jose, CA",99.99999663,99.99999663
482,"San Jose, CA","San Jose, CA",99.99999787,99.99999787
483,"San Jose, CA","San Jose, CA",100.0000151,100.0000151
484,"San Jose, CA","San Jose, CA",100.0000481,100.0000481
485,"San Jose, CA","San Jose, CA",99.99994098,99.99994098
486,"San Jose, CA","San Jose, CA",100.0000121,100.0000121
487,"San Jose, CA","San Jose, CA",99.99995248,99.99995248
488,"San Jose, CA","San Jose, CA",99.46056002,99.46056002
489,"San Jose, CA","San Jose, CA",97.08037985,97.08037985
490,"San Jose, CA","San Jose, CA",100.0000537,100.0000537
491,"San Jose, CA","San Jose, CA",99.99990581,99.99990581
492,"San Jose, CA","San Jose, CA",99.99993736,99.99993736
493,"San Jose, CA","San Jose, CA",99.99995947,99.99995947
494,"San Jose, CA","San Jose, CA",100.0000022,100.0000022
495,"San Jose, CA","San Jose, CA",62.26176751,62.26176751
496,"San Jose, CA","San Jose, CA",38.36053832,38.36053832
497,"San Jose, CA","San Jose, CA",100.0000084,100.0000084
498,"San Jose, CA","San Jose, CA",99.99992124,99.99992124
499,"San Jose, CA","San Jose, CA",100.0000139,100.0000139
500,"San Jose, CA","San Jose, CA",99.99997042,99.99997042
501,"San Jose, CA","San Jose, CA",99.99995913,99.99995913
502,"San Jose, CA","San Jose, CA",100.0000267,100.0000267
503,"San Jose, CA","San Jose, CA",99.99995007,99.99995007
504,"San Jose, CA","San Jose, CA",99.99982261,99.99982261
505,"San Jose, CA","San Jose, CA",100.0000676,100.0000676
506,"San Jose, CA","San Jose, CA",99.99986759,99.99986759
507,"San Jose, CA","San Jose, CA",100.0000502,100.0000502
508,"San Jose, CA","San Jose, CA",99.9999938,99.9999938
509,"San Jose, CA","San Jose, CA",99.99986668,99.99986668
510,"San Jose, CA","San Jose, CA",99.99999039,99.99999039
511,"San Jose, CA","San Jose, CA",55.32613767,55.32613767
512,"San Jose, CA","San Jose, CA",4.996403972,4.996403972
513,"San Jose, CA","San Jose, CA",20.0108988,20.0108988
514,"San Jose, CA","San Jose, CA",83.45997776,83.45997776
515,"San Jose, CA","San Jose, CA",100.0000352,100.0000352
516,"San Jose, CA","San Jose, CA",99.99992901,99.99992901
517,"San Jose, CA","San Jose, CA",99.99999718,99.99999718
518,"San Jose, CA","San Jose, CA",100.0000429,100.0000429
519,"San Jose, CA","San Jose, CA",100.0000844,100.0000844
520,"San Jose, CA","San Jose, CA",99.99998747,99.99998747
521,"San Jose, CA","San Jose, CA",100.0000501,100.0000501
522,"San Jose, CA","San Jose, CA",99.99999503,99.99999503
523,"San Jose, CA","San Jose, CA",99.99998365,99.99998365
524,"San Jose, CA","San Jose, CA",99.99998934,99.99998934
525,"San Jose, CA","San Jose, CA",99.99999248,99.99999248
526,"San Jose, CA","San Jose, CA",99.99999563,99.99999563
527,"San Jose, CA","San Jose, CA",100.0001241,100.0001241
528,"San Jose, CA","San Jose, CA",100.0000031,100.0000031
529,"San Jose, CA","San Jose, CA",100.0000019,100.0000019
530,"San Jose, CA","San Jose, CA",100.0000829,100.0000829
531,"San Jose, CA","San Jose, CA",100.00004,100.00004
532,"San Jose, CA","San Jose, CA",100.0007188,100.0007188
533,"San Jose, CA","San Jose, CA",99.99965244,99.99965244
534,"San Jose, CA","San Jose, CA",100.000006,100.000006
535,"San Jose, CA","San Jose, CA",99.99998289,99.99998289
536,"San Jose, CA","San Jose, CA",99.99988712,99.99988712
537,"San Jose, CA","San Jose, CA",99.99997191,99.99997191
538,"San Jose, CA","San Jose, CA",99.99999335,99.99999335
539,"San Jose, CA","San Jose, CA",100.0001246,100.0001246
540,"San Jose, CA","San Jose, CA",100.0000401,100.0000401
541,"San Jose, CA","San Jose, CA",100.0000263,100.0000263
542,"San Jose, CA","San Jose, CA",100.0000088,100.0000088
543,"San Jose, CA","San Jose, CA",100.0006044,100.0006044
544,"San Jose, CA","San Jose, CA",99.99987603,99.99987603
545,"San Jose, CA","San Jose, CA",99.9999997,99.9999997
546,"San Jose, CA","San Jose, CA",100.0000585,100.0000585
547,"San Jose, CA","San Jose, CA",100.0001613,100.0001613
548,"San Jose, CA","San Jose, CA",99.99998917,99.99998917
549,"San Jose, CA","San Jose, CA",100.0000259,100.0000259
550,"San Jose, CA","San Jose, CA",99.99997044,99.99997044
551,"San Jose, CA","San Jose, CA",100.0000218,100.0000218
552,"San Jose, CA","San Jose, CA",99.99999307,99.99999307
553,"San Jose, CA","San Jose, CA",99.99985423,99.99985423
554,"San Jose, CA","San Jose, CA",99.99998056,99.99998056
555,"San Jose, CA","San Jose, CA",100.0000004,100.0000004
556,"San Jose, CA","San Jose, CA",99.99999943,99.99999943
557,"San Jose, CA","San Jose, CA",100.0000041,100.0000041
558,"San Jose, CA","San Jose, CA",99.99998871,99.99998871
559,"San Jose, CA","San Jose, CA",100.0000442,100.0000442
560,"San Jose, CA","San Jose, CA",100.0000296,100.0000296
561,"San Jose, CA","San Jose, CA",100.0000727,100.0000727
562,"San Jose, CA","San Jose, CA",99.99950843,99.99950843
563,"San Jose, CA","San Jose, CA",99.99998593,99.99998593
564,"San Jose, CA","San Jose, CA",100.0000094,100.0000094
565,"San Jose, CA","San Jose, CA",99.99993592,99.99993592
566,"San Jose, CA","San Jose, CA",99.99999614,99.99999614
567,"San Jose, CA","San Jose, CA",100.0000099,100.0000099
568,"San Jose, CA","San Jose, CA",99.99999476,99.99999476
569,"San Jose, CA","San Jose, CA",100.0000016,100.0000016
570,"San Jose, CA","San Jose, CA",100.000015,100.000015
571,"San Jose, CA","San Jose, CA",100.0000054,100.0000054
572,"San Jose, CA","San Jose, CA",100.0005726,100.0005726
573,"San Jose, CA","San Jose, CA",100.0000156,100.0000156
574,"San Jose, CA","San Jose, CA",99.99931539,99.99931539
575,"San Jose, CA","San Jose, CA",100.0000165,100.0000165
576,"San Jose, CA","San Jose, CA",100.0000292,100.0000292
577,"San Jose, CA","San Jose, CA",100.0000048,100.0000048
578,"San Jose, CA","San Jose, CA",99.99998074,99.99998074
579,"San Jose, CA","San Jose, CA",99.99996503,99.99996503
580,"San Jose, CA","San Jose, CA",100.0003715,100.0003715
581,"San Jose, CA","San Jose, CA",99.99991458,99.99991458
582,"San Jose, CA","San Jose, CA",99.99994328,99.99994328
583,"San Jose, CA","San Jose, CA",99.99998732,99.99998732
584,"San Jose, CA","San Jose, CA",99.99998608,99.99998608
585,"San Jose, CA","San Jose, CA",99.99998081,99.99998081
586,"San Jose, CA","San Jose, CA",99.99993554,99.99993554
587,"San Jose, CA","San Jose, CA",100.0000291,100.0000291
588,"San Jose, CA","San Jose, CA",100.000027,100.000027
589,"San Jose, CA","San Jose, CA",99.99988547,99.99988547
590,"San Jose, CA","San Jose, CA",99.99997321,99.99997321
591,"San Jose, CA","San Jose, CA",100.0000638,100.0000638
592,"San Jose, CA","San Jose, CA",99.99991864,99.99991864
593,"San Jose, CA","San Jose, CA",99.99999399,99.99999399
594,"San Jose, CA","San Jose, CA",100.000022,100.000022
595,"San Jose, CA","San Jose, CA",100.0000089,100.0000089
596,"San Jose, CA","San Jose, CA",100.0000328,100.0000328
597,"San Jose, CA","San Jose, CA",99.99995261,99.99995261
598,"San Jose, CA","San Jose, CA",99.99997591,99.99997591
599,"San Jose, CA","San Jose, CA",100.0000506,100.0000506
600,"San Jose, CA","San Jose, CA",99.99999577,99.99999577
601,"San Jose, CA","San Jose, CA",99.99981515,99.99981515
602,"San Jose, CA","San Jose, CA",100.0000665,100.0000665
603,"San Jose, CA","San Jose, CA",99.99994219,99.99994219
604,"San Jose, CA","San Jose, CA",99.99987479,99.99987479
605,"San Jose, CA","San Jose, CA",100.00002,100.00002
606,"San Jose, CA","San Jose, CA",100.0000238,100.0000238
607,"San Jose, CA","San Jose, CA",100.0025262,100.0025262
608,"San Jose, CA","San Jose, CA",99.99801993,99.99801993
609,"San Jose, CA","San Jose, CA",100.0000509,100.0000509
610,"San Jose, CA","San Jose, CA",99.99978646,99.99978646
611,"San Jose, CA","San Jose, CA",100.0000167,100.0000167
612,"San Francisco--Oakland, CA","San Jose, CA",0.359324207,99.64017661
613,"San Francisco--Oakland, CA","San Jose, CA",0.376823289,99.62314608
614,"San Jose, CA","San Jose, CA",100.0000457,100.0000457
615,"San Francisco--Oakland, CA","San Jose, CA",0.02124545,11.34265734
616,"San Jose, CA","San Jose, CA",99.98230234,99.98230234
617,"San Jose, CA","San Jose, CA",99.99998944,99.99998944
618,"San Jose, CA","San Jose, CA",8.284751194,8.284751194
619,"San Jose, CA","San Jose, CA",99.99729337,99.99729337
620,"San Jose, CA","San Jose, CA",99.99981317,99.99981317
621,"San Jose, CA","San Jose, CA",100.0000592,100.0000592
622,"San Jose, CA","San Jose, CA",99.9762404,99.9762404
623,"San Jose, CA","San Jose, CA",99.9999794,99.9999794
624,"San Jose, CA","San Jose, CA",100.0000493,100.0000493
625,"San Jose, CA","San Jose, CA",99.99995904,99.99995904
626,"San Jose, CA","San Jose, CA",99.99999903,99.99999903
627,"San Jose, CA","San Jose, CA",99.99999168,99.99999168
628,"San Jose, CA","San Jose, CA",31.70433871,31.70433871
629,"San Jose, CA","San Jose, CA",99.48291187,99.48291187
630,"San Jose, CA","San Jose, CA",100.0000276,100.0000276
631,"San Jose, CA","San Jose, CA",100.0000115,100.0000115
632,"San Jose, CA","San Jose, CA",99.99996965,99.99996965
633,"San Jose, CA","San Jose, CA",99.99998821,99.99998821
634,"San Jose, CA","San Jose, CA",99.99999805,99.99999805
635,"San Jose, CA","San Jose, CA",100.000001,100.000001
636,"San Jose, CA","San Jose, CA",99.99999264,99.99999264
637,"San Jose, CA","San Jose, CA",32.15804629,32.15804629
638,"San Jose, CA","San Jose, CA",99.99998146,99.99998146
639,"San Jose, CA","San Jose, CA",99.99997317,99.99997317
640,"San Jose, CA","San Jose, CA",99.99995741,99.99995741
641,"San Jose, CA","San Jose, CA",99.9999264,99.9999264
642,"San Jose, CA","San Jose, CA",12.06086312,12.06086312
643,"San Jose, CA","San Jose, CA",99.99997155,99.99997155
644,"San Jose, CA","San Jose, CA",100.0000037,100.0000037
645,"San Jose, CA","San Jose, CA",100.0000234,100.0000234
646,"San Jose, CA","San Jose, CA",99.99999269,99.99999269
647,"San Jose, CA","San Jose, CA",100.0000546,100.0000546
648,"San Jose, CA","San Jose, CA",98.8803794,98.8803794
649,"San Jose, CA","San Jose, CA",99.99998227,99.99998227
650,"San Jose, CA","San Jose, CA",100.0000192,100.0000192
651,"San Jose, CA","San Jose, CA",100.00007,100.00007
652,"San Jose, CA","San Jose, CA",100.0000074,100.0000074
653,"San Jose, CA","San Jose, CA",24.24833237,24.24833237
654,"San Jose, CA","San Jose, CA",67.72031867,67.72031867
655,"San Jose, CA","San Jose, CA",82.66605479,82.66605479
656,"San Jose, CA","San Jose, CA",97.7868404,97.7868404
657,"San Jose, CA","San Jose, CA",99.9906128,99.9906128
658,"San Jose, CA","San Jose, CA",98.4349842,98.4349842
659,"San Jose, CA","San Jose, CA",99.9999639,99.9999639
660,"San Jose, CA","San Jose, CA",99.07946851,99.07946851
661,"San Jose, CA","San Jose, CA",98.70578651,98.70578651
662,"San Jose, CA","San Jose, CA",93.13045414,93.13045414
663,"San Jose, CA","San Jose, CA",94.60254223,94.60254223
664,"San Jose, CA","San Jose, CA",99.99998736,99.99998736
665,"San Jose, CA","San Jose, CA",100.0000084,100.0000084
666,"San Jose, CA","San Jose, CA",99.99999693,99.99999693
667,"San Jose, CA","San Jose, CA",99.99996891,99.99996891
668,"San Jose, CA","San Jose, CA",100.0001046,100.0001046
669,"San Jose, CA","San Jose, CA",99.99991992,99.99991992
670,"San Jose, CA","San Jose, CA",100.0002612,100.0002612
671,"San Jose, CA","San Jose, CA",100.0000502,100.0000502
672,"San Jose, CA","San Jose, CA",100.0000082,100.0000082
673,"San Jose, CA","San Jose, CA",99.99993896,99.99993896
674,"San Jose, CA","San Jose, CA",99.8495388,99.8495388
675,"San Jose, CA","San Jose, CA",99.99998929,99.99998929
676,"San Jose, CA","San Jose, CA",100.0000145,100.0000145
677,"San Jose, CA","San Jose, CA",100.0000574,100.0000574
678,"San Jose, CA","San Jose, CA",100.0000453,100.0000453
679,"San Jose, CA","San Jose, CA",99.99996311,99.99996311
680,"San Jose, CA","San Jose, CA",100.000038,100.000038
681,"San Jose, CA","San Jose, CA",100.0000209,100.0000209
682,"San Jose, CA","San Jose, CA",99.99999102,99.99999102
683,"San Jose, CA","San Jose, CA",100.000018,100.000018
684,"San Jose, CA","San Jose, CA",100.0000138,100.0000138
685,"San Jose, CA","San Jose, CA",100.0000104,100.0000104
686,"San Jose, CA","San Jose, CA",99.99997847,99.99997847
687,"San Jose, CA","San Jose, CA",99.99996865,99.99996865
688,"San Jose, CA","San Jose, CA",100.0000087,100.0000087
689,"San Jose, CA","San Jose, CA",99.99997863,99.99997863
690,"San Jose, CA","San Jose, CA",100.0000107,100.0000107
691,"San Jose, CA","San Jose, CA",99.99991334,99.99991334
692,"San Jose, CA","San Jose, CA",100.0001105,100.0001105
693,"San Jose, CA","San Jose, CA",99.99994794,99.99994794
694,"San Jose, CA","San Jose, CA",99.99999448,99.99999448
695,"San Jose, CA","San Jose, CA",25.23226057,25.23226057
696,"San Jose, CA","San Jose, CA",19.28294528,19.28294528
697,"San Jose, CA","San Jose, CA",1.623125542,1.623125542
698,,,,
699,,,,
700,,,,
701,,,,
702,,,,
703,,,,
704,,,,
705,,,,
706,,,,
707,,,,
708,,,,
709,,,,
710,,,,
711,,,,
712,,,,
713,,,,
714,"San Jose, CA","San Jose, CA",0.003720955,0.003720955
715,"Concord, CA","Concord, CA",0.001228081,0.001228081
716,,,,
717,,,,
718,,,,
719,,,,
720,,,,
721,,,,
722,,,,
723,,,,
724,,,,
725,"Concord, CA","Concord, CA",2.308729256,2.308729256
726,"Concord, CA","Concord, CA",1.018961034,1.018961034
727,,,,
728,"Concord, CA","Concord, CA",0.799030343,0.799030343
729,"Concord, CA","Concord, CA",17.11975162,17.11975162
730,"Concord, CA","Concord, CA",59.33643874,59.33643874
731,"Concord, CA","Concord, CA",99.67401293,99.67401293
732,"Concord, CA","Concord, CA",100.0006824,100.0006824
733,"Concord, CA","Concord, CA",99.99989947,99.99989947
734,"Concord, CA","Concord, CA",45.93416048,45.93416048
