ZONE,DISTRICT,SD,COUNTY,TOTHH,HHPOP,TOTPOP,EMPRES,SFDU,MFDU,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,TOTACRE,RESACRE,CIACRE,SHPOP62P,TOTEMP,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN,PRKCST,OPRKCST,AREATYPE,HSENROLL,COLLFTE,COLLPTE,TERMINAL,TOPOLOGY,ZERO,hhlds,gqpop
465,10,10,3,3508,7804,7841,4699,1608,1805,618,891,644,1358,535.0,427.032823025417,105.0,0.1730047535651739,2238,400,883,3547,1878,1159,692,241,1094,3,108,100,0.0,0.0,4,33,0,0,1.33845,3,0,3508,37
466,10,10,3,1545,3696,3705,2225,1342,303,218,353,262,707,415.0,289.0,115.49498572782136,0.1851150202976996,5172,146,635,1286,1071,506,3157,173,1672,2,90,78,0.0,0.0,4,0,0,0,1.8273,3,0,1545,9
467,10,10,3,2214,4597,4708,3093,789,1480,388,454,365,1009,328.0,189.3325679505893,96.0,0.09247583018074822,6644,260,564,1954,1636,257,547,2529,2304,4,160,1100,0.0,0.0,3,0,0,0,2.09609,3,0,2214,111
468,10,10,3,2208,5167,5206,2425,1126,1134,609,439,395,776,352.0,258.06043132381706,83.10504574201398,0.2237166129948854,1147,374,665,1766,1384,993,138,140,700,2,34,133,0.0,0.0,3,0,0,0,1.44707,3,0,2208,39
469,10,10,3,2376,6128,6128,3282,777,1659,537,753,504,572,211.0,178.14980896577822,33.0,0.13344832993570643,1088,587,1351,2236,1517,580,61,272,622,1,52,80,0.0,0.0,3,0,0,0,1.72005,3,0,2376,0
470,10,10,3,2758,6422,6439,3816,1556,1122,483,364,666,1244,506.0,470.394680002634,32.0,0.17712757590058203,959,424,840,2502,1666,813,58,155,547,2,90,107,0.0,0.0,4,0,0,0,1.23825,3,0,2758,17
471,10,10,3,2163,5018,5054,3121,851,1435,495,476,753,440,367.0,261.1745200893033,62.0,0.2276732078494193,1730,385,365,2076,1184,900,451,149,1007,4,49,70,0.0,0.0,4,804,0,0,1.48452,3,0,2163,36
472,10,10,3,2295,6090,6090,2867,776,1696,561,635,422,677,272.0,190.6430488019834,86.515466490437,0.12323707186030894,1594,719,962,2491,1065,610,26,427,807,3,131,200,0.0,0.0,4,280,0,0,1.49291,3,0,2295,0
473,10,10,3,2157,5536,5552,2659,863,1564,724,527,324,581,272.0,204.0,57.0,0.12771129394166045,729,288,1052,1744,1506,665,34,87,526,1,45,36,0.0,0.0,4,0,0,0,1.45985,3,0,2157,16
474,10,10,3,1574,4335,4348,2505,900,644,253,348,406,573,251.0,221.00395732371967,34.0,0.2247953216374269,322,138,658,1490,1229,665,14,62,191,0,6,49,0.0,0.0,4,0,0,0,1.25722,3,0,1574,13
475,10,10,3,1462,3572,3572,2045,902,689,218,419,285,542,388.0,246.0,122.22403710850352,0.21390086206896552,1778,69,749,1233,1046,559,723,151,722,1,57,124,0.0,0.0,4,0,214,132,1.41015,3,0,1462,0
476,10,10,3,2712,8201,8217,3765,1991,617,327,571,539,1283,616.0,449.0,146.72617151840672,0.21833273186575244,2214,511,1487,2409,2185,1567,347,264,1365,2,99,137,0.0,0.0,4,0,0,0,1.26572,3,0,2712,16
477,10,10,3,2074,6078,6078,3000,1847,281,296,300,399,1071,463.0,362.0,75.0,0.16331058020477815,1186,182,1079,1691,1932,866,64,105,867,4,41,105,0.0,0.0,3,1770,0,0,1.23239,3,0,2074,0
478,10,10,3,2409,7093,7101,3543,434,1932,548,506,546,812,266.0,173.41847650362135,28.0,0.0948340032752717,2217,190,1585,2941,1458,441,907,392,700,3,120,95,0.0,0.0,3,0,0,0,1.98209,3,0,2409,8
479,10,10,3,2886,8443,8504,4335,2063,808,403,360,479,1656,542.0,439.6361288669011,101.0,0.12298314808174973,1466,393,1720,3032,2275,809,14,326,831,2,205,88,0.0,0.0,4,1800,0,0,1.30027,3,0,2886,61
480,10,10,3,1068,3122,3122,1493,1048,9,83,123,168,701,319.0,246.0,62.0,0.23354708066149174,462,97,581,555,1099,581,27,58,320,1,30,26,0.0,0.0,4,1702,0,0,1.15847,3,0,1068,0
481,10,10,3,1807,5343,5343,2320,1692,5,201,168,406,1032,372.0,306.0,56.0,0.20925153861425452,647,245,1057,1223,1503,925,88,138,375,1,18,27,0.0,0.0,4,0,0,0,1.20811,3,0,1807,0
482,10,10,3,1395,4676,4676,2248,1426,0,102,116,139,1038,342.0,322.0,5.0,0.20382307179373194,207,80,942,1078,1610,713,13,46,105,1,18,24,0.0,0.0,4,0,0,0,1.16173,3,0,1395,0
483,10,10,3,2066,5884,5884,2517,1117,1049,506,312,360,881,354.0,169.0,115.0,0.13735597331716193,1109,423,1687,1822,1916,629,141,320,574,1,33,40,0.0,0.0,4,0,0,0,1.5579,3,0,2066,0
484,10,10,3,2972,8136,8136,3745,1960,957,436,505,454,1581,550.0,398.1651446331677,143.0,0.22948248823836906,3732,208,1424,1866,2586,1414,158,1247,1453,3,482,389,0.0,0.0,3,46,0,0,1.41756,3,0,2972,0
485,10,10,3,2439,7112,7127,3470,1757,596,314,199,391,1538,650.0,308.54854472297694,282.0,0.15466387183710137,2448,383,1401,1996,1988,786,301,656,1202,3,152,134,0.0,0.0,3,0,0,0,1.74049,3,0,2439,15
486,10,10,3,2125,6001,6001,2816,865,1243,382,240,386,1123,462.0,308.17347985777883,107.0,0.09404277885805197,1831,182,1353,2413,1180,431,540,419,685,2,128,57,0.0,0.0,3,0,0,0,1.35177,3,0,2125,0
487,10,10,3,1960,5060,5071,2832,903,1123,268,178,453,1052,524.0,294.0,73.0,0.14303030303030304,977,293,835,2089,1108,542,83,240,573,1,16,64,0.0,0.0,3,2224,0,0,1.29343,2,0,1960,11
488,10,10,3,2582,7182,7198,3321,2079,542,521,333,417,1301,1642.0,709.9302218683725,20.0,0.24563832733314872,904,208,1512,2047,1825,1512,21,239,500,2,68,74,0.0,0.0,4,0,0,0,1.14,1,0,2582,16
489,10,10,3,2219,6876,6876,3043,2103,74,306,198,261,1449,1944.0,797.764753782429,55.0,0.2682549504950495,600,298,1323,1535,1985,1213,13,81,399,1,13,93,0.0,0.0,4,1630,0,0,1.04466,1,0,2219,0
490,10,10,3,1353,3884,3884,1862,1225,109,138,221,195,800,651.0,392.0,210.0,0.24396574098105372,3551,125,621,1017,1176,847,279,716,1904,21,417,214,0.0,0.0,4,51,10398,18222,1.26926,2,0,1353,0
491,10,10,3,1035,3316,3316,1428,859,172,88,107,126,719,244.0,211.0,13.0,0.19390048154093098,667,135,696,742,1069,430,223,79,286,1,50,28,0.0,0.0,4,110,0,0,1.22451,2,0,1035,0
492,10,10,3,1900,6145,6145,2881,1582,262,180,206,309,1213,419.0,374.15861085823553,5.0,0.15227272727272728,843,228,1426,1418,1936,620,168,116,425,1,36,97,0.0,0.0,4,0,0,0,1.21843,2,0,1900,0
493,10,10,3,1924,5892,5906,2464,1843,0,278,174,256,1204,808.0,637.1805698106431,77.0,0.3135870501119339,924,148,1083,996,1971,1508,12,245,488,3,92,84,0.0,0.0,4,0,0,0,1.08947,3,0,1924,14
494,10,10,3,2141,6062,6062,2490,2042,58,230,385,390,1137,905.0,818.3326847953913,88.0,0.3184263618022865,1422,142,1042,1193,1966,1508,53,563,617,3,86,100,0.0,0.0,4,1161,0,0,1.06787,2,0,2141,0
495,10,10,3,2111,6429,6429,3041,1825,257,155,168,247,1535,3410.0,1380.1071337104854,26.0,0.2665476963011032,825,97,1156,1441,2004,1360,29,168,363,9,152,104,0.0,0.0,5,0,0,0,0.98583,1,0,2111,0
496,10,10,3,940,2532,2532,1222,838,127,154,78,125,583,2947.0,1302.248281815426,33.0,0.3440090429540317,1523,74,412,543,813,745,38,242,982,13,79,169,0.0,0.0,5,0,0,0,0.97981,1,0,940,0
497,10,10,3,2402,6735,6735,2772,2269,300,341,241,309,1505,2097.0,1848.208233102132,226.0,0.3209295022766525,2191,137,1217,975,2153,1766,31,200,1715,8,98,139,0.0,0.0,4,0,2518,8729,0.97487,1,0,2402,0
498,10,10,3,1579,4038,4038,2043,1451,97,184,232,267,889,570.0,413.0,83.0,0.33528811830698624,1242,116,641,763,1241,1093,132,274,682,2,50,102,0.0,0.0,4,1460,0,0,1.16579,3,0,1579,0
499,10,10,3,2441,7247,7260,3450,2139,337,292,395,539,1228,606.0,506.45712044559286,91.0,0.1986870897155361,1596,520,1327,1890,1986,1013,324,234,888,2,84,64,0.0,0.0,4,0,0,0,1.2595,3,0,2441,13
500,10,10,3,1430,4771,4771,2375,1256,113,152,144,311,827,394.0,310.0,43.0,0.20194805194805196,344,426,707,1383,1348,681,6,68,186,1,28,55,0.0,0.0,4,1682,0,0,1.10943,3,0,1430,0
501,10,10,3,1538,4567,4567,2236,1264,206,177,195,234,927,323.0,301.0,9.0,0.15157159487776484,344,241,856,1255,1354,502,37,52,180,1,14,60,0.0,0.0,4,0,0,0,1.16681,3,0,1538,0
502,10,10,3,1863,4940,4949,2406,1241,576,546,315,384,614,302.0,259.8709971486755,44.0,0.19654340836012862,774,466,925,1329,1340,844,261,87,348,1,33,44,0.0,0.0,4,0,0,0,1.2685,3,0,1863,9
503,10,10,3,2773,6447,6447,2896,885,1836,734,715,593,723,415.0,308.82077202471714,71.0,0.26681922196796337,2304,436,982,2485,917,1612,177,255,1725,5,59,83,0.0,0.0,3,6,0,0,1.60577,3,0,2773,0
504,10,10,3,2259,5268,5275,3090,1258,1117,277,659,490,823,723.0,234.37687208752328,337.0,0.11922621397552309,9138,463,697,2243,1150,422,643,1905,2712,9,1839,2030,0.0,0.0,2,21,0,0,1.80434,3,0,2259,7
505,10,10,3,1953,5616,5638,2745,1358,699,223,686,427,625,425.0,394.76026943975137,15.0,0.1862404447533009,512,314,1091,1777,1581,898,21,152,201,1,30,107,0.0,0.0,4,0,0,0,1.20007,3,0,1953,22
506,10,10,3,1451,3731,3753,1854,959,471,226,328,263,635,332.0,243.1151957677017,48.0,0.21506777893639206,1889,410,325,1470,865,699,58,247,1151,2,371,60,0.0,0.0,4,0,0,0,1.48493,3,0,1451,22
507,10,10,3,1823,4784,4784,2151,1556,274,133,253,349,1080,817.0,625.0,62.0,0.23905070118662353,985,148,942,1230,1327,921,67,140,510,1,27,240,0.0,0.0,4,0,0,0,1.05539,1,0,1823,0
508,10,10,3,1130,3203,3203,1637,743,472,182,155,192,601,448.0,270.0,87.50302551712741,0.1756538585728124,4601,139,775,903,798,424,13,2108,669,3,1240,568,0.0,0.0,4,0,0,0,1.40038,2,0,1130,0
509,10,10,3,1341,2851,2871,1607,655,731,224,302,235,589,434.0,213.1831751243508,61.0,0.20135183208822482,2414,152,473,862,877,385,263,696,872,6,174,403,0.0,0.0,4,0,0,0,1.47762,1,0,1341,20
510,10,10,3,889,2593,2593,1005,948,19,54,49,146,643,776.0,752.8088197229943,16.0,0.3037400831129581,362,118,514,443,833,682,12,77,208,1,31,33,0.0,0.0,4,0,0,0,0.96972,1,0,889,0
511,10,10,3,2878,6767,6780,3221,2255,939,580,321,448,1534,2966.0,1310.2666566489863,193.0,0.30286392639857546,5660,190,1118,1654,2102,1557,345,1044,3002,18,443,808,0.0,0.0,5,1986,0,0,1.21035,1,0,2878,13
512,10,10,3,1650,4272,4294,2403,1675,58,203,227,388,826,33268.0,1854.9230289180584,23.0,0.1848915831196083,498,142,859,1068,1519,620,8,118,256,1,37,78,0.0,0.0,5,0,0,0,0.95836,1,0,1650,22
513,10,10,3,1143,3330,3421,1358,1113,0,158,58,211,713,3381.0,729.8544595161372,13.0,0.2556390977443609,493,44,755,406,1390,661,4,65,372,2,22,28,0.0,0.0,4,0,0,0,0.98319,1,0,1143,91
514,10,10,3,2812,8378,8378,3482,2313,346,313,350,539,1611,2314.0,1401.8928811010885,46.0,0.2568627450980392,1322,204,1905,1919,2157,1819,171,192,801,1,30,127,0.0,0.0,4,37,0,0,1.03476,1,0,2812,0
515,10,10,3,2298,7338,7353,3552,1674,491,341,481,346,1130,562.0,443.2520461328414,93.0,0.13449546485260772,592,224,1750,2365,1867,758,14,56,402,1,52,67,0.0,0.0,4,1884,0,0,1.18796,3,0,2298,15
516,10,10,3,1552,4583,4583,2184,1352,157,118,270,275,885,380.0,352.36803446511635,28.0,0.2021932830705963,377,173,944,841,1637,708,4,80,253,1,16,23,0.0,0.0,4,0,0,0,1.09905,2,0,1552,0
517,10,10,3,2027,6103,6111,3238,1740,276,267,287,371,1098,503.0,400.587401158438,52.0,0.18642596771393855,1179,309,1299,2007,1229,816,142,95,771,2,49,120,0.0,0.0,4,0,0,0,1.34413,3,0,2027,8
518,10,10,3,2262,6305,6305,2963,1756,421,298,303,317,1342,725.0,521.3490263636893,128.0,0.20989433237271854,3538,401,1322,1556,1778,1100,540,555,2067,91,143,142,0.0,0.0,4,0,0,0,1.29312,2,0,2262,0
519,10,10,3,3275,8522,8555,4476,2195,1083,526,520,861,1367,756.0,440.1779193933025,134.0,0.18887980376124286,6506,497,1574,2277,2690,1365,72,491,4013,5,1750,175,0.0,0.0,4,0,0,0,1.43606,3,0,3275,33
520,10,10,3,1447,4421,4447,2106,1330,73,205,229,355,658,419.0,388.0347133458487,40.0,0.1702077431539188,1123,351,649,1182,1349,622,73,294,561,2,81,112,0.0,0.0,4,0,0,0,1.19499,3,0,1447,26
521,10,10,3,2148,5629,5653,2869,1340,808,515,418,396,813,428.0,287.6671387896134,116.4663098565078,0.16693024073097873,2766,480,1081,2162,1259,603,258,199,1634,2,231,442,0.0,0.0,4,0,0,0,1.35411,3,0,2148,24
522,11,11,3,2231,6003,6057,3504,1589,623,507,514,464,751,462.0,366.0,96.0,0.15337524818001325,1260,290,1078,2087,1821,668,83,224,606,2,36,309,0.0,0.0,4,0,0,0,1.21531,3,0,2231,54
523,11,11,3,3010,9114,9156,4399,2741,196,333,596,522,1545,644.0,564.324621952293,69.0,0.16876462069733764,1234,520,2164,2398,2458,1268,532,111,502,1,32,56,0.0,0.0,4,0,0,0,1.21833,3,0,3010,42
524,11,11,3,1924,5587,5601,2802,1883,9,253,137,311,1234,458.0,414.0,33.0,0.20082737871380218,372,456,871,1409,1589,894,15,133,132,3,30,59,0.0,0.0,4,0,0,0,1.12617,3,0,1924,14
525,11,11,3,1671,4477,4491,1820,1584,39,223,357,413,665,429.0,403.0,26.0,0.2927765237020316,792,286,843,946,1242,1028,29,156,477,2,71,57,0.0,0.0,4,547,0,0,1.10695,3,0,1671,14
526,11,11,3,2498,7067,7087,3488,2237,280,294,297,523,1393,618.0,503.7107259594122,93.0,0.18775933609958506,1063,337,1382,2369,1610,940,19,129,702,1,119,93,0.0,0.0,4,1543,0,0,1.20546,3,0,2498,20
527,11,11,3,2704,7087,7171,3614,2374,351,472,419,252,1566,688.0,564.4461314892073,82.0,0.24403592478248667,1632,556,1020,2034,2030,1365,126,279,989,3,69,166,0.0,0.0,4,0,0,0,1.23386,3,0,2704,84
528,11,11,3,2493,6474,6497,3712,1321,1154,267,675,618,928,467.0,424.58654168118113,24.0,0.19165870741801974,1535,240,960,2471,1499,1015,151,323,829,2,85,145,0.0,0.0,4,0,0,0,1.26787,3,0,2493,23
529,11,11,3,1431,3660,3660,1589,996,403,185,152,385,711,361.0,324.48200112077905,38.0,0.3148148148148148,1072,73,725,622,1055,862,188,223,459,4,80,118,0.0,0.0,4,0,0,0,1.17018,3,0,1431,0
530,11,11,3,3170,6873,6875,4176,1202,2083,559,914,551,1153,630.0,419.211956720629,123.0,0.17292147806004618,8111,283,1147,2551,1808,1045,1007,2866,2456,11,554,1217,0.0,0.0,3,0,0,0,1.71237,3,0,3170,2
531,11,11,3,1445,3057,3099,1879,799,603,375,361,293,422,273.0,241.0,32.0,0.2361904761904762,4848,156,237,1312,851,557,2880,751,1026,3,88,100,0.0,0.0,3,0,0,0,2.98894,2,0,1445,42
532,11,11,3,2988,6972,7060,4161,590,2419,824,891,709,560,236.0,199.9918553774061,47.0,0.16123263172375843,787,541,999,3428,1235,943,79,83,572,1,13,39,0.0,0.0,3,35,0,0,1.56786,3,0,2988,88
533,11,11,3,2675,6568,6607,3889,834,1766,758,876,508,521,447.0,244.7650717858261,203.0,0.14661879114302812,8936,158,1084,2685,1821,822,69,397,8292,3,67,108,0.0,0.0,3,1359,2101,11609,1.55282,3,0,2675,39
534,11,11,3,2084,4888,4926,2996,1483,618,590,302,393,804,475.0,354.8436739254855,71.0,0.2506994963626189,1318,367,669,1996,1029,1199,102,300,482,1,336,97,0.0,0.0,3,0,0,0,2.05152,3,0,2084,38
535,11,11,3,1957,4659,4659,2622,1233,781,454,614,436,464,331.0,190.16012406433117,77.0,0.16666666666666666,1734,350,1088,1772,1083,578,180,301,1075,3,89,86,0.0,0.0,4,0,0,0,1.52577,3,0,1957,0
536,11,11,3,1821,4671,4671,2922,835,978,394,582,388,453,230.0,140.62949184170634,25.0,0.09227683049147442,752,248,1040,2312,1004,305,131,77,443,1,34,66,0.0,0.0,4,0,0,0,1.70221,3,0,1821,0
537,11,11,3,3519,6638,6711,4789,607,2915,634,777,967,1149,410.0,104.04758488267782,259.0,0.10022238695329874,3195,192,737,3947,1251,495,329,605,1157,7,711,386,0.0,0.0,4,412,0,0,1.74611,3,0,3519,73
538,11,11,3,1402,2829,3404,1870,510,925,253,470,242,436,164.2,118.39120094861538,40.1956701545322,0.14806070826306914,1075,156,161,1367,888,336,40,690,294,1,13,37,40.69024817690727,20.345124088453638,3,0,0,0,1.65842,3,0,1402,575
539,11,11,3,490,1083,1333,811,119,378,129,89,66,211,508.1,77.21585200126441,361.7188528225109,0.15121951219512195,5372,97,97,559,350,107,619,627,2357,6,702,1061,25.431405110567045,0.0,3,0,0,0,1.75406,3,0,490,250
540,11,11,3,2275,5459,5472,3074,992,1439,457,502,526,796,329.0,230.15853850535973,87.0,0.13448155880306192,4090,158,1228,2415,1250,600,240,867,2470,44,247,222,0.0,0.0,3,0,0,0,1.65731,3,0,2275,13
541,11,11,3,2131,4879,4887,2871,1759,449,172,455,554,941,531.0,328.38690311451523,174.0,0.22545805207328834,1922,247,668,1366,1955,870,176,274,1281,3,64,124,0.0,0.0,4,1590,0,0,1.40551,3,0,2131,8
542,11,11,3,1042,2617,2636,1596,584,426,77,325,234,405,252.0,192.4198430865468,48.0,0.1740104555638536,1714,247,271,1235,583,313,5,372,874,2,43,418,0.0,0.0,4,1660,0,0,1.51355,3,0,1042,19
543,11,11,3,1558,3434,5916,2051,941,607,369,296,310,584,369.0,167.03236638429564,192.0,0.047446514837819184,3839,111,1304,3345,679,263,147,461,2807,4,120,300,0.0,0.0,4,0,8436,1693,1.61077,3,0,1558,2482
544,11,11,3,2625,5774,5829,3216,1100,1551,712,492,736,675,391.0,256.1170190305588,74.0,0.1602062588904694,1042,197,473,3127,1092,639,130,197,512,2,80,121,0.0,0.0,4,0,0,0,1.42715,3,0,2625,55
545,11,11,3,1396,3249,4342,1922,681,742,399,227,248,528,236.0,163.8960329839421,58.0,0.12113962592431492,1297,198,973,2181,652,508,33,273,934,1,28,28,0.0,0.0,4,0,0,0,1.51115,3,0,1396,1093
546,11,11,3,1870,4048,4063,2601,859,1251,396,540,341,597,470.0,172.34108308204654,208.26336862501532,0.08163265306122448,10829,322,336,3529,813,338,50,1628,959,7,405,7780,0.0,17.519412409501744,2,0,0,0,3.59905,3,0,1870,15
547,11,11,3,3003,7338,7418,4900,1371,1656,502,553,683,1280,475.0,275.5196763722207,196.0,0.11418225709112854,5371,489,1287,3851,1606,916,177,1714,896,2,534,2048,0.0,0.0,3,0,0,0,1.51143,3,0,3003,80
548,11,11,3,3220,7816,7875,4632,1735,1554,824,752,836,823,455.0,315.5389564047631,83.0,0.1584979273347964,1267,328,1084,3607,1990,1056,67,190,737,2,152,119,0.0,0.0,4,0,0,0,1.43602,3,0,3220,59
549,11,11,3,2532,4821,4911,2671,446,2274,1281,728,207,329,199.0,105.6637727202618,87.0,0.17167207792207792,2859,102,547,2345,1144,704,83,1202,1199,3,96,276,0.0,48.03709854218219,3,0,0,0,3.64005,3,0,2532,90
550,11,11,3,1483,3935,3983,2396,946,535,422,360,428,273,205.0,180.23394626388867,24.0,0.09848666826807591,566,61,670,2052,938,371,20,172,287,1,19,67,0.0,14.12855839475947,3,0,0,0,1.39248,3,0,1483,48
551,11,11,3,1670,4955,5205,2553,869,817,535,581,350,201,371.0,225.4097580074448,95.31379700960116,0.20677966101694914,1276,285,973,1944,1295,988,83,177,574,1,230,211,0.0,0.0,4,1298,0,0,1.52935,3,0,1670,250
552,11,11,3,1330,3982,3982,2141,904,359,412,412,277,234,151.0,125.0,14.0,0.15330456506927095,393,376,908,1526,945,582,16,57,191,1,32,96,0.0,0.0,3,0,0,0,1.5435,3,0,1330,0
553,11,11,3,1251,4183,4285,2129,1098,147,311,332,211,391,205.0,117.50127994632447,18.0,0.13586206896551725,275,200,673,2068,830,501,29,27,198,0,6,15,0.0,0.0,3,0,0,0,1.62563,3,0,1251,102
554,11,11,3,1199,2969,3556,2002,717,512,315,205,234,436,182.0,154.0,25.0,0.15666327568667346,609,85,611,1772,892,510,45,112,404,1,17,30,0.0,15.823985402130608,3,0,0,0,1.50517,3,0,1199,587
555,11,11,3,2645,6063,6209,4139,899,1958,892,798,431,528,302.0,169.4379274835486,72.0,0.11377338073890864,870,219,555,3880,1098,590,25,87,649,1,84,24,0.0,0.0,3,686,0,0,1.62568,3,0,2645,146
556,11,11,3,588,1767,5597,854,29,586,367,166,50,3,61.0,24.0,37.0,0.011344615956853264,125,42,2623,2279,332,23,25,18,67,0,7,8,0.0,25.996547446357425,1,0,0,0,4.0183,3,0,588,3830
557,11,11,3,2301,4055,4192,2477,48,2359,973,433,384,506,179.0,21.386742048115977,158.0,0.1265704979060028,10072,149,491,2568,511,506,138,555,5655,4,178,3542,128.287310224416,75.72907299591076,1,0,28221,11984,3.69908,3,0,2301,137
558,11,11,3,2500,4620,4793,3385,283,2740,629,362,528,976,408.0,56.84870895971288,236.5855503088343,0.10260653702937526,20482,58,250,3077,956,410,315,8638,3536,12,441,7540,110.76789781491424,38.99482116953613,1,0,0,0,3.94606,3,0,2500,173
559,11,11,3,1759,4712,4718,2689,1575,173,187,548,305,706,381.0,288.9155890130557,48.0,0.17822816548265774,816,371,722,1906,1044,652,27,150,474,19,37,109,0.0,0.0,4,0,0,0,1.27405,3,0,1759,6
560,11,11,3,1510,4436,4641,2576,810,816,509,344,305,356,254.0,174.22835447932087,18.0,0.07637035516321083,2866,198,1044,2141,1126,284,36,1366,1226,2,124,112,109.0724708075431,17.519412409501744,3,0,335,0,4.74781,3,0,1510,205
561,11,11,3,1531,4041,4052,1905,599,885,674,390,358,112,283.0,92.39510182979588,184.0,0.16138763197586728,1271,226,449,1709,1028,493,115,128,502,9,351,166,0.0,0.0,4,0,0,0,1.35074,3,0,1531,11
562,11,11,3,1314,3906,3940,2254,659,602,415,376,275,245,170.0,105.524579382084,32.0,0.14542279870291844,507,208,572,1959,699,491,51,56,251,4,22,123,0.0,0.0,4,0,0,0,1.71449,3,0,1314,34
563,11,11,3,4338,11154,11712,5321,1571,2783,2064,1062,804,409,1599.0,387.0,954.5035402559756,0.16680227827502034,14470,605,2593,4127,3069,1677,1513,1839,3104,43,4583,3388,0.0,0.0,4,1837,0,0,1.57495,3,0,4338,558
564,11,11,3,3249,9712,9744,4987,1408,1784,723,697,815,1007,580.0,306.7695365322268,175.0,0.11222582866135536,1774,637,2323,3629,2548,865,686,170,808,1,27,82,0.0,0.0,4,499,0,0,1.34749,2,0,3249,32
565,11,11,3,2374,6246,6246,3352,1491,795,831,378,544,613,307.0,185.0,23.0,0.2090368980612883,1246,254,937,2401,1542,1155,14,418,402,1,190,221,0.0,0.0,4,0,0,0,1.6761,1,0,2374,0
566,11,11,3,3683,9329,9347,5832,2572,1091,639,526,750,1755,1079.0,636.7947999934187,119.450763220501,0.1516623488773748,1576,653,1347,4147,1951,1003,94,161,778,9,156,378,0.0,0.0,4,60,0,0,1.26875,1,0,3683,18
567,11,11,3,2304,7442,7469,3966,1603,609,747,540,733,286,444.0,174.08546570815562,222.0,0.1670268208974196,1963,356,1518,2568,2111,1195,187,269,798,3,386,320,107.94218613596234,0.0,4,0,0,0,1.322,3,0,2304,27
568,11,11,3,2190,6552,6572,3134,1315,794,865,526,393,408,345.0,269.13294304465376,31.36319325969369,0.15452954637232466,898,188,1567,2711,1976,841,124,78,448,1,138,109,0.0,0.0,4,7,0,0,1.52515,3,0,2190,20
569,11,11,3,963,3291,3291,1713,813,137,343,280,122,213,148.0,113.0,10.0,0.14990460615971654,264,163,937,1327,797,392,44,34,161,0,7,18,0.0,0.0,3,0,0,0,1.64827,3,0,963,0
570,11,11,3,1037,3400,3415,1596,533,507,533,194,195,116,145.0,104.0,19.0,0.15116552860842947,529,94,1039,1410,1120,512,21,89,309,2,28,80,0.0,0.0,3,0,0,0,1.71996,3,0,1037,15
571,11,11,3,740,2651,2651,1575,714,9,147,161,123,314,284.0,5556.073783289446,8.0,0.1609547123623011,323,142,678,1167,785,430,7,45,189,4,17,61,0.0,0.0,4,0,0,0,1.44098,3,0,740,0
572,11,11,3,952,3525,3525,2054,916,42,197,256,224,278,377.0,196.0,54.0,0.16670764691418735,478,83,585,1516,1297,515,2,29,412,0,16,19,0.0,0.0,4,1564,0,0,1.28569,3,0,952,0
573,11,11,3,948,3452,3496,1636,888,0,178,184,233,345,340.0,215.0,5.0,0.2846778874056878,277,74,504,1033,963,810,2,23,214,0,27,11,0.0,0.0,4,8,0,0,1.29325,3,0,948,44
574,11,11,3,1298,4513,4586,2163,1170,119,503,438,231,124,284.0,164.49076971220614,22.0,0.17947154471544716,625,202,1214,1506,1275,636,26,96,414,1,24,64,0.0,0.0,4,0,0,0,1.44107,3,0,1298,73
575,11,11,3,1024,3483,3526,1903,960,0,252,195,267,308,410.0,155.0,29.0,0.24443918599148132,861,146,611,1391,1230,763,111,44,620,1,56,29,0.0,0.0,4,0,0,0,1.45847,3,0,1024,43
576,11,11,3,1191,4200,4246,1978,1151,10,255,361,305,278,267.0,227.0,29.0,0.1975919157170501,474,281,719,1484,1291,795,27,48,323,0,44,32,0.0,0.0,4,0,0,0,1.29524,3,0,1191,46
577,11,11,3,1134,4376,4410,2275,1086,48,173,226,451,285,232.0,199.0,21.0,0.18973791066814322,430,327,1194,1793,1186,824,10,22,384,0,8,6,0.0,0.0,3,0,0,0,1.3955,3,0,1134,34
578,11,11,3,2145,6673,6679,3737,852,1272,648,644,462,384,268.0,218.0,45.0,0.12663755458515283,777,323,1541,2920,1965,690,84,114,507,2,24,46,0.0,0.0,3,0,0,0,1.64165,3,0,2145,6
579,11,11,3,719,1813,1964,964,207,515,341,147,85,147,437.0,63.731377664142265,101.75898080389402,0.2654075546719682,2476,103,273,647,570,380,605,117,1064,2,259,429,0.0,0.0,4,0,0,0,1.6454,3,0,719,151
580,11,11,3,937,3407,3495,1635,357,555,374,367,151,40,201.0,72.0,82.0,0.09317113630080177,767,144,1128,1128,928,222,66,93,380,0,174,54,0.0,0.0,3,0,0,0,1.73423,3,0,937,88
581,12,12,3,1022,3606,3622,1801,557,493,468,150,142,262,214.0,141.0,6.0,0.17776757005052826,398,64,986,1411,1170,646,63,61,253,0,6,15,0.0,0.0,3,0,0,0,1.74844,3,0,1022,16
582,12,12,3,1774,5850,5884,3217,1222,503,564,439,371,402,353.0,273.19286302488024,45.807331488576935,0.25936643314042035,2031,225,1125,1732,1820,1564,333,119,1512,1,31,35,0.0,0.0,4,0,0,0,1.59554,3,0,1774,34
