"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[42-43]","Share of Tours",0.00147606648975816
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[43-44]","Share of Tours",0.00199374550011801
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[44-45]","Share of Tours",0.00191961205848426
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[45-46]","Share of Tours",0.00235254384164041
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[46-47]","Share of Tours",0.00524247009544345
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[47-48]","Share of Tours",0.00292725103563654
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[48-49]","Share of Tours",0.00323354501741506
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[49-50]","Share of Tours",0.000318530661345704
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[50-51]","Share of Tours",0.00255215751781347
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[51-52]","Share of Tours",0.000144750996485142
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[52-53]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[53-54]","Share of Tours",0.000901125974404633
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[56-57]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[57-58]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[58-59]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[60-61]","Share of Tours",0.000238889468064582
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[62-63]","Share of Tours",0.000220336955633373
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[64-65]","Share of Tours",0.000976880105920627
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[65-66]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[66-67]","Share of Tours",0.000145097219120773
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[69-70]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[70-71]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[75-76]","Share of Tours",0.0000720360054930275
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[76-77]","Share of Tours",0.000132002755067158
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[78-79]","Share of Tours",0.00118949715984627
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[80-81]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[81-82]","Share of Tours",0.000316745717187791
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[85-86]","Share of Tours",0.0000770285494667627
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[91-92]","Share of Tours",0.00200833075587181
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[92-93]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[96-97]","Share of Tours",0.0000708824895881174
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[97-98]","Share of Tours",0.0004613459134982
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[0-1]","Share of Tours",0.180843235922192
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[1-2]","Share of Tours",0.12381367266409
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[2-3]","Share of Tours",0.0564726640018445
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[3-4]","Share of Tours",0.071719026637264
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[4-5]","Share of Tours",0.0593246781767661
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[5-6]","Share of Tours",0.0363644962061578
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[6-7]","Share of Tours",0.0559021460030056
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[7-8]","Share of Tours",0.0327269658316209
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[8-9]","Share of Tours",0.0209361896662482
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[9-10]","Share of Tours",0.00927483514327065
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[10-11]","Share of Tours",0.0110518919426741
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[11-12]","Share of Tours",0.0302060835130942
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[12-13]","Share of Tours",0.0135375534334252
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[13-14]","Share of Tours",0.0209444920810589
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[14-15]","Share of Tours",0.0259759065494087
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[15-16]","Share of Tours",0.0103012289481722
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[16-17]","Share of Tours",0.010791071081234
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[17-18]","Share of Tours",0.0103651067905469
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[18-19]","Share of Tours",0.00314102394110182
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[19-20]","Share of Tours",0.0205449485528823
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[20-21]","Share of Tours",0.0064517017388326
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[21-22]","Share of Tours",0.0108843328320035
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[22-23]","Share of Tours",0.000547490600783138
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[23-24]","Share of Tours",0.00699592934958142
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[24-25]","Share of Tours",0.0121763321914299
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[25-26]","Share of Tours",0.00746068391409694
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[26-27]","Share of Tours",0.0103085806786809
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[27-28]","Share of Tours",0.00518698559530127
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[28-29]","Share of Tours",0.00584553282606487
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[29-30]","Share of Tours",0.00380048830461534
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[30-31]","Share of Tours",0.000448133167794449
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[31-32]","Share of Tours",0.0022857139160962
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[32-33]","Share of Tours",0.0163917468157664
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[33-34]","Share of Tours",0.0070860966268775
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[34-35]","Share of Tours",0.00557192729864891
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[35-36]","Share of Tours",0.00218604902145008
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[36-37]","Share of Tours",0.00579492731628526
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[37-38]","Share of Tours",0.000456760810691926
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[38-39]","Share of Tours",0.00210311538365023
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[39-40]","Share of Tours",0.0361911757164372
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[40-41]","Share of Tours",0.000204765708805566
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[41-42]","Share of Tours",0.0024770790399672
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[42-43]","Share of Tours",0.00596350947968517
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[43-44]","Share of Tours",0.00538065565257895
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[44-45]","Share of Tours",0.00186432749990543
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[45-46]","Share of Tours",0.0107491862179317
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[46-47]","Share of Tours",0.00356272710147277
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[47-48]","Share of Tours",0.00428355668345009
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[48-49]","Share of Tours",0.00177269247623445
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[49-50]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[50-51]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[51-52]","Share of Tours",0.00079369533453801
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[52-53]","Share of Tours",0.000380067102933421
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[53-54]","Share of Tours",0.00280152513043334
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[54-55]","Share of Tours",0.000191441100087232
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[55-56]","Share of Tours",0.00143186068177801
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[57-58]","Share of Tours",0.00100116682764487
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[58-59]","Share of Tours",0.00258663885685019
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[59-60]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[60-61]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[61-62]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[62-63]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[65-66]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[66-67]","Share of Tours",0.000713933839813846
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[69-70]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[70-71]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[79-80]","Share of Tours",0.000301620542071803
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[81-82]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[84-85]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[87-88]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[88-89]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[95-96]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[99-100]","Share of Tours",0.00112862953267204
