"TAZ1454","hispanic","white_nonh","black_nonh","asian_nonh","other_nonh","TOTPOP","COUNTY","County_Name"
1037,405,1257,64,634,213,2573,4,"Alameda"
1038,782,958,52,1019,183,2994,4,"Alameda"
1039,401,1853,351,1977,509,5091,4,"Alameda"
1040,450,374,46,907,100,1877,5,"Contra Costa"
1041,351,843,195,825,241,2455,5,"Contra Costa"
1042,166,1134,4,322,87,1713,5,"Contra Costa"
1043,246,1758,29,289,353,2675,5,"Contra Costa"
1044,95,1772,59,271,219,2416,5,"Contra Costa"
1045,308,1570,142,829,226,3075,5,"Contra Costa"
1046,240,1448,36,387,114,2225,5,"Contra Costa"
1047,265,1394,135,923,373,3090,5,"Contra Costa"
1048,376,1292,55,839,149,2711,5,"Contra Costa"
1049,884,2833,327,1139,790,5973,5,"Contra Costa"
1050,2689,1202,3508,605,492,8496,5,"Contra Costa"
1051,685,1046,244,1523,194,3692,5,"Contra Costa"
1052,43,601,200,456,113,1413,5,"Contra Costa"
1053,413,2199,163,549,387,3711,5,"Contra Costa"
1054,586,1449,154,602,160,2951,5,"Contra Costa"
1055,2274,1543,590,888,481,5776,5,"Contra Costa"
1056,869,888,497,522,1911,4687,5,"Contra Costa"
1057,2779,381,723,175,1213,5271,5,"Contra Costa"
1058,613,307,2236,470,3074,6700,5,"Contra Costa"
1059,1255,1970,1407,1173,561,6366,5,"Contra Costa"
1060,4212,177,1510,173,2314,8386,5,"Contra Costa"
1061,2765,366,1720,509,2466,7826,5,"Contra Costa"
1062,715,2548,39,308,277,3887,5,"Contra Costa"
1063,4072,41,888,286,1425,6712,5,"Contra Costa"
1064,3065,204,195,117,805,4386,5,"Contra Costa"
1065,2577,777,433,1263,2560,7610,5,"Contra Costa"
1066,2918,854,578,2540,457,7347,5,"Contra Costa"
1067,4769,651,1013,484,2198,9115,5,"Contra Costa"
1068,2031,261,779,353,1747,5171,5,"Contra Costa"
1069,2635,1510,2214,3187,1289,10835,5,"Contra Costa"
1070,947,346,346,1091,1856,4586,5,"Contra Costa"
1071,3250,342,615,581,2088,6876,5,"Contra Costa"
1072,1032,303,776,1412,2511,6034,5,"Contra Costa"
1073,1798,468,1681,1159,606,5712,5,"Contra Costa"
1074,1719,2344,1532,1894,304,7793,5,"Contra Costa"
1075,807,1132,383,251,203,2776,5,"Contra Costa"
1076,564,1602,222,327,192,2907,5,"Contra Costa"
1077,1746,1631,555,1060,476,5468,5,"Contra Costa"
1078,1568,1143,511,1158,632,5012,5,"Contra Costa"
1079,2127,4079,721,1782,688,9397,5,"Contra Costa"
1080,2026,1255,558,1214,302,5355,5,"Contra Costa"
1081,1141,1205,242,406,1681,4675,5,"Contra Costa"
1082,1132,1304,857,1520,273,5086,5,"Contra Costa"
1083,2640,2988,3203,6791,1081,16703,5,"Contra Costa"
1084,2347,2275,434,999,523,6578,5,"Contra Costa"
1085,797,665,854,1509,386,4211,5,"Contra Costa"
1086,1128,1990,1156,2702,325,7301,5,"Contra Costa"
1087,999,2122,860,1778,324,6083,5,"Contra Costa"
1088,1199,807,468,1059,592,4125,5,"Contra Costa"
1089,1487,1591,966,1184,531,5759,5,"Contra Costa"
1090,545,2357,314,130,112,3458,5,"Contra Costa"
1091,489,2494,177,202,87,3449,5,"Contra Costa"
1092,170,527,210,17,188,1112,5,"Contra Costa"
1093,207,1432,41,145,109,1934,5,"Contra Costa"
1094,2313,4448,317,589,597,8264,5,"Contra Costa"
1095,889,1785,10,202,214,3100,5,"Contra Costa"
1096,1676,5868,94,1283,756,9677,5,"Contra Costa"
1097,1486,1093,558,573,52,3762,5,"Contra Costa"
1098,1907,1319,2059,5698,1112,12095,5,"Contra Costa"
1099,1310,4961,173,1352,406,8202,5,"Contra Costa"
1100,763,4904,230,1308,779,7984,5,"Contra Costa"
1101,400,2833,26,179,403,3841,5,"Contra Costa"
1102,130,78,13,29,459,709,5,"Contra Costa"
1103,1676,4937,112,1014,481,8220,5,"Contra Costa"
1104,403,1859,198,519,324,3303,5,"Contra Costa"
1105,402,691,59,62,214,1428,5,"Contra Costa"
1106,1565,3287,854,1074,483,7263,5,"Contra Costa"
1107,676,1847,18,944,406,3891,5,"Contra Costa"
1108,949,3289,159,515,954,5866,5,"Contra Costa"
1109,2454,3445,156,1349,788,8192,5,"Contra Costa"
1110,2048,3358,338,1159,836,7739,5,"Contra Costa"
1111,1817,2710,73,604,520,5724,5,"Contra Costa"
1112,2331,2365,475,569,631,6371,5,"Contra Costa"
1113,582,1090,107,459,67,2305,5,"Contra Costa"
1114,3337,1248,388,951,1477,7401,5,"Contra Costa"
1115,2235,801,240,346,816,4438,5,"Contra Costa"
1116,851,1733,27,451,550,3612,5,"Contra Costa"
1117,1131,1165,150,413,312,3171,5,"Contra Costa"
1118,2487,4426,168,869,693,8643,5,"Contra Costa"
1119,3153,3957,110,1226,328,8774,5,"Contra Costa"
1120,2293,2523,393,1129,3110,9448,5,"Contra Costa"
1121,1166,5846,867,2308,415,10602,5,"Contra Costa"
1122,2568,3089,394,872,329,7252,5,"Contra Costa"
1123,703,2245,208,1996,464,5616,5,"Contra Costa"
1124,1629,3569,224,700,744,6866,5,"Contra Costa"
1125,483,3290,49,496,356,4674,5,"Contra Costa"
1126,843,4142,141,893,222,6241,5,"Contra Costa"
1127,1039,3652,116,1181,765,6753,5,"Contra Costa"
1128,823,2969,20,563,275,4650,5,"Contra Costa"
1129,1145,3341,351,835,514,6186,5,"Contra Costa"
1130,236,2474,101,344,484,3639,5,"Contra Costa"
1131,519,569,44,689,4707,6528,5,"Contra Costa"
1132,242,518,0,347,3694,4801,5,"Contra Costa"
1133,980,4829,43,1441,365,7658,5,"Contra Costa"
1134,1134,3407,290,901,361,6093,5,"Contra Costa"
1135,769,3238,364,1175,677,6223,5,"Contra Costa"
1136,908,2748,226,1550,376,5808,5,"Contra Costa"
1137,332,2703,215,575,194,4019,5,"Contra Costa"
1138,727,3872,45,971,379,5994,5,"Contra Costa"
1139,71,2209,41,892,241,3454,5,"Contra Costa"
1140,220,1998,9,414,269,2910,5,"Contra Costa"
1141,794,3211,85,999,424,5513,5,"Contra Costa"
1142,143,3048,27,432,197,3847,5,"Contra Costa"
1143,627,2964,81,598,388,4658,5,"Contra Costa"
1144,532,4338,17,332,721,5940,5,"Contra Costa"
1145,920,4541,144,1456,411,7472,5,"Contra Costa"
1146,707,1002,236,473,1241,3659,5,"Contra Costa"
1147,781,674,130,759,3944,6288,5,"Contra Costa"
1148,166,2973,38,842,4128,8147,5,"Contra Costa"
1149,309,3036,170,919,371,4805,5,"Contra Costa"
1150,486,454,37,689,4180,5846,5,"Contra Costa"
1151,328,4466,7,447,277,5525,5,"Contra Costa"
1152,656,3992,48,980,437,6113,5,"Contra Costa"
1153,216,349,32,476,3075,4148,5,"Contra Costa"
1154,416,5304,11,563,649,6943,5,"Contra Costa"
1155,127,273,3,430,1608,2441,5,"Contra Costa"
1156,199,2689,0,954,649,4491,5,"Contra Costa"
1157,39,1891,0,519,225,2674,5,"Contra Costa"
1158,514,3661,31,1536,328,6070,5,"Contra Costa"
1159,419,2136,103,690,280,3628,5,"Contra Costa"
1160,647,3033,37,1070,400,5187,5,"Contra Costa"
1161,965,2280,37,1122,7016,11420,5,"Contra Costa"
1162,46,162,80,56,846,1190,5,"Contra Costa"
1163,105,2403,106,641,109,3364,5,"Contra Costa"
1164,411,1466,5,656,2858,5396,5,"Contra Costa"
1165,794,1297,116,878,4456,7541,5,"Contra Costa"
1166,731,8745,238,1774,420,11908,5,"Contra Costa"
1167,611,7395,67,2587,636,11296,5,"Contra Costa"
1168,915,3800,225,2407,798,8145,5,"Contra Costa"
1169,496,3874,22,1384,457,6233,5,"Contra Costa"
1170,834,4440,172,1871,763,8080,5,"Contra Costa"
1171,556,5027,134,3608,394,9719,5,"Contra Costa"
1172,869,2356,64,2827,506,6622,5,"Contra Costa"
1173,641,2541,105,1342,144,4773,5,"Contra Costa"
1174,337,2738,94,1471,463,5103,5,"Contra Costa"
1175,1442,4766,309,7700,814,15031,5,"Contra Costa"
1176,2915,14875,2037,27410,2682,49919,5,"Contra Costa"
1177,3812,11002,1024,1351,873,18062,5,"Contra Costa"
1178,9786,21156,6119,7562,2968,47591,5,"Contra Costa"
1179,9248,11089,2496,3646,1414,27893,5,"Contra Costa"
1180,6564,7096,1673,1144,949,17426,5,"Contra Costa"
1181,1274,2965,466,377,249,5331,5,"Contra Costa"
1182,3042,5551,1407,754,919,11673,5,"Contra Costa"
1183,1788,1589,284,697,81,4439,5,"Contra Costa"
1184,1439,1046,924,799,278,4486,5,"Contra Costa"
1185,4608,6887,1440,3275,1308,17518,5,"Contra Costa"
1186,3862,5064,4641,3468,1755,18790,5,"Contra Costa"
1187,3460,2136,748,944,292,7580,5,"Contra Costa"
1188,3928,3022,788,564,727,9029,5,"Contra Costa"
1189,1141,1551,1039,499,3133,7363,5,"Contra Costa"
1190,2030,535,1257,105,554,4481,5,"Contra Costa"
1191,1830,1173,561,193,1999,5756,5,"Contra Costa"
1192,1857,1544,385,388,393,4567,5,"Contra Costa"
1193,2624,2154,1718,573,749,7818,5,"Contra Costa"
1194,1972,1604,513,375,175,4639,5,"Contra Costa"
1195,4794,4438,4306,2751,1486,17775,5,"Contra Costa"
1196,3748,3307,1043,1171,543,9812,5,"Contra Costa"
1197,1425,944,450,19,1386,4224,5,"Contra Costa"
1198,1859,748,1241,666,282,4796,5,"Contra Costa"
1199,3208,2323,1998,1174,213,8916,5,"Contra Costa"
1200,4147,2057,983,1310,749,9246,5,"Contra Costa"
1201,1517,512,183,864,1151,4227,5,"Contra Costa"
1202,1041,630,476,471,1423,4041,5,"Contra Costa"
1203,2266,598,525,500,1503,5392,5,"Contra Costa"
1204,1265,191,551,385,426,2818,5,"Contra Costa"
1205,1278,1020,787,313,202,3600,5,"Contra Costa"
1206,1518,1077,985,327,2350,6257,5,"Contra Costa"
1207,1537,1032,529,957,2383,6438,5,"Contra Costa"
1208,3256,812,1061,543,2462,8134,5,"Contra Costa"
1209,1676,708,839,743,2062,6028,5,"Contra Costa"
1210,4343,871,74,479,1418,7185,5,"Contra Costa"
1211,715,2399,182,497,431,4224,6,"Solano"
1212,900,2974,1,150,178,4203,6,"Solano"
1213,363,1789,125,127,181,2585,6,"Solano"
1214,399,1987,195,466,455,3502,6,"Solano"
1215,662,2962,113,715,649,5101,6,"Solano"
1216,344,1899,54,452,248,2997,6,"Solano"
1217,791,2468,374,1344,471,5448,6,"Solano"
1218,760,1360,1582,2164,940,6806,6,"Solano"
1219,472,1086,471,744,477,3250,6,"Solano"
1220,1627,2011,1417,2349,622,8026,6,"Solano"
1221,808,649,1024,613,2176,5270,6,"Solano"
1222,775,854,980,392,231,3232,6,"Solano"
1223,944,457,464,338,1386,3589,6,"Solano"
1224,359,425,1409,455,253,2901,6,"Solano"
1225,660,644,610,188,75,2177,6,"Solano"
1226,1474,676,409,171,285,3015,6,"Solano"
1227,1017,1580,342,190,382,3511,6,"Solano"
1228,784,1141,224,130,194,2473,6,"Solano"
1229,1425,994,794,1174,173,4560,6,"Solano"
1230,1375,1371,1063,2262,386,6457,6,"Solano"
1231,1072,1048,501,741,164,3526,6,"Solano"
1232,1471,669,511,467,148,3266,6,"Solano"
1233,1150,1775,85,34,141,3185,6,"Solano"
1234,1395,848,568,375,435,3621,6,"Solano"
1235,1106,640,604,50,228,2628,6,"Solano"
1236,1020,991,757,238,419,3425,6,"Solano"
1237,564,476,724,974,65,2803,6,"Solano"
1238,314,393,104,153,36,1000,6,"Solano"
1239,950,366,202,1117,606,3241,6,"Solano"
1240,130,725,644,998,2109,4606,6,"Solano"
1241,849,540,1349,372,53,3163,6,"Solano"
1242,1730,2606,479,792,345,5952,6,"Solano"
1243,2174,988,1300,963,307,5732,6,"Solano"
1244,2527,382,937,1201,445,5492,6,"Solano"
1245,1364,550,1561,1536,661,5672,6,"Solano"
1246,1391,2054,1245,5568,1005,11263,6,"Solano"
1247,3257,3851,1068,4553,1727,14456,6,"Solano"
1248,818,4130,742,3031,924,9645,6,"Solano"
1249,941,2989,479,1440,329,6178,6,"Solano"
1250,1400,1039,522,439,2210,5610,6,"Solano"
1251,1243,1746,1960,997,947,6893,6,"Solano"
1252,687,1797,275,202,376,3337,6,"Solano"
1253,1044,831,720,1252,400,4247,6,"Solano"
1254,2495,1471,959,978,469,6372,6,"Solano"
1255,1766,1286,982,708,603,5345,6,"Solano"
1256,1212,1460,779,457,389,4297,6,"Solano"
1257,2677,1379,1112,839,745,6752,6,"Solano"
1258,812,644,835,460,1808,4559,6,"Solano"
1259,1651,977,1102,604,1872,6206,6,"Solano"
1260,1233,730,424,248,1028,3663,6,"Solano"
1261,1509,728,918,690,377,4222,6,"Solano"
1262,507,485,344,147,116,1599,6,"Solano"
1263,322,766,415,207,1434,3144,6,"Solano"
1264,2700,938,1066,714,496,5914,6,"Solano"
1265,578,836,558,261,1771,4004,6,"Solano"
1266,912,1013,691,272,1932,4820,6,"Solano"
1267,968,1299,478,178,135,3058,6,"Solano"
1268,1684,4503,1712,2000,1274,11173,6,"Solano"
1269,1321,3664,1729,1734,891,9339,6,"Solano"
1270,3692,5548,4610,5050,2315,21215,6,"Solano"
1271,3840,7384,1332,1854,2050,16460,6,"Solano"
1272,1672,1068,709,280,2045,5774,6,"Solano"
1273,1343,1917,181,256,178,3875,6,"Solano"
1274,2216,2165,216,529,736,5862,6,"Solano"
1275,804,2312,444,98,139,3797,6,"Solano"
1276,924,1663,389,487,245,3708,6,"Solano"
1277,1042,2592,267,586,620,5107,6,"Solano"
1278,878,2463,498,543,713,5095,6,"Solano"
1279,2169,4707,372,1562,534,9344,6,"Solano"
1280,2150,6241,496,1322,616,10825,6,"Solano"
1281,1975,2860,1097,286,912,7130,6,"Solano"
1282,5367,6472,602,1301,626,14368,6,"Solano"
1283,959,2200,141,129,493,3922,6,"Solano"
1284,1104,3353,31,306,362,5156,6,"Solano"
1285,983,3338,75,97,737,5230,6,"Solano"
1286,886,3162,213,135,296,4692,6,"Solano"
1287,446,646,4,14,50,1160,6,"Solano"
1288,4352,6413,321,368,381,11835,6,"Solano"
1289,3867,3657,87,298,657,8566,6,"Solano"
1290,2426,6499,1175,520,249,10869,6,"Solano"
1291,3267,1831,957,4827,980,11862,7,"Napa"
1292,3008,3078,400,2751,1154,10391,7,"Napa"
1293,2866,375,60,91,3074,6466,7,"Napa"
1294,61,217,111,38,11,438,7,"Napa"
1295,597,3870,61,343,3965,8836,7,"Napa"
1296,659,2478,23,119,161,3440,7,"Napa"
1297,1039,3725,28,492,3559,8843,7,"Napa"
1298,645,892,0,195,23,1755,7,"Napa"
1299,103,958,12,42,974,2089,7,"Napa"
1300,340,857,45,7,813,2062,7,"Napa"
1301,1638,422,7,13,1826,3906,7,"Napa"
1302,1506,3215,46,104,2710,7581,7,"Napa"
1303,380,255,104,26,2271,3036,7,"Napa"
1304,3322,608,41,69,3770,7810,7,"Napa"
1305,1064,2285,18,37,2244,5648,7,"Napa"
1306,5180,6649,59,304,672,12864,7,"Napa"
1307,1703,444,62,243,4719,7171,7,"Napa"
1308,770,269,56,184,2701,3980,7,"Napa"
1309,23,71,0,22,180,296,7,"Napa"
1310,699,433,106,128,2071,3437,7,"Napa"
1311,651,1263,33,48,3868,5863,7,"Napa"
1312,550,183,4,19,798,1554,7,"Napa"
1313,911,2554,134,569,383,4551,7,"Napa"
1314,1251,580,27,98,3470,5426,7,"Napa"
1315,572,129,0,29,1205,1935,7,"Napa"
1316,313,457,15,23,60,868,7,"Napa"
1317,2158,463,33,122,2781,5557,7,"Napa"
1318,320,286,91,279,3502,4478,8,"Sonoma"
1319,1909,4169,139,118,3818,10153,8,"Sonoma"
1320,1437,285,7,193,3770,5692,8,"Sonoma"
1321,1879,251,44,85,3893,6152,8,"Sonoma"
1322,29,0,0,1,51,81,8,"Sonoma"
1323,987,558,142,116,6858,8661,8,"Sonoma"
1324,558,198,23,156,3376,4311,8,"Sonoma"
1325,2253,937,296,374,6205,10065,8,"Sonoma"
1326,299,625,13,140,3510,4587,8,"Sonoma"
1327,856,3047,70,134,443,4550,8,"Sonoma"
1328,992,441,26,40,3574,5073,8,"Sonoma"
1329,741,234,28,104,2246,3353,8,"Sonoma"
1330,443,471,17,148,2589,3668,8,"Sonoma"
1331,1165,3273,0,347,345,5130,8,"Sonoma"
1332,998,184,83,108,3530,4903,8,"Sonoma"
1333,1318,335,100,225,1879,3857,8,"Sonoma"
1334,906,3384,13,95,443,4841,8,"Sonoma"
1335,1473,260,27,220,5068,7048,8,"Sonoma"
1336,2300,8908,143,1068,1002,13421,8,"Sonoma"
1337,2120,4759,230,217,525,7851,8,"Sonoma"
1338,874,320,56,52,1878,3180,8,"Sonoma"
1339,959,3262,12,78,442,4753,8,"Sonoma"
1340,1598,957,141,657,4011,7364,8,"Sonoma"
1341,1129,4027,254,498,67,5975,8,"Sonoma"
1342,1750,360,285,550,2747,5692,8,"Sonoma"
1343,451,1714,33,171,1807,4176,8,"Sonoma"
1344,1315,2606,91,149,2224,6385,8,"Sonoma"
1345,1233,276,113,147,2035,3804,8,"Sonoma"
1346,1175,2324,530,294,732,5055,8,"Sonoma"
1347,1144,894,70,225,2921,5254,8,"Sonoma"
1348,1129,4081,397,409,4218,10234,8,"Sonoma"
1349,3347,2356,169,1212,710,7794,8,"Sonoma"
1350,1063,1204,14,278,5338,7897,8,"Sonoma"
1351,530,3142,8,156,342,4178,8,"Sonoma"
1352,341,351,75,6,1960,2733,8,"Sonoma"
1353,428,723,10,244,4498,5903,8,"Sonoma"
1354,1089,5826,89,398,344,7746,8,"Sonoma"
1355,1278,2220,3,296,148,3945,8,"Sonoma"
1356,1521,701,13,157,3974,6366,8,"Sonoma"
1357,723,2256,118,676,242,4015,8,"Sonoma"
1358,1301,1356,28,362,5233,8280,8,"Sonoma"
1359,646,3771,71,112,221,4821,8,"Sonoma"
1360,495,392,26,101,1867,2881,8,"Sonoma"
1361,903,1000,104,165,173,2345,8,"Sonoma"
1362,465,2295,95,90,417,3362,8,"Sonoma"
1363,1058,1241,356,212,190,3057,8,"Sonoma"
1364,1237,2671,81,137,189,4315,8,"Sonoma"
1365,320,400,25,50,3330,4125,8,"Sonoma"
1366,811,5256,1,852,291,7211,8,"Sonoma"
1367,1598,610,0,60,2119,4387,8,"Sonoma"
1368,1328,545,91,107,2330,4401,8,"Sonoma"
1369,1316,2206,9,93,341,3965,8,"Sonoma"
1370,1956,6546,142,735,994,10373,8,"Sonoma"
1371,2011,347,26,329,2822,5535,8,"Sonoma"
1372,791,1786,328,163,1958,5026,8,"Sonoma"
1373,1652,3135,64,320,2732,7903,8,"Sonoma"
1374,596,3110,121,291,3097,7215,8,"Sonoma"
1375,2739,3972,17,534,390,7652,8,"Sonoma"
1376,1762,2677,62,102,2615,7218,8,"Sonoma"
1377,723,2389,102,149,2086,5449,8,"Sonoma"
1378,3772,2362,101,372,2115,8722,8,"Sonoma"
1379,3956,836,87,166,955,6000,8,"Sonoma"
1380,1624,2360,17,578,2915,7494,8,"Sonoma"
1381,4816,5187,322,1291,562,12178,8,"Sonoma"
1382,1971,3578,4,661,257,6471,8,"Sonoma"
1383,972,571,26,116,4894,6579,8,"Sonoma"
1384,1313,519,97,95,4068,6092,8,"Sonoma"
1385,728,530,5,89,3104,4456,8,"Sonoma"
1386,311,2823,140,238,177,3689,8,"Sonoma"
1387,685,542,16,38,3333,4614,8,"Sonoma"
1388,249,265,1,8,569,1092,8,"Sonoma"
1389,453,659,16,35,3059,4222,8,"Sonoma"
1390,127,2586,5,56,259,3033,8,"Sonoma"
1391,791,718,0,91,2376,3976,8,"Sonoma"
1392,664,3419,0,24,747,4854,8,"Sonoma"
1393,297,332,171,162,2446,3408,8,"Sonoma"
1394,3215,5550,6,451,176,9398,8,"Sonoma"
1395,3238,664,70,58,4361,8391,8,"Sonoma"
1396,2286,843,142,216,6715,10202,8,"Sonoma"
1397,1051,444,0,83,3569,5147,8,"Sonoma"
1398,795,685,0,20,2466,3966,8,"Sonoma"
1399,1490,2595,0,98,303,4486,8,"Sonoma"
1400,527,109,0,38,1599,2273,8,"Sonoma"
1401,870,2593,16,59,198,3736,8,"Sonoma"
1402,3394,408,32,183,6191,10208,8,"Sonoma"
1403,431,2953,15,154,221,3774,8,"Sonoma"
1404,99,1826,0,496,81,2502,9,"Marin"
1405,466,1798,91,156,259,2770,9,"Marin"
1406,173,662,0,86,820,1741,9,"Marin"
1407,1887,3752,451,955,349,7394,9,"Marin"
1408,944,3707,83,162,658,5554,9,"Marin"
1409,1806,926,78,410,4951,8171,9,"Marin"
1410,768,2043,324,462,1677,5274,9,"Marin"
1411,1503,1247,230,504,3973,7457,9,"Marin"
1412,2331,1103,438,736,6252,10860,9,"Marin"
1413,303,352,13,186,1270,2124,9,"Marin"
1414,903,691,124,159,5351,7228,9,"Marin"
1415,330,203,16,27,2939,3515,9,"Marin"
1416,66,125,0,0,1146,1337,9,"Marin"
1417,19,371,10,5,28,433,9,"Marin"
1418,254,2929,78,81,281,3623,9,"Marin"
1419,231,875,45,25,2144,3320,9,"Marin"
1420,670,684,179,392,6040,7965,9,"Marin"
1421,2084,1442,216,572,3572,7886,9,"Marin"
1422,554,864,45,454,4040,5957,9,"Marin"
1423,393,679,79,484,4705,6340,9,"Marin"
1424,1437,481,45,459,2386,4808,9,"Marin"
1425,1442,3765,559,373,466,6605,9,"Marin"
1426,242,429,0,269,4272,5212,9,"Marin"
1427,2488,4210,121,565,75,7459,9,"Marin"
1428,7316,1170,416,522,2117,11541,9,"Marin"
1429,1150,321,11,152,2718,4352,9,"Marin"
1430,807,696,23,166,3176,4868,9,"Marin"
1431,1502,5544,61,486,621,8214,9,"Marin"
1432,434,216,17,233,3676,4576,9,"Marin"
1433,30,2778,6,118,211,3143,9,"Marin"
1434,401,4158,66,185,283,5093,9,"Marin"
1435,108,2161,20,102,112,2503,9,"Marin"
1436,469,930,54,166,3491,5110,9,"Marin"
1437,803,716,31,841,5125,7516,9,"Marin"
1438,744,3884,398,329,523,5878,9,"Marin"
1439,0,0,0,0,0,0,9,"Marin"
1440,379,5001,0,231,809,6420,9,"Marin"
1441,564,707,93,252,4390,6006,9,"Marin"
1442,107,415,10,160,5413,6105,9,"Marin"
1443,190,2710,117,774,389,4180,9,"Marin"
1444,593,3092,98,395,363,4541,9,"Marin"
1445,189,907,46,680,4531,6353,9,"Marin"
1446,274,1145,8,437,3839,5703,9,"Marin"
1447,130,483,12,69,1618,2312,9,"Marin"
1448,662,472,18,487,6269,7908,9,"Marin"
1449,452,1176,779,311,356,3074,9,"Marin"
1450,606,5471,45,488,598,7208,9,"Marin"
1451,359,834,23,330,3751,5297,9,"Marin"
1452,154,236,130,201,3867,4588,9,"Marin"
1453,36,704,19,9,54,822,9,"Marin"
1454,223,140,0,29,1363,1755,9,"Marin"
