"ZONE","DISTRICT","SD","COUNTY","TOTHH","HHPOP","TOTPOP","EMPRES","SFDU","MFDU","HHINCQ1","HHINCQ2","HHINCQ3","HHINCQ4","TOTACRE","RESACRE","CIACRE","SHPOP62P","TOTEMP","AGE0004","AGE0519","AGE2044","AGE4564","AGE65P","RETEMPN","FPSEMPN","HEREMPN","AGREMPN","MWTEMPN","OTHEMPN","PRKCST","OPRKCST","AREATYPE","HSENROLL","COLLFTE","COLLPTE","TERMINAL","TOPOLOGY","ZERO","hhlds","gqpop"
843,17,17,4,1467,4494,4527,2479,1451,93,214,198,650,405,558,442,6,0.219599910092156,271,254,676,1568,1256,773,12,20,229,0,6,4,0,0,4,0,0,0,1.10705,1,0,1467,34
844,17,17,4,3295,9545,9569,5114,3334,66,446,372,857,1620,26251,1893,85,0.249361973628243,1128,432,1760,2502,2985,1890,100,212,682,5,31,98,0,0,5,0,0,0,1.00417,1,0,3295,24
845,17,17,4,2539,7546,7549,3632,2416,91,276,570,531,1162,1280,787,38,0.259468931122793,734,380,1416,2027,2139,1587,19,39,610,0,19,47,0,0,4,0,0,0,1.06576,1,0,2539,3
846,17,17,4,2236,6279,6294,3183,1889,300,606,525,659,446,457,360,70,0.18949070331447,873,313,1247,2088,1711,935,103,120,507,0,114,29,0,0,4,0,0,0,1.17196,2,0,2236,14
847,17,17,4,1222,3103,3103,1613,589,638,305,429,255,233,228,123,50,0.178419153820925,931,163,563,1141,794,442,23,342,433,0,10,123,0,0,3,0,0,0,1.53727,2,0,1222,0
848,17,17,4,1887,5108,5157,2958,770,1180,457,536,595,299,273,150,122.2527,0.145619573796369,3995,353,1038,1989,1200,577,550,352,2994,0,33,66,0,0,4,0,0,0,2.11929,2,0,1887,49
849,17,17,4,1417,4266,4283,2034,1350,69,335,278,358,446,328,282,33,0.205749584224281,553,227,895,1295,1167,699,64,44,404,0,13,28,0,0,4,2917,0,0,1.18232,1,0,1417,17
850,17,17,4,1351,4009,4009,2190,1331,60,151,173,443,584,605,448,10,0.249746192893401,201,217,746,1134,1108,804,1,71,70,0,28,31,0,0,4,0,0,0,1.06791,1,0,1351,0
851,17,17,4,754,2221,2221,1165,733,7,48,83,216,407,618,198,11,0.252863032524049,299,123,433,598,597,470,0,51,223,0,5,20,0,0,4,141,0,0,1.09451,1,0,754,0
852,17,17,4,2184,6468,6485,3946,2223,106,337,425,571,851,568,463,44,0.234583398713322,336,320,1232,1928,1777,1228,44,25,216,1,5,45,0,0,4,5,0,0,1.15947,1,0,2184,17
853,17,17,4,2206,6170,6189,3502,1579,620,608,596,573,429,595,265,164,0.180368299901348,1813,347,1016,2378,1593,855,29,34,1707,0,31,12,0,0,4,159,0,0,1.31617,1,0,2206,18
854,17,17,4,2368,6957,6981,3380,699,1723,952,877,461,78,203,141,55,0.10056843025798,430,491,1575,2830,1554,531,66,23,328,0,2,11,0,0,4,0,0,0,1.6374,2,0,2368,24
855,17,17,4,1827,5483,5549,2636,1217,740,844,448,269,266,283,221,43,0.143590684027141,667,360,1181,2088,1294,626,18,24,588,0,14,23,0,0,4,0,0,0,1.31977,2,0,1827,66
856,17,17,4,2524,7813,7863,4387,1717,941,654,801,733,336,383,230,145,0.162935162417497,1567,439,1366,3004,2093,961,699,101,664,0,19,84,0,0,4,0,0,0,1.49525,3,0,2524,50
857,17,17,4,1115,3664,3692,2111,734,393,318,335,303,159,246,125,115.20509,0.119349503858875,987,237,726,1453,928,348,146,38,777,0,3,23,0,0,4,1374,0,0,1.51276,2,0,1115,27
858,17,17,4,2164,6384,6418,3188,1476,793,845,676,398,245,385,313,71.11054,0.211352465514508,1082,258,1133,2103,1848,1076,385,150,496,0,28,23,0,0,4,32,0,0,1.32979,3,0,2164,34
859,17,17,4,1401,4548,4559,2491,1578,63,512,236,310,343,304,274,7,0.234821428571429,287,199,766,1400,1356,838,42,18,213,0,4,10,0,0,4,0,0,0,1.22156,3,0,1401,10
860,17,17,4,2323,6612,6635,3485,1745,481,451,549,581,742,2202,312,585,0.264069927925165,5789,295,955,1887,2099,1399,133,482,1039,2,2851,1282,0,0,4,0,0,0,1.27262,3,0,2323,23
861,17,17,4,2291,7661,7692,4214,2071,70,499,611,803,378,612,431,162,0.230056885831459,6564,343,1263,2423,2241,1422,9,409,5760,1,327,58,0,0,4,0,0,0,1.26736,3,0,2291,31
862,17,17,4,2876,7695,7716,4143,1419,1447,1208,824,559,285,773,313,459,0.201107740999604,7632,504,1263,2846,1854,1249,1338,1479,1098,0,1752,1965,0,0,4,130,0,0,1.32511,3,0,2876,21
863,17,17,4,1331,4011,4038,2518,1040,289,221,404,397,309,355,192,161,0.205645161290323,957,231,644,1388,1106,669,397,120,366,0,32,42,0,0,3,0,0,0,1.33732,3,0,1331,26
864,17,17,4,3431,8153,8171,4364,1453,2011,1436,992,665,338,433,183,249.78014,0.159900373599004,3738,414,1391,3282,2091,993,383,245,2064,0,968,78,0,0,3,0,0,0,1.54367,3,0,3431,18
865,17,17,4,1474,4248,4272,2050,1410,59,357,477,290,350,313,304,7,0.219628394473559,493,212,623,1415,1277,745,3,12,436,1,5,36,0,0,4,2597,0,0,1.17469,3,0,1474,23
866,17,17,4,1483,4011,4038,2502,1510,71,289,200,505,489,818,522,39,0.275201612903226,771,197,557,1196,1178,910,5,34,697,0,2,33,0,0,4,0,0,0,1.08748,1,0,1483,26
867,17,17,4,1104,2831,2832,1618,914,173,227,309,182,386,202,193,9,0.235357527847646,219,149,467,854,819,543,51,10,123,0,20,15,0,0,4,0,0,0,1.22023,3,0,1104,1
868,17,17,4,1397,3759,3960,2126,1152,201,236,211,371,579,259,230,28,0.205292908530319,341,212,649,1282,1178,639,7,49,251,0,0,34,0,0,4,0,0,0,1.21775,3,0,1397,201
869,17,17,4,1665,4048,4106,2186,964,645,491,324,433,417,251,219,29,0.249566294919455,1339,199,622,1364,1038,883,111,77,623,0,24,504,0,0,4,0,0,0,1.39136,3,0,1665,58
870,17,17,4,1662,4811,4852,2779,1574,222,419,270,447,526,247,194,47,0.170721476510067,978,249,855,1722,1377,649,77,70,236,0,142,453,0,0,4,0,0,0,3.9173,3,0,1662,41
871,17,17,4,3179,7411,7489,4545,928,2365,954,975,828,422,415,204,191,0.231929347826087,4347,359,1028,2781,1905,1416,401,1297,2346,0,146,157,0,0,3,22,0,0,1.80175,3,0,3179,78
872,17,17,4,2987,9952,9974,5932,2081,959,829,889,685,584,538,422,111,0.174148133034075,2284,507,1775,3618,2718,1356,290,950,567,0,223,254,0,0,4,0,0,0,1.40334,3,0,2987,22
873,17,17,4,1945,6454,6480,3405,1406,433,548,613,546,238,2003,321,1682,0.174623115577889,12283,357,1204,2286,1769,864,1764,1498,1442,0,5461,2118,0,0,4,0,0,0,1.24375,3,0,1945,25
874,18,18,4,0,0,0,0,0,0,0,0,0,0,2428.5,0,2350,0,3900,0,0,0,0,0,0,324,140,0,3436,0,0,0,5,0,0,0,0.93596,3,0,0,0
875,18,18,4,1119,4316,5079,2284,836,312,432,321,227,139,1609.90002,157,894.9223,0.135844520136245,20537,284,1052,1791,1424,528,739,4754,4553,65,8031,2395,0,0,3,260,0,0,1.6296,3,0,1119,762
876,18,18,4,628,2401,2401,1316,604,90,218,191,136,83,120,108,12,0.107203389830508,119,175,593,918,521,194,0,0,73,7,11,28,0,0,4,0,0,0,1.23376,3,0,628,0
877,18,18,4,957,3755,3821,1615,845,228,307,468,138,44,156,107,42,0.107057256990679,517,266,908,1482,866,299,71,54,336,0,36,20,0,0,4,653,0,0,1.37383,3,0,957,66
878,18,18,4,1604,5703,5796,2614,1442,387,778,505,238,83,250,133,99,0.122542134831461,705,417,1384,2095,1331,569,51,115,254,0,221,64,0,0,3,0,0,0,1.44708,3,0,1604,93
879,18,18,4,1277,3966,3980,2179,1111,239,332,338,440,167,157,94,63,0.148299667604193,459,221,799,1500,981,479,56,26,131,0,161,85,0,0,4,0,0,0,1.42857,3,0,1277,13
880,18,18,4,1180,4513,4527,1924,787,437,513,365,239,63,142,103,34,0.0928298494043605,571,269,1209,1820,902,327,32,0,502,0,3,34,0,0,4,0,0,0,1.52567,3,0,1180,14
881,18,18,4,1143,3486,3516,1591,745,360,444,356,267,76,142,128,10,0.145007235890014,178,237,742,1330,794,413,11,6,130,0,3,28,0,0,4,0,0,0,1.34138,2,0,1143,30
882,18,18,4,1208,3379,3385,1727,953,315,398,336,276,198,196,139,45,0.17282837391043,710,221,623,1254,821,466,118,89,480,0,1,22,0,0,4,0,0,0,1.37387,1,0,1208,6
883,18,18,4,1242,3260,3271,1690,1268,46,235,276,313,418,1702,492,237.45763,0.266874027993779,1334,161,503,924,954,729,0,21,1308,0,0,5,0,0,4,0,0,0,1.00708,1,0,1242,11
884,18,18,4,1424,3558,3581,2069,1321,176,239,194,405,586,1149,455,239,0.304916169366297,331,178,497,941,1027,938,6,53,230,0,11,31,0,0,4,0,0,0,1.01832,1,0,1424,22
885,18,18,4,2819,6762,6762,3868,2392,614,367,522,690,1240,2115,1088,190,0.271783295711061,1523,311,906,2056,1955,1534,6,538,935,0,34,10,0,0,4,1906,982,4788,1.02251,1,0,2819,0
886,18,18,4,1778,4791,4823,2847,1675,302,438,397,477,466,376,360,14,0.177848101265823,379,297,814,1789,1249,674,14,107,214,0,3,41,0,0,4,0,0,0,1.20494,1,0,1778,33
887,18,18,4,1253,3261,3325,2094,974,362,306,327,315,305,437,226,108,0.21358629130967,867,188,564,1136,839,598,27,6,833,0,1,0,0,0,4,2557,0,0,1.13365,1,0,1253,64
888,18,18,4,1681,5579,5620,2070,872,932,890,550,215,26,198,189,9,0.105739634256745,255,376,1410,2131,1236,467,7,1,231,0,4,12,0,0,4,0,0,0,1.42057,3,0,1681,41
889,18,18,4,1221,3955,3972,2061,825,505,510,291,209,211,130,120,10,0.121188829105816,276,251,879,1602,874,366,4,9,262,0,1,0,0,0,4,0,0,0,1.39611,2,0,1221,16
890,18,18,4,1729,6076,6096,3224,1355,570,764,535,288,142,211,155,41,0.114338173927558,387,406,1495,2334,1314,547,16,46,307,0,0,18,0,0,4,0,0,0,1.49096,3,0,1729,20
891,18,18,4,1505,5690,5705,2122,939,860,747,417,209,132,186,145,40,0.0971999286606028,249,386,1449,2214,1232,424,31,17,187,0,6,8,0,0,4,0,0,0,1.38118,3,0,1505,15
892,18,18,4,1256,5069,5173,2325,984,346,713,231,229,83,313,114,167,0.0881195908733281,1270,321,1386,2046,1112,308,10,226,160,0,818,56,0,0,4,0,0,0,1.37824,3,0,1256,104
893,18,18,4,998,3935,4114,1554,737,365,564,277,111,46,210,79.47336,122,0.0895374721741281,706,273,1102,1569,895,275,14,208,181,5,137,161,0,0,4,0,0,0,1.50467,3,0,998,179
894,18,18,4,1153,4040,4286,1972,718,545,608,334,160,51,201,79,117,0.10968660968661,1079,282,1037,1664,915,388,0,260,297,0,425,97,0,0,3,0,0,0,1.4999,3,0,1153,246
895,18,18,4,2248,7376,7599,3379,891,1526,1473,524,181,70,296,119.52935,158.40189,0.126539903588645,2498,487,1941,2907,1498,766,3,580,1083,0,668,164,0,0,4,322,0,0,1.38763,3,0,2248,223
896,18,18,4,793,2874,3938,1238,452,306,322,222,174,75,595,64,408,0.0837209302325581,3524,190,843,1739,908,258,554,307,168,139,2086,270,0,0,4,0,0,0,1.30678,3,0,793,1064
897,18,18,4,1251,4475,4551,1715,654,719,611,395,201,44,128,70,57,0.104203935599284,596,315,1083,1873,915,365,222,122,223,0,24,5,0,0,3,0,0,0,1.5867,3,0,1251,75
898,18,18,4,1346,4379,4420,1748,634,813,766,374,133,73,125,101,21,0.115561694290976,473,309,1077,1760,887,387,12,36,294,0,125,6,0,0,3,2,0,0,1.67962,2,0,1346,42
899,18,18,4,2504,7921,7957,3363,1747,1153,1204,660,385,255,281,225,49,0.132608695652174,739,480,1778,3141,1737,821,39,5,672,0,6,17,0,0,4,793,0,0,1.55343,3,0,2504,37
900,18,18,4,1847,6062,6222,3605,1327,816,822,428,475,122,269,171,77,0.132297628781684,886,381,1386,2362,1442,651,170,84,612,0,6,14,0,0,3,0,0,0,1.6302,2,0,1847,161
901,18,18,4,1760,4496,4496,2933,1308,788,560,454,335,411,222,174,27,0.158216387505659,198,268,858,1700,1100,570,0,23,171,0,1,3,0,0,3,26,0,0,1.36087,1,0,1760,0
902,18,18,4,802,2153,2469,1460,617,185,274,163,176,189,296,143,153,0.164468260511129,735,147,423,1032,539,328,56,10,664,0,0,5,0,0,4,0,1059,86,1.07522,1,0,802,315
903,18,18,4,1813,4534,4543,2192,1786,44,270,594,470,479,228,212,16,0.220380739081747,180,278,626,1498,1314,827,8,22,140,0,1,9,0,0,4,0,0,0,1.26855,1,0,1813,9
904,18,18,4,2220,6461,6515,3517,1295,921,760,628,481,351,260,221,31,0.152116195533344,411,373,1328,2534,1514,766,16,6,329,0,21,39,0,0,4,773,0,0,1.44052,1,0,2220,54
905,18,18,4,2508,8151,8173,3763,1688,935,1127,661,497,223,255,223,30,0.148157370517928,426,482,1644,3187,1887,973,9,17,378,0,8,14,0,0,3,0,0,0,1.4982,1,0,2508,22
906,18,18,4,2163,6095,6124,3131,1385,811,607,777,538,241,212,171,19,0.15852442671984,2488,353,1119,2386,1519,747,294,34,2136,0,18,6,0,0,3,0,0,0,1.53438,2,0,2163,28
907,18,18,4,1199,3122,3142,1723,1111,315,172,197,411,419,302,200,50,0.206282383419689,324,192,489,1083,847,531,12,52,210,0,14,36,0,0,4,0,0,0,1.15148,1,0,1199,20
908,18,18,4,1456,3649,3665,2259,927,603,286,315,430,425,217,186,27,0.202665186007773,263,198,625,1246,993,603,42,43,161,0,0,17,0,0,4,0,0,0,1.31291,1,0,1456,16
909,18,18,4,1528,3831,3868,2271,1398,275,206,280,521,521,235,207,26,0.216521967903183,380,193,574,1284,1120,697,12,37,297,0,3,31,0,0,4,0,0,0,1.22901,1,0,1528,37
910,18,18,4,2320,5424,5665,3433,1849,487,323,553,626,818,417,357,60,0.238907849829352,822,346,723,1876,1612,1108,0,86,687,0,26,23,0,0,4,10,0,0,1.2368,1,0,2320,241
911,18,18,4,1006,2417,2523,1494,1041,32,127,222,186,471,463,358,90,0.329164985881404,1036,101,335,661,743,683,123,75,755,0,57,26,0,0,4,0,337,616,2.23273,1,0,1006,106
912,18,18,4,1864,4613,4614,2410,1756,186,174,271,411,1008,1215,638,27,0.299955888839877,462,239,646,1112,1469,1148,14,61,312,0,46,29,0,0,4,0,0,0,1.06613,1,0,1864,1
913,18,18,4,2541,6305,6334,3764,2397,217,197,297,440,1607,764,697,50,0.248353413654618,1528,389,954,1758,1921,1312,290,509,537,0,133,59,0,0,4,0,0,0,1.16091,1,0,2541,30
914,18,18,4,2420,5810,5810,3393,2062,457,379,392,450,1199,1007,717,11,0.243607705779334,372,322,880,1656,1776,1176,9,132,115,0,97,19,0,0,4,0,0,0,1.03563,1,0,2420,0
915,18,18,4,1524,3763,3770,2219,1435,317,201,190,285,848,455,331,28,0.263157894736842,835,222,614,1039,1039,856,23,130,649,0,4,29,0,0,4,365,0,0,1.12657,1,0,1524,7
916,18,18,4,1640,4027,4146,2242,1385,386,170,299,347,824,668,237,59,0.246440844378989,1859,222,707,1149,1207,861,299,156,1382,0,19,3,0,0,4,121,0,0,1.36962,1,0,1640,118
917,18,18,4,2269,5916,5917,3023,1747,534,384,342,332,1211,334,284,15,0.236457437661221,734,243,1298,1497,1721,1158,111,104,298,1,7,213,0,0,4,0,0,0,1.34886,1,0,2269,1
918,18,18,4,2071,6182,6191,3230,2186,37,58,219,275,1519,729,649,32,0.264299802761341,874,272,1544,1119,1853,1403,18,102,712,0,12,30,0,0,4,870,0,0,1.15415,1,0,2071,9
919,18,18,4,724,1869,1869,1003,698,62,34,82,173,435,262,258,1,0.295590636908002,123,89,352,398,563,467,0,43,45,0,18,17,0,0,5,0,0,0,1.03379,1,0,724,0
920,18,18,4,812,2035,2035,1213,877,35,74,106,135,497,304,207,8,0.265,451,104,316,517,649,449,13,9,355,0,69,5,0,0,4,363,0,0,1.14101,1,0,812,0
921,18,18,4,1261,2805,2805,1487,707,546,287,315,268,391,153,117,15,0.221617700398984,328,158,432,978,716,521,4,96,207,0,7,14,0,0,4,0,0,0,1.45808,1,0,1261,0
922,18,18,4,2032,4458,4458,2842,1296,792,469,294,534,735,259,207.23436,17,0.24811686829491,525,254,613,1389,1257,945,19,155,297,0,21,33,0,0,4,0,0,0,1.34627,1,0,2032,0
923,18,18,4,2737,7450,7518,4002,1284,1653,1130,794,475,338,288,237,22,0.152409312398484,693,432,1329,2973,1869,915,223,87,346,0,16,21,0,0,3,0,0,0,1.49924,1,0,2737,68
924,18,18,4,1988,6246,6293,3129,922,1166,862,474,475,177,183,137,41,0.148771021992238,538,372,1296,2489,1404,732,147,8,372,0,0,11,0,0,3,335,307,396,1.66129,1,0,1988,47
925,18,18,4,1960,6790,6833,3436,951,1073,859,699,274,128,173,82,82,0.123008190618019,1113,466,1525,2773,1355,714,102,370,603,0,11,27,0,0,3,142,0,0,2.2407,3,0,1960,43
926,18,18,4,1906,5101,5943,2596,752,1142,867,358,324,357,465,116.20141,347,0.13458904109589,4385,250,934,2537,1603,619,542,750,2163,5,711,214,0,0,4,263,0,0,1.57816,3,0,1906,842
927,18,18,4,1390,4664,4664,2120,301,1155,665,443,170,112,97,51,41,0.12739965095986,939,260,1175,1879,879,471,28,65,837,0,7,2,0,0,2,0,0,0,2.38366,2,0,1390,0
928,18,18,4,1476,4891,4931,2425,562,1059,688,564,163,61,99,72,26,0.107717705323979,370,328,1030,2115,1038,420,3,7,350,0,0,10,0,0,2,1,0,0,1.85909,2,0,1476,40
929,18,18,4,1286,3984,4021,2443,912,526,640,287,170,189,118,116,2,0.154352226720648,528,183,854,1538,929,517,10,5,479,0,11,23,0,0,3,0,0,0,1.62283,1,0,1286,38
930,18,18,4,722,1880,1937,1066,397,483,332,141,133,116,138,82,15,0.371848739495798,973,80,253,632,413,559,1,10,935,0,1,26,0,0,3,0,0,0,1.54665,1,0,722,57
931,18,18,4,1379,3420,3429,2397,525,1088,350,632,242,155,134,107,25,0.160830860534125,2692,166,538,1442,849,434,5,40,2621,0,8,18,0,0,3,0,0,0,3.32421,1,0,1379,9
932,18,18,4,1378,4433,4433,2317,755,737,636,411,184,147,128,127,1,0.149185219187514,215,267,873,1740,1021,532,2,0,193,4,7,9,0,0,3,0,0,0,1.52088,1,0,1378,0
933,18,18,4,2217,7504,7725,3809,1347,998,936,651,408,222,229,111,91,0.146601685985248,723,402,1593,3039,1778,913,34,11,601,0,57,20,0,0,3,0,0,0,1.66799,1,0,2217,221
934,18,18,4,3383,8114,8139,5044,552,3185,1339,1088,563,393,169,132,30,0.156894611826478,931,384,1119,3866,1766,1004,58,91,757,0,10,15,0,0,2,0,0,0,2.0517,2,0,3383,25
935,18,18,4,1616,3808,3893,2350,499,1232,484,470,369,293,104,99,1,0.153946680606377,238,172,475,1866,915,465,2,8,228,0,0,0,0,0,3,0,0,0,1.65381,1,0,1616,85
936,18,18,4,1450,3262,3262,2354,500,1124,500,405,317,228,105,98,5,0.158452900810979,212,154,421,1499,767,421,3,14,193,0,0,2,0,0,3,0,0,0,1.49007,1,0,1450,0
937,18,18,4,1551,3466,3474,2482,1253,589,275,164,470,642,207,177,7,0.233450497949619,648,240,474,1111,963,686,219,46,299,0,22,62,0,0,4,0,0,0,1.39781,1,0,1551,8
938,18,18,4,1615,4429,4440,2488,1765,21,107,196,291,1021,301,286,6,0.264955305982122,233,294,827,1089,1214,1016,2,130,84,3,10,4,0,0,4,0,0,0,1.19832,1,0,1615,10
939,18,18,4,1970,3860,3872,2794,660,1504,274,355,543,798,168,118,48,0.187122207621551,1034,187,352,1750,969,614,156,329,464,0,59,26,0,0,3,0,0,0,1.8588,1,0,1970,12
940,18,18,4,2446,4332,4353,2961,370,2234,537,540,648,721,124,97,20,0.179990649836372,594,166,299,2226,982,680,57,98,390,0,18,31,0,0,2,0,0,0,1.62514,1,0,2446,21
941,18,18,4,2902,5121,5156,3978,127,3226,640,1135,690,437,95,93,2,0.148213933293862,608,217,332,2892,1100,615,11,6,518,0,32,41,0,0,2,0,0,0,1.94811,1,0,2902,35
942,18,18,4,2863,4681,4749,3667,50,3225,520,904,832,607,91,35,38,0.211484893936147,1370,159,214,2640,893,843,64,311,928,0,18,49,0,0,2,0,0,0,2.66546,1,0,2863,68
943,18,18,4,2610,5142,5153,3461,714,1927,670,797,537,606,236,205,6,0.180094786729858,504,228,420,2545,1193,767,26,57,385,0,32,4,0,0,3,1583,0,0,1.43554,1,0,2610,11
944,18,18,4,2584,4575,4625,3137,153,2597,905,558,553,568,102,58.41008,5,0.217821782178218,574,161,300,2335,968,861,127,105,332,0,1,9,0,0,2,0,0,0,2.42091,2,0,2584,50
945,18,18,4,3765,5935,6228,3491,168,3859,1633,888,638,606,307,45,55,0.269237052769155,14133,190,323,2992,1216,1507,5,2977,1605,0,23,9523,135.1069,295.43374,1,0,0,0,4.32062,3,0,3765,293
946,18,18,4,2519,4895,5220,3157,385,2175,903,280,606,730,210,57,133,0.185380116959064,3920,166,335,2708,1256,755,127,472,1856,0,463,1002,41,102,2,90,2604,9661,3.12396,3,0,2519,325
947,18,18,4,1886,4466,5363,2492,388,1509,892,405,255,334,436,18.68003,391,0.181973434535104,4438,181,692,2423,1263,804,413,761,1935,27,710,592,0,0,3,364,0,0,1.46233,2,0,1886,896
948,18,18,4,1740,4436,4560,2768,871,914,581,333,394,432,391,200,182,0.167596518634233,1652,240,719,1681,1320,600,123,193,497,0,86,753,0,0,3,1,0,0,1.36288,3,0,1740,124
949,18,18,4,1475,3952,3952,2209,1342,195,200,212,321,742,284,232,46,0.257981462409887,1153,209,763,983,1167,830,189,40,736,16,125,47,0,0,4,0,0,0,1.2918,3,0,1475,0
950,18,18,4,2035,4991,4991,2623,1239,826,387,483,545,620,246,206.53311,29,0.205300713557594,1341,237,930,1480,1515,829,171,267,833,4,5,61,0,0,3,0,0,0,1.46938,3,0,2035,0
951,18,18,4,2706,6735,6735,3424,2133,778,773,601,564,768,268,222,21,0.224051971596918,542,316,1221,2008,1949,1241,35,40,425,0,37,5,0,0,4,0,0,0,1.42336,3,0,2706,0
952,18,18,4,2513,7122,7168,4258,2412,64,198,428,585,1302,977,237,197.22534,0.208262350936968,5794,418,1409,2043,2103,1195,49,1355,1145,0,2212,1033,0,0,4,198,0,0,1.65467,3,0,2513,46
953,18,18,4,2628,7157,7176,3952,2633,160,390,294,482,1462,587,506,18,0.306154282473057,747,352,1227,1654,2123,1820,121,130,453,0,21,22,0,0,4,0,0,0,1.23787,3,0,2628,18
954,18,18,4,1943,4425,4425,2621,425,1596,573,518,500,352,198,99,82,0.249022763853759,1814,222,607,1578,1151,867,798,128,871,0,14,3,0,0,3,439,0,0,1.82608,3,0,1943,0
955,18,18,4,1368,3050,3050,1552,322,1088,349,435,388,196,134,99,35,0.139139139139139,2620,152,452,1272,842,332,77,49,1913,0,11,570,0,0,3,1682,0,0,2.03674,3,0,1368,0
956,18,18,4,2118,4780,4827,3014,835,1459,447,519,600,552,219,208,5,0.211424957841484,450,265,685,1691,1342,844,14,38,371,0,2,25,0,0,3,0,0,0,1.52723,3,0,2118,47
957,18,18,4,1475,3392,3406,1937,442,1264,280,293,403,499,158,117,16,0.20256946519271,890,162,543,1193,942,566,0,59,822,0,4,5,0,0,4,0,0,0,1.57568,3,0,1475,14
958,18,18,4,1548,3278,3288,2046,462,1258,307,412,370,459,195,87,19,0.270813989476942,323,158,380,1156,850,744,25,31,260,0,5,2,0,0,4,0,0,0,1.60929,3,0,1548,10
959,18,18,4,2104,4940,4942,2590,919,1109,626,497,378,603,208,161,25,0.187358451719168,608,256,738,1735,1448,765,181,89,307,0,18,13,0,0,4,0,0,0,1.53834,3,0,2104,2
960,18,18,4,2161,5357,5669,2540,1208,860,546,501,447,667,617,181.01411,293,0.242685334769341,4139,273,863,1850,1521,1162,139,1371,1402,0,500,727,0,0,3,0,0,0,1.3204,3,0,2161,311
961,18,18,4,1275,3852,3895,1795,874,546,344,199,155,577,482,8,474,0.1478578892372,2437,356,826,1504,721,488,253,1105,631,0,417,31,0,0,2,0,999,3948,1.13327,3,0,1275,43
962,18,18,4,1792,4779,4780,2782,449,1649,516,634,397,245,145,92,54.24068,0.146658152405279,521,263,839,2070,1040,568,13,12,467,16,8,5,0,0,3,620,0,0,1.71529,3,0,1792,1
963,18,18,4,2399,5137,5137,3375,1143,1281,617,453,516,813,235,138,86,0.207210776545166,1069,224,648,2009,1378,878,12,91,589,0,37,340,0,0,3,1040,0,0,1.405,3,0,2399,0
964,18,18,4,243,713,721,395,54,211,163,57,6,17,1390,45,1315,0.104372355430183,1146,36,207,228,200,50,62,234,155,0,435,260,0,0,4,4,0,0,0.9425,3,0,243,8
965,18,18,4,263,757,994,361,129,88,61,8,67,127,1017,17,874,0.166837256908905,2873,34,94,392,390,84,32,39,124,0,2635,43,0,0,4,3,0,0,0.95179,3,0,263,237
966,18,18,4,37,95,210,40,2,34,0,0,26,11,280,8,268,0.140776699029126,1474,23,28,76,57,26,6,161,594,0,647,66,0,0,4,78,0,0,1.24398,3,0,37,115
967,18,18,4,455,764,887,645,34,487,45,53,132,225,104,4,99,0.163990825688073,4596,32,39,458,241,117,517,1058,1787,0,578,656,41,102,1,0,0,0,3.53421,3,0,455,123
968,18,18,4,1286,2207,2303,868,36,1445,743,258,161,124,83,7,70,0.451171011931065,18019,44,126,706,476,951,276,2016,3998,0,8850,2879,113.04058,247.18207,1,406,0,0,4.48534,3,0,1286,96
969,18,18,4,1190,2127,2277,1483,60,1373,438,137,300,315,85,15.52128,49,0.231903485254692,12573,70,136,1131,503,437,393,6302,2426,0,1811,1641,75,164,1,0,0,0,4.1942,3,0,1190,151
970,18,18,4,2476,4177,4713,2717,141,2867,1249,278,389,560,94,25.51208,67,0.193868739205527,7980,132,387,2394,1080,720,179,1363,1643,0,162,4633,75,164,1,414,0,0,3.79797,3,0,2476,536
971,18,18,4,786,1208,1247,519,0,750,442,113,147,84,96,5.22976,88,0.250612244897959,22925,24,56,661,227,279,69,12907,5001,14,595,4339,75,164,1,407,0,0,4.50082,3,0,786,39
972,18,18,4,4447,7716,7840,4330,313,3918,1571,970,958,948,206,95,99,0.163140817650876,3454,285,452,4605,1383,1115,800,938,1403,0,108,205,0,0,2,0,0,0,2.07851,1,0,4447,124
973,18,18,4,1428,2587,2596,1851,244,1346,307,436,411,274,91,50,30,0.165817326538612,9050,113,180,1401,552,350,24,121,8866,0,13,26,0,0,3,0,0,0,3.7546,1,0,1428,9
974,18,18,4,3028,5121,5146,3467,726,2616,784,746,745,753,198,151,45,0.286138026497924,2162,205,277,2367,995,1302,411,251,1426,3,39,32,0,0,3,2016,0,0,2.09958,1,0,3028,24
975,18,18,4,1291,2605,2763,1858,664,655,268,325,257,441,163,119,30,0.129650092081031,751,133,229,1492,622,287,45,55,636,0,0,15,0,0,3,373,0,0,1.41117,3,0,1291,158
976,18,18,4,2412,4803,4994,3422,672,1813,545,904,406,557,218,53,63,0.0933170334148329,1736,229,459,3008,933,365,319,284,832,0,84,217,0,0,3,0,0,0,2.23344,3,0,2412,191
977,18,18,4,2994,6948,7150,4783,1503,1584,747,505,853,889,268,181,71,0.122527394336132,4085,331,833,3897,1424,665,23,139,3609,0,75,239,0,0,3,347,0,0,2.07102,3,0,2994,202
978,18,18,4,1640,4462,5146,3042,656,1156,571,439,333,297,187,103,83,0.103421000593237,620,234,692,2677,1127,416,58,54,315,0,84,109,0,0,3,10,0,0,1.44172,3,0,1640,684
