"A112214 - Vehicles available (6) by Household income in the past 12 months (2016 $) (9) (Households) - Large Geos Only"
"Current date: 7/6/2022 1:23:20 PM (Eastern Daylight Time)"
"RESIDENCE","Vehicles Available 6","Household Income in the Past 12 Months 2016 9","Output","Households",
"Santa Clara County, California","Total, vehicles available","Total, household income","Estimate","626,580"
"Santa Clara County, California","Total, vehicles available","Total, household income","Margin of Error","1,547"
"Santa Clara County, California","Total, vehicles available","Less than $15,000","Estimate","41,670"
"Santa Clara County, California","Total, vehicles available","Less than $15,000","Margin of Error","1,095"
"Santa Clara County, California","Total, vehicles available","$15,000-$24,999","Estimate","33,980"
"Santa Clara County, California","Total, vehicles available","$15,000-$24,999","Margin of Error","1,112"
"Santa Clara County, California","Total, vehicles available","$25,000-$34,999","Estimate","34,950"
"Santa Clara County, California","Total, vehicles available","$25,000-$34,999","Margin of Error","1,370"
"Santa Clara County, California","Total, vehicles available","$35,000-$49,999","Estimate","49,700"
"Santa Clara County, California","Total, vehicles available","$35,000-$49,999","Margin of Error","1,224"
"Santa Clara County, California","Total, vehicles available","$50,000-$74,999","Estimate","79,375"
"Santa Clara County, California","Total, vehicles available","$50,000-$74,999","Margin of Error","1,540"
"Santa Clara County, California","Total, vehicles available","$75,000-$99,999","Estimate","68,990"
"Santa Clara County, California","Total, vehicles available","$75,000-$99,999","Margin of Error","1,706"
"Santa Clara County, California","Total, vehicles available","$100,000-$149,999","Estimate","117,395"
"Santa Clara County, California","Total, vehicles available","$100,000-$149,999","Margin of Error","1,955"
"Santa Clara County, California","Total, vehicles available","$150,000 or more","Estimate","200,515"
"Santa Clara County, California","Total, vehicles available","$150,000 or more","Margin of Error","2,219"
"Santa Clara County, California","0 vehicles","Total, household income","Estimate","32,125"
"Santa Clara County, California","0 vehicles","Total, household income","Margin of Error","1,232"
"Santa Clara County, California","0 vehicles","Less than $15,000","Estimate","11,065"
"Santa Clara County, California","0 vehicles","Less than $15,000","Margin of Error","731"
"Santa Clara County, California","0 vehicles","$15,000-$24,999","Estimate","5,840"
"Santa Clara County, California","0 vehicles","$15,000-$24,999","Margin of Error","465"
"Santa Clara County, California","0 vehicles","$25,000-$34,999","Estimate","2,890"
"Santa Clara County, California","0 vehicles","$25,000-$34,999","Margin of Error","348"
"Santa Clara County, California","0 vehicles","$35,000-$49,999","Estimate","2,585"
"Santa Clara County, California","0 vehicles","$35,000-$49,999","Margin of Error","351"
"Santa Clara County, California","0 vehicles","$50,000-$74,999","Estimate","2,710"
"Santa Clara County, California","0 vehicles","$50,000-$74,999","Margin of Error","308"
"Santa Clara County, California","0 vehicles","$75,000-$99,999","Estimate","2,030"
"Santa Clara County, California","0 vehicles","$75,000-$99,999","Margin of Error","261"
"Santa Clara County, California","0 vehicles","$100,000-$149,999","Estimate","2,215"
"Santa Clara County, California","0 vehicles","$100,000-$149,999","Margin of Error","318"
"Santa Clara County, California","0 vehicles","$150,000 or more","Estimate","2,795"
"Santa Clara County, California","0 vehicles","$150,000 or more","Margin of Error","320"
"Santa Clara County, California","1 vehicle","Total, household income","Estimate","174,625"
"Santa Clara County, California","1 vehicle","Total, household income","Margin of Error","2,273"
"Santa Clara County, California","1 vehicle","Less than $15,000","Estimate","19,920"
"Santa Clara County, California","1 vehicle","Less than $15,000","Margin of Error","842"
"Santa Clara County, California","1 vehicle","$15,000-$24,999","Estimate","17,900"
"Santa Clara County, California","1 vehicle","$15,000-$24,999","Margin of Error","939"
"Santa Clara County, California","1 vehicle","$25,000-$34,999","Estimate","16,145"
"Santa Clara County, California","1 vehicle","$25,000-$34,999","Margin of Error","893"
"Santa Clara County, California","1 vehicle","$35,000-$49,999","Estimate","20,320"
"Santa Clara County, California","1 vehicle","$35,000-$49,999","Margin of Error","957"
"Santa Clara County, California","1 vehicle","$50,000-$74,999","Estimate","28,350"
"Santa Clara County, California","1 vehicle","$50,000-$74,999","Margin of Error","980"
"Santa Clara County, California","1 vehicle","$75,000-$99,999","Estimate","19,650"
"Santa Clara County, California","1 vehicle","$75,000-$99,999","Margin of Error","966"
"Santa Clara County, California","1 vehicle","$100,000-$149,999","Estimate","28,420"
"Santa Clara County, California","1 vehicle","$100,000-$149,999","Margin of Error","1,057"
"Santa Clara County, California","1 vehicle","$150,000 or more","Estimate","23,915"
"Santa Clara County, California","1 vehicle","$150,000 or more","Margin of Error","995"
"Santa Clara County, California","2 vehicles","Total, household income","Estimate","257,000"
"Santa Clara County, California","2 vehicles","Total, household income","Margin of Error","2,403"
"Santa Clara County, California","2 vehicles","Less than $15,000","Estimate","8,070"
"Santa Clara County, California","2 vehicles","Less than $15,000","Margin of Error","568"
"Santa Clara County, California","2 vehicles","$15,000-$24,999","Estimate","7,780"
"Santa Clara County, California","2 vehicles","$15,000-$24,999","Margin of Error","558"
"Santa Clara County, California","2 vehicles","$25,000-$34,999","Estimate","11,815"
"Santa Clara County, California","2 vehicles","$25,000-$34,999","Margin of Error","802"
"Santa Clara County, California","2 vehicles","$35,000-$49,999","Estimate","18,990"
"Santa Clara County, California","2 vehicles","$35,000-$49,999","Margin of Error","845"
"Santa Clara County, California","2 vehicles","$50,000-$74,999","Estimate","31,360"
"Santa Clara County, California","2 vehicles","$50,000-$74,999","Margin of Error","948"
"Santa Clara County, California","2 vehicles","$75,000-$99,999","Estimate","28,610"
"Santa Clara County, California","2 vehicles","$75,000-$99,999","Margin of Error","1,205"
"Santa Clara County, California","2 vehicles","$100,000-$149,999","Estimate","50,650"
"Santa Clara County, California","2 vehicles","$100,000-$149,999","Margin of Error","1,457"
"Santa Clara County, California","2 vehicles","$150,000 or more","Estimate","99,725"
"Santa Clara County, California","2 vehicles","$150,000 or more","Margin of Error","1,763"
"Santa Clara County, California","3 vehicles","Total, household income","Estimate","105,370"
"Santa Clara County, California","3 vehicles","Total, household income","Margin of Error","1,824"
"Santa Clara County, California","3 vehicles","Less than $15,000","Estimate","2,065"
"Santa Clara County, California","3 vehicles","Less than $15,000","Margin of Error","307"
"Santa Clara County, California","3 vehicles","$15,000-$24,999","Estimate","1,910"
"Santa Clara County, California","3 vehicles","$15,000-$24,999","Margin of Error","258"
"Santa Clara County, California","3 vehicles","$25,000-$34,999","Estimate","3,070"
"Santa Clara County, California","3 vehicles","$25,000-$34,999","Margin of Error","385"
"Santa Clara County, California","3 vehicles","$35,000-$49,999","Estimate","5,800"
"Santa Clara County, California","3 vehicles","$35,000-$49,999","Margin of Error","508"
"Santa Clara County, California","3 vehicles","$50,000-$74,999","Estimate","11,665"
"Santa Clara County, California","3 vehicles","$50,000-$74,999","Margin of Error","651"
"Santa Clara County, California","3 vehicles","$75,000-$99,999","Estimate","12,590"
"Santa Clara County, California","3 vehicles","$75,000-$99,999","Margin of Error","844"
"Santa Clara County, California","3 vehicles","$100,000-$149,999","Estimate","22,325"
"Santa Clara County, California","3 vehicles","$100,000-$149,999","Margin of Error","1,014"
"Santa Clara County, California","3 vehicles","$150,000 or more","Estimate","45,950"
"Santa Clara County, California","3 vehicles","$150,000 or more","Margin of Error","1,231"
"Santa Clara County, California","4-or-more vehicles","Total, household income","Estimate","57,460"
"Santa Clara County, California","4-or-more vehicles","Total, household income","Margin of Error","1,450"
"Santa Clara County, California","4-or-more vehicles","Less than $15,000","Estimate","545"
"Santa Clara County, California","4-or-more vehicles","Less than $15,000","Margin of Error","136"
"Santa Clara County, California","4-or-more vehicles","$15,000-$24,999","Estimate","550"
"Santa Clara County, California","4-or-more vehicles","$15,000-$24,999","Margin of Error","139"
"Santa Clara County, California","4-or-more vehicles","$25,000-$34,999","Estimate","1,035"
"Santa Clara County, California","4-or-more vehicles","$25,000-$34,999","Margin of Error","220"
"Santa Clara County, California","4-or-more vehicles","$35,000-$49,999","Estimate","2,010"
"Santa Clara County, California","4-or-more vehicles","$35,000-$49,999","Margin of Error","305"
"Santa Clara County, California","4-or-more vehicles","$50,000-$74,999","Estimate","5,290"
"Santa Clara County, California","4-or-more vehicles","$50,000-$74,999","Margin of Error","445"
"Santa Clara County, California","4-or-more vehicles","$75,000-$99,999","Estimate","6,105"
"Santa Clara County, California","4-or-more vehicles","$75,000-$99,999","Margin of Error","497"
"Santa Clara County, California","4-or-more vehicles","$100,000-$149,999","Estimate","13,790"
"Santa Clara County, California","4-or-more vehicles","$100,000-$149,999","Margin of Error","712"
"Santa Clara County, California","4-or-more vehicles","$150,000 or more","Estimate","28,130"
"Santa Clara County, California","4-or-more vehicles","$150,000 or more","Margin of Error","1,014"
"Solano County, California","Total, vehicles available","Total, household income","Estimate","145,315"
"Solano County, California","Total, vehicles available","Total, household income","Margin of Error","948"
"Solano County, California","Total, vehicles available","Less than $15,000","Estimate","13,260"
"Solano County, California","Total, vehicles available","Less than $15,000","Margin of Error","774"
"Solano County, California","Total, vehicles available","$15,000-$24,999","Estimate","10,955"
"Solano County, California","Total, vehicles available","$15,000-$24,999","Margin of Error","679"
"Solano County, California","Total, vehicles available","$25,000-$34,999","Estimate","11,385"
"Solano County, California","Total, vehicles available","$25,000-$34,999","Margin of Error","702"
"Solano County, California","Total, vehicles available","$35,000-$49,999","Estimate","16,525"
"Solano County, California","Total, vehicles available","$35,000-$49,999","Margin of Error","936"
"Solano County, California","Total, vehicles available","$50,000-$74,999","Estimate","25,690"
"Solano County, California","Total, vehicles available","$50,000-$74,999","Margin of Error","898"
"Solano County, California","Total, vehicles available","$75,000-$99,999","Estimate","21,300"
"Solano County, California","Total, vehicles available","$75,000-$99,999","Margin of Error","823"
"Solano County, California","Total, vehicles available","$100,000-$149,999","Estimate","25,875"
"Solano County, California","Total, vehicles available","$100,000-$149,999","Margin of Error","965"
"Solano County, California","Total, vehicles available","$150,000 or more","Estimate","20,325"
"Solano County, California","Total, vehicles available","$150,000 or more","Margin of Error","750"
"Solano County, California","0 vehicles","Total, household income","Estimate","8,325"
"Solano County, California","0 vehicles","Total, household income","Margin of Error","603"
"Solano County, California","0 vehicles","Less than $15,000","Estimate","3,285"
"Solano County, California","0 vehicles","Less than $15,000","Margin of Error","348"
"Solano County, California","0 vehicles","$15,000-$24,999","Estimate","1,960"
"Solano County, California","0 vehicles","$15,000-$24,999","Margin of Error","315"
"Solano County, California","0 vehicles","$25,000-$34,999","Estimate","935"
"Solano County, California","0 vehicles","$25,000-$34,999","Margin of Error","216"
"Solano County, California","0 vehicles","$35,000-$49,999","Estimate","765"
"Solano County, California","0 vehicles","$35,000-$49,999","Margin of Error","161"
"Solano County, California","0 vehicles","$50,000-$74,999","Estimate","575"
"Solano County, California","0 vehicles","$50,000-$74,999","Margin of Error","176"
"Solano County, California","0 vehicles","$75,000-$99,999","Estimate","385"
"Solano County, California","0 vehicles","$75,000-$99,999","Margin of Error","134"
"Solano County, California","0 vehicles","$100,000-$149,999","Estimate","285"
"Solano County, California","0 vehicles","$100,000-$149,999","Margin of Error","94"
"Solano County, California","0 vehicles","$150,000 or more","Estimate","135"
"Solano County, California","0 vehicles","$150,000 or more","Margin of Error","59"
"Solano County, California","1 vehicle","Total, household income","Estimate","40,890"
"Solano County, California","1 vehicle","Total, household income","Margin of Error","1,186"
"Solano County, California","1 vehicle","Less than $15,000","Estimate","6,735"
"Solano County, California","1 vehicle","Less than $15,000","Margin of Error","526"
"Solano County, California","1 vehicle","$15,000-$24,999","Estimate","5,625"
"Solano County, California","1 vehicle","$15,000-$24,999","Margin of Error","516"
"Solano County, California","1 vehicle","$25,000-$34,999","Estimate","5,265"
"Solano County, California","1 vehicle","$25,000-$34,999","Margin of Error","476"
"Solano County, California","1 vehicle","$35,000-$49,999","Estimate","7,010"
"Solano County, California","1 vehicle","$35,000-$49,999","Margin of Error","568"
"Solano County, California","1 vehicle","$50,000-$74,999","Estimate","7,680"
"Solano County, California","1 vehicle","$50,000-$74,999","Margin of Error","549"
"Solano County, California","1 vehicle","$75,000-$99,999","Estimate","4,290"
"Solano County, California","1 vehicle","$75,000-$99,999","Margin of Error","502"
"Solano County, California","1 vehicle","$100,000-$149,999","Estimate","3,030"
"Solano County, California","1 vehicle","$100,000-$149,999","Margin of Error","359"
"Solano County, California","1 vehicle","$150,000 or more","Estimate","1,260"
"Solano County, California","1 vehicle","$150,000 or more","Margin of Error","239"
"Solano County, California","2 vehicles","Total, household income","Estimate","54,515"
"Solano County, California","2 vehicles","Total, household income","Margin of Error","1,243"
"Solano County, California","2 vehicles","Less than $15,000","Estimate","2,595"
"Solano County, California","2 vehicles","Less than $15,000","Margin of Error","336"
"Solano County, California","2 vehicles","$15,000-$24,999","Estimate","2,555"
"Solano County, California","2 vehicles","$15,000-$24,999","Margin of Error","357"
"Solano County, California","2 vehicles","$25,000-$34,999","Estimate","3,830"
"Solano County, California","2 vehicles","$25,000-$34,999","Margin of Error","393"
"Solano County, California","2 vehicles","$35,000-$49,999","Estimate","5,820"
"Solano County, California","2 vehicles","$35,000-$49,999","Margin of Error","513"
"Solano County, California","2 vehicles","$50,000-$74,999","Estimate","11,745"
"Solano County, California","2 vehicles","$50,000-$74,999","Margin of Error","722"
"Solano County, California","2 vehicles","$75,000-$99,999","Estimate","9,740"
"Solano County, California","2 vehicles","$75,000-$99,999","Margin of Error","621"
"Solano County, California","2 vehicles","$100,000-$149,999","Estimate","10,925"
"Solano County, California","2 vehicles","$100,000-$149,999","Margin of Error","629"
"Solano County, California","2 vehicles","$150,000 or more","Estimate","7,310"
"Solano County, California","2 vehicles","$150,000 or more","Margin of Error","517"
"Solano County, California","3 vehicles","Total, household income","Estimate","27,375"
"Solano County, California","3 vehicles","Total, household income","Margin of Error","948"
"Solano County, California","3 vehicles","Less than $15,000","Estimate","490"
"Solano County, California","3 vehicles","Less than $15,000","Margin of Error","131"
"Solano County, California","3 vehicles","$15,000-$24,999","Estimate","640"
"Solano County, California","3 vehicles","$15,000-$24,999","Margin of Error","160"
"Solano County, California","3 vehicles","$25,000-$34,999","Estimate","890"
"Solano County, California","3 vehicles","$25,000-$34,999","Margin of Error","189"
"Solano County, California","3 vehicles","$35,000-$49,999","Estimate","2,295"
"Solano County, California","3 vehicles","$35,000-$49,999","Margin of Error","369"
"Solano County, California","3 vehicles","$50,000-$74,999","Estimate","4,195"
"Solano County, California","3 vehicles","$50,000-$74,999","Margin of Error","422"
"Solano County, California","3 vehicles","$75,000-$99,999","Estimate","4,625"
"Solano County, California","3 vehicles","$75,000-$99,999","Margin of Error","429"
"Solano County, California","3 vehicles","$100,000-$149,999","Estimate","7,520"
"Solano County, California","3 vehicles","$100,000-$149,999","Margin of Error","535"
"Solano County, California","3 vehicles","$150,000 or more","Estimate","6,720"
"Solano County, California","3 vehicles","$150,000 or more","Margin of Error","476"
"Solano County, California","4-or-more vehicles","Total, household income","Estimate","14,210"
"Solano County, California","4-or-more vehicles","Total, household income","Margin of Error","710"
"Solano County, California","4-or-more vehicles","Less than $15,000","Estimate","160"
"Solano County, California","4-or-more vehicles","Less than $15,000","Margin of Error","69"
"Solano County, California","4-or-more vehicles","$15,000-$24,999","Estimate","175"
"Solano County, California","4-or-more vehicles","$15,000-$24,999","Margin of Error","88"
"Solano County, California","4-or-more vehicles","$25,000-$34,999","Estimate","460"
"Solano County, California","4-or-more vehicles","$25,000-$34,999","Margin of Error","133"
"Solano County, California","4-or-more vehicles","$35,000-$49,999","Estimate","635"
"Solano County, California","4-or-more vehicles","$35,000-$49,999","Margin of Error","157"
"Solano County, California","4-or-more vehicles","$50,000-$74,999","Estimate","1,500"
"Solano County, California","4-or-more vehicles","$50,000-$74,999","Margin of Error","255"
"Solano County, California","4-or-more vehicles","$75,000-$99,999","Estimate","2,260"
"Solano County, California","4-or-more vehicles","$75,000-$99,999","Margin of Error","282"
"Solano County, California","4-or-more vehicles","$100,000-$149,999","Estimate","4,115"
"Solano County, California","4-or-more vehicles","$100,000-$149,999","Margin of Error","413"
"Solano County, California","4-or-more vehicles","$150,000 or more","Estimate","4,900"
"Solano County, California","4-or-more vehicles","$150,000 or more","Margin of Error","439"
"Sonoma County, California","Total, vehicles available","Total, household income","Estimate","189,045"
"Sonoma County, California","Total, vehicles available","Total, household income","Margin of Error","1,027"
"Sonoma County, California","Total, vehicles available","Less than $15,000","Estimate","15,655"
"Sonoma County, California","Total, vehicles available","Less than $15,000","Margin of Error","805"
"Sonoma County, California","Total, vehicles available","$15,000-$24,999","Estimate","15,200"
"Sonoma County, California","Total, vehicles available","$15,000-$24,999","Margin of Error","763"
"Sonoma County, California","Total, vehicles available","$25,000-$34,999","Estimate","15,540"
"Sonoma County, California","Total, vehicles available","$25,000-$34,999","Margin of Error","886"
"Sonoma County, California","Total, vehicles available","$35,000-$49,999","Estimate","23,020"
"Sonoma County, California","Total, vehicles available","$35,000-$49,999","Margin of Error","1,083"
"Sonoma County, California","Total, vehicles available","$50,000-$74,999","Estimate","34,590"
"Sonoma County, California","Total, vehicles available","$50,000-$74,999","Margin of Error","1,065"
"Sonoma County, California","Total, vehicles available","$75,000-$99,999","Estimate","25,350"
"Sonoma County, California","Total, vehicles available","$75,000-$99,999","Margin of Error","971"
"Sonoma County, California","Total, vehicles available","$100,000-$149,999","Estimate","30,965"
"Sonoma County, California","Total, vehicles available","$100,000-$149,999","Margin of Error","1,043"
"Sonoma County, California","Total, vehicles available","$150,000 or more","Estimate","28,720"
"Sonoma County, California","Total, vehicles available","$150,000 or more","Margin of Error","989"
"Sonoma County, California","0 vehicles","Total, household income","Estimate","9,140"
"Sonoma County, California","0 vehicles","Total, household income","Margin of Error","618"
"Sonoma County, California","0 vehicles","Less than $15,000","Estimate","3,005"
"Sonoma County, California","0 vehicles","Less than $15,000","Margin of Error","345"
"Sonoma County, California","0 vehicles","$15,000-$24,999","Estimate","1,990"
"Sonoma County, California","0 vehicles","$15,000-$24,999","Margin of Error","345"
"Sonoma County, California","0 vehicles","$25,000-$34,999","Estimate","1,150"
"Sonoma County, California","0 vehicles","$25,000-$34,999","Margin of Error","250"
"Sonoma County, California","0 vehicles","$35,000-$49,999","Estimate","995"
"Sonoma County, California","0 vehicles","$35,000-$49,999","Margin of Error","212"
"Sonoma County, California","0 vehicles","$50,000-$74,999","Estimate","690"
"Sonoma County, California","0 vehicles","$50,000-$74,999","Margin of Error","199"
"Sonoma County, California","0 vehicles","$75,000-$99,999","Estimate","545"
"Sonoma County, California","0 vehicles","$75,000-$99,999","Margin of Error","173"
"Sonoma County, California","0 vehicles","$100,000-$149,999","Estimate","600"
"Sonoma County, California","0 vehicles","$100,000-$149,999","Margin of Error","165"
"Sonoma County, California","0 vehicles","$150,000 or more","Estimate","170"
"Sonoma County, California","0 vehicles","$150,000 or more","Margin of Error","82"
"Sonoma County, California","1 vehicle","Total, household income","Estimate","59,165"
"Sonoma County, California","1 vehicle","Total, household income","Margin of Error","1,161"
"Sonoma County, California","1 vehicle","Less than $15,000","Estimate","9,155"
"Sonoma County, California","1 vehicle","Less than $15,000","Margin of Error","604"
"Sonoma County, California","1 vehicle","$15,000-$24,999","Estimate","8,480"
"Sonoma County, California","1 vehicle","$15,000-$24,999","Margin of Error","555"
"Sonoma County, California","1 vehicle","$25,000-$34,999","Estimate","7,995"
"Sonoma County, California","1 vehicle","$25,000-$34,999","Margin of Error","707"
"Sonoma County, California","1 vehicle","$35,000-$49,999","Estimate","10,025"
"Sonoma County, California","1 vehicle","$35,000-$49,999","Margin of Error","721"
"Sonoma County, California","1 vehicle","$50,000-$74,999","Estimate","11,060"
"Sonoma County, California","1 vehicle","$50,000-$74,999","Margin of Error","585"
"Sonoma County, California","1 vehicle","$75,000-$99,999","Estimate","5,070"
"Sonoma County, California","1 vehicle","$75,000-$99,999","Margin of Error","447"
"Sonoma County, California","1 vehicle","$100,000-$149,999","Estimate","4,205"
"Sonoma County, California","1 vehicle","$100,000-$149,999","Margin of Error","405"
"Sonoma County, California","1 vehicle","$150,000 or more","Estimate","3,180"
"Sonoma County, California","1 vehicle","$150,000 or more","Margin of Error","333"
"Sonoma County, California","2 vehicles","Total, household income","Estimate","73,175"
"Sonoma County, California","2 vehicles","Total, household income","Margin of Error","1,651"
"Sonoma County, California","2 vehicles","Less than $15,000","Estimate","2,720"
"Sonoma County, California","2 vehicles","Less than $15,000","Margin of Error","347"
"Sonoma County, California","2 vehicles","$15,000-$24,999","Estimate","3,830"
"Sonoma County, California","2 vehicles","$15,000-$24,999","Margin of Error","414"
"Sonoma County, California","2 vehicles","$25,000-$34,999","Estimate","4,620"
"Sonoma County, California","2 vehicles","$25,000-$34,999","Margin of Error","509"
"Sonoma County, California","2 vehicles","$35,000-$49,999","Estimate","8,385"
"Sonoma County, California","2 vehicles","$35,000-$49,999","Margin of Error","705"
"Sonoma County, California","2 vehicles","$50,000-$74,999","Estimate","15,265"
"Sonoma County, California","2 vehicles","$50,000-$74,999","Margin of Error","789"
"Sonoma County, California","2 vehicles","$75,000-$99,999","Estimate","12,025"
"Sonoma County, California","2 vehicles","$75,000-$99,999","Margin of Error","649"
"Sonoma County, California","2 vehicles","$100,000-$149,999","Estimate","13,825"
"Sonoma County, California","2 vehicles","$100,000-$149,999","Margin of Error","749"
"Sonoma County, California","2 vehicles","$150,000 or more","Estimate","12,510"
"Sonoma County, California","2 vehicles","$150,000 or more","Margin of Error","708"
"Sonoma County, California","3 vehicles","Total, household income","Estimate","31,295"
"Sonoma County, California","3 vehicles","Total, household income","Margin of Error","1,139"
"Sonoma County, California","3 vehicles","Less than $15,000","Estimate","600"
"Sonoma County, California","3 vehicles","Less than $15,000","Margin of Error","183"
"Sonoma County, California","3 vehicles","$15,000-$24,999","Estimate","640"
"Sonoma County, California","3 vehicles","$15,000-$24,999","Margin of Error","168"
"Sonoma County, California","3 vehicles","$25,000-$34,999","Estimate","1,315"
"Sonoma County, California","3 vehicles","$25,000-$34,999","Margin of Error","249"
"Sonoma County, California","3 vehicles","$35,000-$49,999","Estimate","2,605"
"Sonoma County, California","3 vehicles","$35,000-$49,999","Margin of Error","357"
"Sonoma County, California","3 vehicles","$50,000-$74,999","Estimate","5,280"
"Sonoma County, California","3 vehicles","$50,000-$74,999","Margin of Error","467"
"Sonoma County, California","3 vehicles","$75,000-$99,999","Estimate","5,395"
"Sonoma County, California","3 vehicles","$75,000-$99,999","Margin of Error","468"
"Sonoma County, California","3 vehicles","$100,000-$149,999","Estimate","8,060"
"Sonoma County, California","3 vehicles","$100,000-$149,999","Margin of Error","597"
"Sonoma County, California","3 vehicles","$150,000 or more","Estimate","7,400"
"Sonoma County, California","3 vehicles","$150,000 or more","Margin of Error","502"
"Sonoma County, California","4-or-more vehicles","Total, household income","Estimate","16,270"
"Sonoma County, California","4-or-more vehicles","Total, household income","Margin of Error","734"
"Sonoma County, California","4-or-more vehicles","Less than $15,000","Estimate","180"
"Sonoma County, California","4-or-more vehicles","Less than $15,000","Margin of Error","87"
"Sonoma County, California","4-or-more vehicles","$15,000-$24,999","Estimate","260"
"Sonoma County, California","4-or-more vehicles","$15,000-$24,999","Margin of Error","89"
"Sonoma County, California","4-or-more vehicles","$25,000-$34,999","Estimate","460"
"Sonoma County, California","4-or-more vehicles","$25,000-$34,999","Margin of Error","169"
"Sonoma County, California","4-or-more vehicles","$35,000-$49,999","Estimate","1,015"
"Sonoma County, California","4-or-more vehicles","$35,000-$49,999","Margin of Error","273"
"Sonoma County, California","4-or-more vehicles","$50,000-$74,999","Estimate","2,290"
"Sonoma County, California","4-or-more vehicles","$50,000-$74,999","Margin of Error","305"
"Sonoma County, California","4-or-more vehicles","$75,000-$99,999","Estimate","2,320"
"Sonoma County, California","4-or-more vehicles","$75,000-$99,999","Margin of Error","291"
"Sonoma County, California","4-or-more vehicles","$100,000-$149,999","Estimate","4,275"
"Sonoma County, California","4-or-more vehicles","$100,000-$149,999","Margin of Error","330"
"Sonoma County, California","4-or-more vehicles","$150,000 or more","Estimate","5,470"
"Sonoma County, California","4-or-more vehicles","$150,000 or more","Margin of Error","524"


"U.S. Census Bureau, American Community Survey 2012-2016 Five-year estimates. Special Tabulation: Census Transportation Planning"
